,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
46,1853-11-16,283.2414,281.04706,281.95667,282.0187,282.03036,280.49744,281.3707,280.80054,280.71344,278.7104
47,1853-12-16,280.47092,279.35904,275.54898,279.1617,275.58435,276.63727,278.14178,277.73996,278.48462,276.3722
48,1854-01-16,278.62088,276.49097,276.72388,277.08817,273.63007,275.7737,279.46826,273.66064,278.98285,277.66663
49,1854-02-15,278.9807,277.50977,276.76993,275.34106,274.11423,276.62396,277.46622,274.79056,276.99594,273.77466
50,1854-03-16,279.7451,279.31982,278.30585,276.618,275.7795,278.27118,276.3841,276.02686,281.11072,276.92386
51,1854-04-16,279.41006,281.52176,280.83676,278.3275,279.62958,278.16077,278.5349,275.83514,281.93076,279.43973
52,1854-05-16,283.98688,285.06146,285.281,282.41837,284.09073,282.45715,282.2074,281.37732,284.0955,282.7105
53,1854-06-16,288.29498,288.93204,287.83374,286.1442,286.73178,286.71313,287.85583,286.21487,287.09375,285.9443
54,1854-07-16,289.24557,290.445,290.45667,288.42734,289.1555,288.39288,290.08533,287.68945,290.17712,288.4785
55,1854-08-16,289.79736,290.78394,289.28357,288.14487,288.32904,288.9695,291.6636,287.41083,290.74915,289.071
56,1854-09-16,288.56277,286.13632,286.9324,287.4689,289.6179,288.0292,288.84384,285.45856,289.96628,287.26248
57,1854-10-16,285.5684,284.645,284.74484,284.14102,285.72818,283.69678,284.82562,283.52084,286.37317,284.8024
58,1854-11-16,282.61816,281.2751,281.0921,280.85916,281.09308,279.04318,280.34824,282.73044,280.43912,280.83817
59,1854-12-16,277.5824,275.3238,280.0454,276.45813,276.6806,276.92618,277.92352,280.551,276.6939,279.97476
60,1855-01-16,278.6028,276.80484,277.78534,276.00143,276.52124,275.02408,276.53336,276.2452,277.1462,274.54498
61,1855-02-15,275.66476,275.72964,278.60443,277.50775,274.84656,276.8892,275.8005,278.7511,277.76877,266.96686
62,1855-03-16,273.83167,277.07086,277.14297,276.39896,277.37448,278.05545,280.80136,278.55084,276.87527,277.70526
63,1855-04-16,280.57474,281.26242,279.09683,281.43738,276.6223,279.8995,281.3886,280.23584,281.20718,279.40808
64,1855-05-16,283.56085,281.43042,282.922,284.72018,283.15448,283.0416,283.8781,284.1587,282.67416,282.0023
65,1855-06-16,287.12476,285.16995,288.38666,285.75006,285.50723,285.2408,287.30396,285.64838,286.7426,286.17795
66,1855-07-16,288.60654,288.682,290.5191,288.69022,287.26752,288.2642,289.2976,288.28043,289.60452,288.19763
