,time,r10i1p1f1,r11i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
531,1894-04-15,281.9487,281.5153,282.73993,281.67538,281.26178,282.93335,282.29233,282.5816,284.60587,282.01624,283.1213
532,1894-05-15,286.36255,286.20624,286.917,283.76733,285.20218,285.21594,283.71454,283.39813,284.24396,283.5328,286.3051
533,1894-06-15,288.5089,288.5863,291.87332,287.51642,289.3041,288.8685,286.9028,288.24017,289.2204,287.62543,288.12045
534,1894-07-15,290.41336,289.07535,292.2331,289.88562,289.55313,288.80078,289.51947,289.15942,291.0068,289.34628,290.39026
535,1894-08-15,291.31506,290.11908,292.32132,290.24182,291.2385,290.54825,291.5466,290.6135,291.13858,289.8664,291.10574
536,1894-09-15,289.38824,288.32645,291.70862,290.64032,291.03204,288.07483,288.10413,291.0141,289.22522,288.1912,291.43402
537,1894-10-15,285.31155,286.35416,285.98914,288.55682,285.96326,286.7512,285.33295,285.35187,286.43173,284.5245,287.23416
538,1894-11-15,283.32498,281.81955,284.79813,285.71948,283.51657,281.59677,283.7059,284.42038,282.45413,282.3107,283.5034
539,1894-12-15,281.84512,278.85736,281.28488,280.80408,279.47763,279.6292,282.4408,279.21054,280.56003,279.81223,281.38605
540,1895-01-15,283.1423,278.4684,279.77484,280.21942,281.2369,280.9404,279.8716,275.66208,277.78226,276.92285,280.4224
541,1895-02-14,281.3465,277.58423,281.76477,277.24673,279.66122,276.44598,280.9539,278.49994,281.16498,280.505,279.4451
542,1895-03-15,279.3998,276.46893,281.58786,277.6439,280.71576,280.00555,279.6739,275.84564,280.70087,280.39343,278.25134
543,1895-04-15,282.68332,282.27808,284.06723,278.73914,282.91568,282.4992,283.9097,280.63202,283.28775,282.20395,281.46716
544,1895-05-15,284.62915,285.0683,284.54504,284.7715,284.3407,282.6766,286.0814,284.86615,286.84515,286.1215,285.0639
545,1895-06-15,288.42264,287.43402,288.44434,288.52682,287.61295,286.403,289.7572,288.71182,289.36777,287.64282,287.10855
546,1895-07-15,289.42487,291.14383,291.1849,290.94553,290.12997,288.9291,290.6295,289.8468,291.41736,289.73572,288.65936
547,1895-08-15,290.61063,292.14532,290.8504,289.86252,290.69995,289.08752,289.2413,291.69247,291.41446,290.31534,289.17062
548,1895-09-15,288.6519,289.39618,290.29175,289.22147,288.92743,288.73294,287.61682,288.54642,289.51425,289.19733,290.7589
549,1895-10-15,287.41153,286.5794,287.2145,284.2397,288.57092,285.345,285.08682,287.1117,287.86047,285.7017,286.86145
550,1895-11-15,282.30035,283.18985,285.0721,281.80573,283.5163,282.31284,281.69717,282.46866,285.0621,282.98914,284.39877
551,1895-12-15,281.23264,281.9471,282.52744,280.97253,280.09497,280.5904,279.78378,281.41812,282.73953,282.02704,281.38397
552,1896-01-15,278.36288,277.1403,281.9089,275.81546,278.4301,279.632,280.18863,280.9579,279.08136,280.97595,280.464
553,1896-02-14,281.65433,280.6507,276.7528,278.9655,280.30078,280.17694,279.60452,279.67932,280.47644,281.4065,279.3278
554,1896-03-15,280.80276,279.4,278.8993,280.527,280.24966,280.97913,279.50854,280.66467,282.0467,279.3415,281.0089
555,1896-04-15,281.35834,282.22665,280.8458,281.9802,282.4754,282.88846,281.69623,281.89642,282.40997,283.19983,283.48383
556,1896-05-15,286.23993,285.60178,285.08115,284.86517,285.794,286.40753,285.87653,286.0016,286.34604,286.15588,285.49628
557,1896-06-15,288.49127,287.8934,288.0832,289.03946,287.5727,288.7896,289.90863,288.43576,289.32465,289.11295,288.39093
558,1896-07-15,291.9043,289.79944,290.48337,290.18002,290.92743,289.0438,288.87885,290.2436,292.29056,289.60712,290.20062
559,1896-08-15,290.42615,290.8439,290.5739,289.50262,292.65186,290.2189,290.2235,291.00677,291.62646,289.12415,290.78586
560,1896-09-15,289.57184,288.76892,289.202,288.8247,290.76172,289.8093,288.822,289.50864,290.33136,288.3788,290.22452
561,1896-10-15,285.97968,285.43005,286.32767,283.8618,285.4455,287.87305,285.38153,287.2708,287.98273,285.13937,287.6836
562,1896-11-15,282.28415,283.2909,283.34818,283.29208,282.4106,281.13272,281.45203,285.02182,282.57278,282.46313,284.25662
563,1896-12-15,279.05502,279.76663,281.8774,281.5014,279.69897,278.3554,280.67468,280.5624,281.13763,280.23285,281.0921
564,1897-01-15,278.64798,281.03287,280.35553,278.49268,276.2997,275.87128,279.41528,281.10632,279.39075,277.28214,281.23495
565,1897-02-14,278.064,281.35077,282.00165,280.3852,279.40408,280.21436,280.83414,281.67603,280.30692,280.6301,281.4837
566,1897-03-15,280.1435,280.82703,282.05847,280.3162,280.4248,279.6458,281.35544,282.06085,281.25027,280.46735,281.57306
567,1897-04-15,281.06216,282.72754,283.31628,280.2473,282.71344,281.44266,282.6282,283.7422,280.81296,283.36636,282.27927
568,1897-05-15,286.41806,284.95676,287.18323,284.25223,283.38974,283.12524,285.88132,286.4942,285.8933,284.1683,284.05457
569,1897-06-15,287.65683,288.76584,287.9641,288.85382,288.41806,286.55954,289.31516,288.05316,289.183,287.9812,288.60724
570,1897-07-15,290.40366,289.12192,289.2952,290.53815,289.94806,289.8788,289.85278,289.5137,291.1081,291.3073,289.2332
571,1897-08-15,290.90366,291.20303,291.289,289.97784,291.06036,290.3221,292.52267,290.6014,291.82388,290.61917,289.52692
572,1897-09-15,289.824,290.94858,290.5096,288.58426,290.33502,287.7328,290.68207,288.3999,289.85168,289.48727,289.23892
573,1897-10-15,285.9262,288.0985,285.49646,285.4112,287.16718,285.87668,285.91,287.01935,285.02924,287.06186,287.42874
574,1897-11-15,283.93826,286.59763,281.7211,282.7499,283.15283,281.30933,281.9528,282.3659,282.93973,282.56198,283.10132
575,1897-12-15,280.52762,281.00912,281.80435,281.9816,278.80304,280.94418,281.62137,281.38766,282.2796,280.97452,282.19482
576,1898-01-15,279.8861,280.40775,280.17416,277.795,279.97516,277.4437,282.47903,279.94135,280.3184,279.71265,280.33002
577,1898-02-14,281.83917,280.32257,277.476,278.5822,277.11642,280.692,277.3172,277.4536,281.09186,278.74252,280.6406
578,1898-03-15,280.5541,281.80774,281.0894,277.62482,277.6956,281.69897,281.1913,279.50375,282.23447,279.66672,281.67868
579,1898-04-15,283.41504,281.9077,283.11514,280.88742,281.71313,281.09094,284.29422,281.76105,282.54877,283.6363,282.2343
580,1898-05-15,287.07755,285.41708,286.49527,285.3589,284.71368,284.0252,285.09155,283.81137,284.76605,284.9184,286.3679
581,1898-06-15,289.95132,290.2245,288.02414,288.56732,287.93356,287.9545,289.22073,286.8137,287.88742,288.67996,289.5144
582,1898-07-15,292.0418,290.45514,289.7238,289.68555,289.84613,290.8775,289.20645,290.3025,291.3531,289.24628,290.6347
583,1898-08-15,291.47653,291.0082,292.0536,290.62787,290.35333,292.6714,291.74643,291.07993,291.29822,289.68796,291.19986
584,1898-09-15,291.2477,288.12656,290.42712,288.64093,288.6125,289.45078,290.26697,288.0734,289.33325,289.11362,288.11734
585,1898-10-15,287.29938,286.94397,286.60522,286.44635,286.2658,285.9911,287.7901,286.07068,285.75558,285.85144,284.7029
586,1898-11-15,283.80325,282.17874,282.084,280.97183,280.68204,282.50464,284.29956,282.89374,283.23642,283.14227,283.60397
587,1898-12-15,281.22122,280.86365,279.34567,280.08997,280.2997,280.4147,280.38586,281.52722,282.12903,280.04248,281.72476
588,1899-01-15,278.74615,278.81845,277.32568,280.57318,279.12317,278.77902,280.29648,279.6657,279.58273,281.0927,280.93845
589,1899-02-14,278.7929,276.75266,278.70883,278.98987,278.75894,277.74884,281.4843,279.35794,279.2061,279.81433,279.7685
590,1899-03-15,280.34952,280.15878,279.59,280.7058,279.49643,277.68015,281.7365,280.38834,280.21802,281.10272,281.18576
591,1899-04-15,283.01895,282.01556,280.98724,283.1102,278.9805,281.15762,282.53143,283.36377,282.55728,283.89212,283.09717
592,1899-05-15,286.42737,285.72134,284.1007,283.65952,282.269,285.91763,285.39835,285.87903,285.1902,283.5785,284.5271
593,1899-06-15,288.41132,290.5036,287.7491,288.47983,287.2591,287.19626,288.26395,287.461,287.76492,289.31458,289.72552
594,1899-07-15,289.93082,291.64233,289.52637,289.2049,288.693,289.51456,290.5945,289.0496,290.59113,289.7755,291.01703
595,1899-08-15,289.9972,289.70358,289.98108,290.11426,289.7439,289.83054,291.15213,290.15256,291.0505,289.5734,290.0079
596,1899-09-15,290.9495,289.2574,289.2344,287.56226,288.6198,288.58765,288.85684,288.42905,289.32153,287.8537,290.3232
597,1899-10-15,285.51666,287.036,286.0661,285.50345,285.82712,286.47,286.71838,287.66235,287.90424,286.20975,287.70535
598,1899-11-15,284.9045,283.48364,283.5822,284.04938,283.3737,282.3383,282.52646,283.5531,283.28827,283.23724,282.76306
599,1899-12-15,282.1637,280.9505,282.49368,278.68527,280.79297,280.46283,280.56073,277.88086,280.8352,280.65454,281.53998
600,1900-01-15,278.69672,280.97015,279.87497,281.30725,280.2549,280.19403,279.91196,279.44174,280.6339,281.10477,279.40448
601,1900-02-14,279.74063,281.3734,279.81448,279.4639,279.9838,278.97855,278.9465,277.12363,278.85046,280.60553,277.8059
602,1900-03-15,280.78638,282.18933,282.0174,282.27206,279.76486,280.18005,275.8541,280.10175,278.63406,280.55115,280.4052
603,1900-04-15,282.1424,282.9769,283.4252,283.0256,281.35077,281.33817,280.42847,283.18695,280.83243,281.45758,281.47302
604,1900-05-15,283.69083,284.84592,284.80682,284.1919,284.91507,285.44928,282.63107,285.29816,284.7176,286.20694,283.99878
605,1900-06-15,287.85663,289.3934,291.01422,289.2242,288.93152,288.25543,286.99344,287.11734,288.55334,288.19183,289.02673
606,1900-07-15,290.27866,290.8062,291.1307,290.8272,289.63837,291.0581,289.43668,290.9287,290.7616,290.6906,290.691
607,1900-08-15,292.04285,290.56592,291.01428,292.50912,290.43857,290.12207,290.54306,291.8111,289.95114,291.26187,289.797
608,1900-09-15,288.38324,289.68054,287.75824,288.53802,288.90692,289.7376,288.2914,290.35513,288.18033,290.23004,289.12198
609,1900-10-15,285.27188,286.63324,286.1513,284.02054,285.9603,287.42947,286.96823,287.49905,285.71075,284.6473,287.32858
610,1900-11-15,282.03445,285.07486,283.6651,280.26846,283.34113,284.21344,284.54172,281.34396,283.15204,283.27368,283.52612
611,1900-12-15,278.0743,282.66956,280.03915,280.3801,280.07047,281.1692,281.883,281.04788,281.75296,281.90338,281.74588
612,1901-01-15,279.4153,281.4267,277.87558,278.98853,277.33575,279.9374,278.74744,278.92065,280.32098,280.4385,280.8649
613,1901-02-14,278.24237,280.67017,280.9074,279.42978,278.32016,278.8922,279.32852,277.4767,280.55478,278.30505,277.05814
614,1901-03-15,277.78287,281.34204,281.05978,281.5516,279.27948,280.48077,281.49426,276.51108,278.90305,281.4111,280.06693
615,1901-04-15,280.45142,281.91327,281.43622,283.31793,282.116,281.68964,281.66675,280.18234,282.82635,281.8027,281.63657
616,1901-05-15,284.02557,285.13184,283.57007,286.13763,284.34055,285.14014,284.2266,284.75806,285.87793,283.69272,283.45667
617,1901-06-15,288.0701,288.63287,289.35764,288.6146,287.88416,288.50854,287.4989,287.38748,290.1713,286.6838,288.60626
618,1901-07-15,290.18484,290.49216,290.79672,291.41714,289.58353,291.73615,289.205,289.423,290.74112,289.1242,292.08337
619,1901-08-15,290.88406,290.5854,290.95837,290.4626,291.7027,290.3486,291.2515,289.98734,291.45056,290.80872,291.19315
620,1901-09-15,288.98996,288.77344,289.47342,288.53354,288.4789,289.0253,289.37286,289.2381,291.0276,288.9489,290.7308
621,1901-10-15,287.3841,284.9961,285.56555,286.17288,284.61258,285.24936,285.93317,286.9087,287.81607,286.0031,287.43835
622,1901-11-15,284.47186,283.64047,282.9838,283.51395,282.28238,282.17477,285.68118,284.20657,282.5845,282.84637,281.92328
623,1901-12-15,279.84933,281.36774,280.33658,282.44244,280.6692,280.70102,281.88434,281.20526,282.25195,281.61862,280.15036
624,1902-01-15,279.61734,279.22015,280.3823,280.6852,278.75385,281.07938,278.36194,279.58923,280.40094,279.0133,280.49963
625,1902-02-14,278.56024,280.78757,279.5525,279.2602,279.64087,280.2141,277.46274,277.95053,280.77,279.84677,280.37195
626,1902-03-15,281.21555,280.8508,280.66928,282.40738,281.4888,280.20908,279.37143,280.998,282.58984,280.19864,280.45966
627,1902-04-15,281.93066,282.31528,280.55118,284.35477,282.52737,282.7665,281.45032,281.03195,283.17966,283.33484,283.69934
628,1902-05-15,284.07812,286.0926,284.33582,285.40408,284.9905,286.47852,283.70758,285.51794,285.16245,286.44983,284.74838
629,1902-06-15,287.1008,286.89142,287.50006,288.17624,288.37054,288.86768,286.91736,288.49716,287.31903,288.12543,287.7938
630,1902-07-15,289.16107,291.3413,287.78186,291.44672,290.33853,289.3095,290.3305,291.8559,291.52023,292.4294,290.7942
631,1902-08-15,289.97455,290.14163,288.81732,289.67606,291.02283,290.027,290.3849,291.17667,291.21927,290.7626,292.48187
632,1902-09-15,289.36786,288.61148,286.8412,289.64966,288.87048,287.75183,288.48022,290.8722,288.79218,290.04645,287.87
633,1902-10-15,287.32422,286.7572,284.7328,285.63232,286.13226,284.77524,286.847,288.2133,287.33426,286.90186,287.08246
634,1902-11-15,283.57407,283.5661,282.91202,282.3438,282.45068,282.91916,282.43637,283.97336,283.6338,283.67624,282.6971
635,1902-12-15,281.19736,281.6884,279.94537,279.55356,279.82254,280.56055,280.7968,282.188,281.43076,280.63785,278.38315
636,1903-01-15,279.05283,279.97327,278.4431,279.4265,281.10703,278.90396,279.1578,282.2252,279.6712,279.86884,274.71976
637,1903-02-14,280.20972,280.98187,278.69308,279.49142,280.42102,277.30807,280.66068,282.17575,278.20407,281.01303,276.60162
638,1903-03-15,280.23886,281.7958,279.99084,279.049,281.31857,280.67285,281.12134,282.02115,279.60974,282.18655,280.33932
639,1903-04-15,282.66534,282.56232,281.26083,281.56583,282.5177,283.08774,281.0381,282.31247,282.467,282.73828,283.70975
640,1903-05-15,285.86234,284.8608,286.0926,283.7583,285.56552,285.21774,283.01907,284.781,285.40295,283.55862,286.55905
641,1903-06-15,286.9429,286.80014,286.57153,287.89636,289.9628,287.9042,287.55347,287.12576,288.54153,288.23077,288.1317
642,1903-07-15,289.62643,288.34644,289.57797,289.7199,290.48618,289.5475,290.09506,291.5344,289.7112,288.2328,291.27707
643,1903-08-15,289.80768,289.9726,288.71375,290.31378,293.33658,289.22348,290.95825,290.8507,290.20053,290.73053,290.46606
644,1903-09-15,287.72748,290.13272,288.28546,287.73532,290.83725,290.48087,291.00125,289.48947,289.1037,289.14758,288.2761
645,1903-10-15,285.53146,286.2324,285.98514,287.06125,289.0911,286.4329,285.7086,285.99036,286.74716,286.47256,286.80106
646,1903-11-15,283.70056,283.61285,283.64413,284.2263,285.0848,281.08478,282.77557,282.25644,281.64957,283.72784,283.0185
647,1903-12-15,280.32483,278.5598,279.09717,281.65005,281.6811,280.62598,278.5493,282.25125,277.0206,280.5497,280.9305
648,1904-01-15,277.8043,280.44165,280.5916,281.3095,278.17978,279.68524,276.27737,281.43414,279.49234,280.4475,277.79105
649,1904-02-14,278.77847,280.78897,279.65106,278.96356,277.4576,280.7315,277.21567,280.8649,279.17133,280.34686,279.2489
650,1904-03-15,278.221,279.89282,279.95502,278.35843,281.7592,281.39694,277.76852,280.4845,280.42535,281.9333,280.8346
651,1904-04-15,281.60776,282.35016,281.52338,282.2609,282.8867,281.61166,282.39038,282.20514,282.725,282.7733,281.40765
652,1904-05-15,286.20444,283.91824,285.79886,285.7112,283.74707,284.29922,283.47205,286.42896,285.05054,286.5039,284.0264
653,1904-06-15,288.0186,287.50262,290.85022,287.77676,288.3496,287.50513,289.32196,287.15012,289.04788,289.75162,287.36237
654,1904-07-15,290.51663,289.66367,291.8027,289.5316,290.1661,290.23798,292.4138,288.63235,289.96802,290.61282,288.63504
655,1904-08-15,289.63477,289.36438,290.93658,290.59372,289.27457,290.2728,292.18832,289.8718,292.21735,290.2857,290.68073
656,1904-09-15,290.41595,289.0997,289.49417,289.3322,289.1878,290.24908,289.46643,289.31024,290.1672,288.70837,289.68707
657,1904-10-15,285.61975,286.69724,286.26297,287.0496,287.653,286.5,286.25867,286.49673,287.69525,285.74582,286.67844
658,1904-11-15,282.0742,281.3471,282.7981,283.3311,283.29712,282.58966,283.49677,283.00394,285.39548,283.5699,282.57773
659,1904-12-15,280.71982,280.09592,282.588,280.8775,281.79572,279.20563,282.98566,280.10522,282.93082,282.44403,278.95312
660,1905-01-15,279.1172,280.17477,278.2071,279.92227,280.9515,276.46225,279.5177,277.64722,281.87714,281.87695,279.86313
661,1905-02-14,279.7467,280.64615,279.08154,280.11157,281.12436,279.1582,280.05865,278.14377,281.1623,278.75882,279.64395
662,1905-03-15,280.5652,280.3272,280.6349,282.2658,280.54254,280.0991,282.81833,281.5843,282.2899,280.6374,278.71988
663,1905-04-15,281.47223,283.4165,280.1317,281.94574,282.28705,283.1675,284.3899,283.073,282.954,282.2895,282.44644
664,1905-05-15,284.52142,283.6768,284.6169,286.63873,283.6799,285.6344,285.8809,284.89044,285.02737,284.79688,284.3708
665,1905-06-15,288.6404,287.26413,288.108,288.63632,288.27472,287.47443,290.50653,288.7626,287.10626,288.08737,287.70227
666,1905-07-15,290.76492,288.96298,290.26974,290.54663,290.48697,289.21982,291.33527,290.7315,289.96112,291.0417,289.77408
667,1905-08-15,290.89688,292.29272,290.05334,290.16922,290.12027,290.27905,291.58368,290.1694,290.72998,289.01224,291.31372
668,1905-09-15,289.08133,289.07468,289.8388,288.67395,289.15695,287.8284,289.23483,290.1921,290.73367,289.06744,288.55905
669,1905-10-15,288.05698,286.78403,286.55334,287.59976,286.3832,287.4382,286.60342,288.22113,286.00043,284.91003,284.0477
670,1905-11-15,284.72986,283.00912,281.86844,281.95212,283.67145,284.08054,283.21753,285.28186,282.88083,280.99524,283.4759
671,1905-12-15,280.24686,281.36072,280.251,281.91333,282.75977,279.40237,280.8687,282.7078,281.2398,279.72678,282.30637
672,1906-01-15,279.7799,281.4053,280.34164,280.2725,280.4876,279.755,279.21213,281.85727,279.16492,281.4935,280.38016
673,1906-02-14,280.49524,279.65634,281.4428,278.35934,279.45737,277.89917,278.78906,281.0136,279.95273,280.99026,281.502
674,1906-03-15,280.41364,281.38684,281.9065,280.11835,281.2429,279.3406,279.14926,279.99615,281.69614,281.18735,280.92297
675,1906-04-15,282.9824,282.99915,284.33878,281.08524,283.09332,282.1904,281.6836,282.29187,284.52927,280.72836,282.53665
676,1906-05-15,284.42044,285.1798,285.16547,285.2197,287.55185,283.07538,286.53424,284.82916,285.25684,285.56537,283.15686
677,1906-06-15,288.29675,289.7446,289.88586,287.78616,289.48508,288.4644,287.39145,287.83847,289.80713,288.689,287.224
678,1906-07-15,289.96313,290.8851,291.62857,291.01392,290.22653,289.26047,290.14893,290.84998,290.01947,289.5529,288.99033
679,1906-08-15,291.2,290.36362,291.2431,290.84283,291.46933,290.41895,289.59406,290.94937,289.93958,290.96057,290.93744
680,1906-09-15,288.98868,289.28665,289.3503,289.8137,289.22128,289.4264,289.49,292.01468,290.6145,289.7534,287.92685
681,1906-10-15,286.26266,286.26407,286.73502,284.96448,285.41406,285.36197,286.61783,288.3755,288.02005,286.81238,286.85815
682,1906-11-15,282.40393,282.07294,285.73224,282.07797,284.21255,280.61392,284.41953,284.15213,283.20734,283.9556,284.17807
683,1906-12-15,280.293,278.75967,281.7223,281.0805,281.03415,279.69638,281.15875,281.84598,282.6189,281.06912,281.60757
684,1907-01-15,280.95206,276.63818,280.2247,279.1378,279.01465,276.90317,280.32452,278.44943,281.84225,279.1025,282.11316
685,1907-02-14,281.16776,275.1234,280.06912,280.41968,279.14145,279.98938,279.25253,280.04272,279.7292,280.44403,281.02274
686,1907-03-15,282.00546,279.66528,282.23,279.5422,278.11844,281.04843,279.21164,278.89685,281.35767,280.83966,280.07025
687,1907-04-15,283.94907,281.59982,281.81534,279.93738,282.26868,282.65063,282.96515,283.8957,283.65942,282.2948,281.8668
688,1907-05-15,286.14417,283.97327,284.58444,285.36465,284.1413,284.67072,283.92175,284.62622,286.35278,286.28662,284.79095
689,1907-06-15,288.70093,286.98953,288.5856,286.94342,288.0464,288.82794,287.8809,288.19577,289.1109,289.08127,287.8502
690,1907-07-15,291.91223,288.59976,289.91638,289.65555,288.87476,290.41858,290.53403,289.67545,290.38174,289.78738,290.09232
691,1907-08-15,289.9235,289.73923,291.33755,289.81635,289.52042,290.27548,290.27014,290.92123,290.60416,290.73117,289.6591
692,1907-09-15,288.9883,287.49255,288.97687,289.43436,287.4816,288.02222,289.44342,290.03018,289.81836,288.80728,287.93
693,1907-10-15,285.87686,285.12598,285.9425,286.02533,285.43643,285.40823,286.45673,287.16473,286.80322,286.63788,286.8222
694,1907-11-15,283.41278,283.1104,282.4799,283.83414,283.7504,282.44812,283.3752,280.81876,281.59824,281.9758,282.94608
695,1907-12-15,281.2399,280.73743,279.0794,279.99072,279.3868,280.10883,281.1657,279.9169,280.05148,281.5504,280.8771
696,1908-01-15,277.877,279.3697,278.61676,279.53122,278.87857,279.60513,277.31345,279.513,281.20572,278.05942,275.67667
697,1908-02-14,279.3173,280.28793,280.14944,278.72464,275.94208,279.41736,280.10086,281.39453,281.59586,279.2395,279.034
698,1908-03-15,280.94092,281.7483,280.36017,280.87433,279.48956,278.8182,281.50247,281.12662,281.86636,282.49103,280.9492
699,1908-04-15,283.6384,281.11044,281.81534,281.73822,279.30423,282.13382,282.40686,282.48865,284.1631,284.0681,281.19028
700,1908-05-15,284.07166,284.63766,285.45706,285.09744,282.63916,284.04974,284.71924,286.05444,284.16022,284.93826,285.17346
701,1908-06-15,288.3068,287.3523,288.05685,288.7654,286.31223,287.16354,288.25613,288.70764,287.7605,289.06042,287.1709
702,1908-07-15,290.27585,290.7076,289.2916,290.97266,288.13586,289.8401,290.06744,289.51697,289.62488,290.32632,289.68973
703,1908-08-15,290.6883,291.2121,291.94144,290.86325,289.3829,289.98868,290.882,290.60226,290.79068,290.26544,289.92908
704,1908-09-15,288.45065,286.9886,289.6929,289.4185,288.89218,289.29053,289.20685,288.8736,290.16656,288.98682,289.19495
705,1908-10-15,285.95248,285.8986,285.31558,285.46204,287.464,285.91614,286.27444,286.6968,286.47867,286.4847,285.12024
706,1908-11-15,282.04703,283.22095,284.47446,281.005,284.08444,283.5084,283.2152,283.47223,281.90118,282.26477,280.91815
707,1908-12-15,277.80133,278.9746,281.55435,278.10913,283.19077,281.4246,281.29752,280.1059,278.98978,280.1605,280.83163
708,1909-01-15,279.3964,278.83914,280.57758,279.2885,281.71902,279.88995,280.91116,279.41928,279.49435,280.19662,280.39905
709,1909-02-14,280.59912,280.188,281.50525,280.32996,281.3882,278.81332,278.5882,276.8023,280.89957,275.68448,279.0227
710,1909-03-15,281.54776,277.7209,281.83136,281.1669,280.95355,280.50195,279.37433,280.09872,280.33444,280.17383,281.1327
711,1909-04-15,283.43542,280.15485,283.06662,280.79062,282.66617,280.8234,284.88467,281.02875,281.8382,283.26117,282.3745
712,1909-05-15,285.14175,284.22568,285.07733,284.9866,284.92175,286.83347,286.63666,285.197,284.92484,285.30487,283.6845
713,1909-06-15,289.30197,288.33667,288.31985,287.24017,287.40662,289.42505,289.94257,287.74103,288.41153,288.832,287.90314
714,1909-07-15,289.0682,289.5687,290.39334,290.093,290.22296,290.28528,289.8892,289.46854,290.99234,289.73416,289.04333
715,1909-08-15,290.55377,290.2746,291.41663,290.24536,290.48642,291.18872,290.42853,291.21564,290.6378,289.92853,289.4609
716,1909-09-15,287.98227,286.947,290.82016,290.05215,289.61572,289.23593,288.87982,289.8808,288.47665,288.81857,288.96878
717,1909-10-15,285.4551,285.53046,287.69553,286.78348,287.5327,286.78888,284.60095,285.522,286.97415,286.32147,285.8547
718,1909-11-15,282.55167,281.61588,284.7817,282.70316,282.72656,282.35028,283.5592,283.52078,283.40298,282.52588,282.52637
719,1909-12-15,281.55283,280.2842,282.89423,280.41455,280.16983,279.1201,280.5936,281.09186,281.5867,280.68396,278.88898
720,1910-01-15,280.8627,278.14877,281.45215,278.49417,280.45703,280.46072,280.23425,281.4397,280.92474,278.95383,275.69385
721,1910-02-14,280.09506,277.1781,279.73877,279.8021,281.2297,280.07562,280.51816,280.77325,281.7169,280.34125,277.3299
722,1910-03-15,282.36075,279.41174,281.42758,279.88327,280.41644,279.95715,281.21628,280.23328,282.25494,280.44382,279.57996
723,1910-04-15,283.53314,281.35794,283.64044,281.86905,281.6177,283.1956,281.54575,284.1152,283.6466,282.55695,283.14246
724,1910-05-15,285.4468,284.04517,284.59286,286.99377,286.49814,283.7155,285.39383,286.08258,285.8777,285.98938,286.12872
725,1910-06-15,287.49316,287.66367,289.8383,287.47137,289.0286,288.76654,289.06613,287.7969,290.0941,289.1703,288.4578
726,1910-07-15,288.86838,290.3286,292.02084,288.91217,291.3383,290.9738,290.28232,290.54376,291.2503,291.28473,289.17252
727,1910-08-15,289.28616,290.18265,291.6736,290.49487,290.5887,289.92587,292.15982,290.87726,292.0414,291.07877,290.2514
728,1910-09-15,289.04892,288.7082,289.20996,288.24054,288.2685,288.39752,289.95987,290.12033,290.3542,290.0275,291.25934
729,1910-10-15,287.04733,285.79117,287.551,285.31607,286.18604,286.48523,288.3198,285.72427,287.16473,287.43027,286.95468
730,1910-11-15,283.37753,284.34888,281.452,281.34464,284.89206,283.6775,284.90015,283.94928,282.55865,283.38315,283.44443
731,1910-12-15,281.7502,282.02148,280.49576,280.77255,282.07346,278.934,281.77606,281.66238,280.71014,282.1958,281.63977
732,1911-01-15,280.91284,279.82083,280.0527,280.05276,280.77707,279.19965,280.72614,280.76553,274.2074,281.2574,277.63638
733,1911-02-14,280.8819,279.80563,280.0375,279.65063,280.39777,279.00967,281.29773,280.9059,278.31827,280.4404,279.84604
734,1911-03-15,280.80997,281.96753,282.10962,281.75122,279.7387,281.26245,281.61942,281.7823,277.04663,282.87442,280.58426
735,1911-04-15,283.2209,283.44833,285.2922,281.2324,281.16458,282.10083,282.26218,282.30078,281.28003,284.62436,282.37115
736,1911-05-15,284.69913,288.05292,286.16302,284.97916,286.00015,286.27704,286.48654,285.28076,282.57285,285.51172,282.4926
737,1911-06-15,287.5616,290.0713,288.6237,287.99506,288.38174,286.67184,289.10748,288.74936,286.26904,290.51016,287.1175
738,1911-07-15,289.89124,292.07446,291.4394,290.38712,289.59167,288.11908,288.79648,290.68173,289.35852,290.91318,290.07306
739,1911-08-15,289.44638,292.03214,290.7931,290.76132,289.83136,290.04697,290.91763,290.31,291.58624,290.74384,289.99396
740,1911-09-15,290.2944,290.0809,289.143,289.90057,289.8511,289.05328,290.21725,288.38168,288.2755,289.10767,289.28772
741,1911-10-15,285.63123,286.59705,287.36118,287.21002,286.25864,285.94128,286.99786,285.94296,286.2421,286.71555,286.1839
742,1911-11-15,284.0357,282.9997,284.64127,280.51443,282.65936,282.4364,283.21756,282.371,281.3522,283.1481,282.897
743,1911-12-15,280.8403,281.56638,282.2583,279.32544,280.84055,279.62433,280.93408,282.10056,281.32574,281.94928,279.70782
744,1912-01-15,281.3606,280.72046,278.924,279.65216,278.46408,280.61807,280.27136,280.97498,279.9601,281.47946,277.26056
745,1912-02-14,280.91068,280.71475,278.69702,280.12903,280.57333,277.75098,277.0204,278.25342,280.79376,279.45358,280.79025
746,1912-03-15,280.74313,280.39673,280.83267,281.733,280.51825,278.13138,279.92767,278.74078,282.60208,280.9224,281.75427
747,1912-04-15,284.88086,282.34845,283.39447,282.72714,283.3982,281.50992,281.90884,282.64627,282.81302,280.84848,283.37143
748,1912-05-15,286.27515,287.12173,285.09387,284.41196,286.35678,283.7149,284.10083,286.5185,284.72037,284.67224,286.12555
