,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
63,1855-04-16,280.31546,281.14102,279.49167,279.47968,279.47968,281.7007,280.18936,279.3214,281.04272,280.19553
64,1855-05-16,283.62314,283.4186,282.77286,282.4105,282.4105,285.98517,282.62766,282.38205,284.3922,282.19873
65,1855-06-16,287.01123,285.12436,285.7036,286.48224,286.48224,286.56216,287.6889,288.26752,285.1673,286.85022
66,1855-07-16,289.88,286.65656,286.9971,289.83435,289.83435,287.32697,289.74966,289.12305,288.6654,289.0213
67,1855-08-16,289.31418,286.8505,287.8808,288.1996,288.1996,289.03406,288.4061,289.22372,288.75735,288.11725
68,1855-09-16,286.97516,286.79343,286.42728,286.95834,286.95834,286.8222,286.02872,285.3894,286.9365,285.79312
69,1855-10-16,284.5905,283.07114,283.6751,284.41165,284.41165,284.1468,283.12817,283.00586,285.17694,283.91946
70,1855-11-16,281.1404,280.68677,281.25677,281.0523,281.0523,279.02792,280.78806,279.0944,281.42676,281.33597
71,1855-12-16,277.78098,278.12863,276.9147,278.97638,278.97638,275.93372,277.92844,276.95496,279.38574,278.7722
72,1856-01-16,273.9781,277.98816,276.89633,275.3978,275.3978,277.02353,272.9368,276.19302,276.15616,277.37604
73,1856-02-15,275.55362,275.57162,278.42383,276.49335,276.49335,277.57483,275.27878,276.0917,276.1587,277.90582
74,1856-03-16,277.91504,279.9846,277.90616,277.99515,277.99515,278.7865,277.34137,278.86624,276.90167,279.35812
75,1856-04-16,281.17825,281.71387,279.58325,281.8021,281.8021,279.1492,280.4612,281.71472,281.41656,281.74908
76,1856-05-16,283.15134,282.1755,281.61935,284.93176,284.93176,282.99948,283.95,283.49063,283.19373,284.69427
77,1856-06-16,286.63998,285.7563,285.14545,287.12497,287.12497,285.4106,285.84174,288.20477,286.78372,287.00632
78,1856-07-16,290.22162,289.8302,288.6752,289.047,289.047,288.63766,289.47003,288.43393,288.44415,288.47632
79,1856-08-16,288.83344,289.6048,291.24493,291.0511,291.0511,286.59512,289.82944,289.86774,289.4801,288.8171
80,1856-09-16,286.3932,286.37036,286.97638,288.51797,288.51797,288.6591,288.21362,287.00995,285.3951,285.8914
81,1856-10-16,283.46628,284.6758,283.02054,284.10828,284.10828,282.24255,283.45612,285.0736,281.99036,283.71143
82,1856-11-16,280.11914,280.5123,279.27292,277.63538,277.63538,278.164,281.06128,281.4419,281.49033,281.00357
83,1856-12-16,278.57278,278.36646,277.28146,276.8267,276.8267,278.18488,279.01724,276.4092,276.18185,276.58517
84,1857-01-16,277.44672,277.7167,274.89297,277.98102,277.98102,277.22443,275.70346,276.0796,274.80072,275.05142
85,1857-02-15,278.3186,277.88165,277.26846,276.76218,276.76218,277.78976,274.6076,275.86313,277.5128,276.0767
86,1857-03-16,278.1841,278.2034,279.21097,278.23013,278.23013,280.6964,278.71884,277.25385,277.46658,276.23657
87,1857-04-16,280.81982,280.9639,279.6604,279.22845,279.22845,281.6409,280.00748,281.7101,281.27103,280.61954
88,1857-05-16,283.82474,283.10684,282.71335,282.6009,282.6009,283.12723,284.02747,281.8906,282.03275,284.90042
89,1857-06-16,286.23404,286.64084,285.83603,286.03644,286.03644,285.55295,285.54492,287.41156,285.64197,285.45724
90,1857-07-16,290.02014,289.53384,288.32104,288.44855,288.44855,289.00528,289.48355,287.94583,287.82428,288.1944
91,1857-08-16,289.65417,289.6921,288.5177,289.45117,289.45117,289.168,289.18216,288.50867,289.8561,291.27356
92,1857-09-16,286.13254,286.8663,285.05786,285.82053,285.82053,288.54495,286.0195,284.90512,285.7036,288.20853
93,1857-10-16,283.40875,284.25006,282.58252,281.9187,281.9187,283.72137,284.01257,283.37723,284.3175,283.0541
94,1857-11-16,281.3483,281.09262,279.1862,279.43414,279.43414,281.33774,281.44186,280.56357,280.2437,281.15598
95,1857-12-16,279.00446,278.90533,277.77765,276.89005,276.89005,278.41904,278.79294,278.22705,276.51242,277.29916
96,1858-01-16,275.64438,274.98026,276.69403,272.63443,272.63443,276.63815,276.1078,276.54044,277.06998,277.57047
97,1858-02-15,278.0892,276.43332,276.8422,272.41516,272.41516,275.6273,274.09042,276.48956,276.1624,276.1698
98,1858-03-16,279.49878,279.0276,276.97086,277.42242,277.42242,279.1748,278.46927,277.52414,279.387,276.55142
99,1858-04-16,279.92224,281.99338,280.71686,280.6715,280.6715,282.2553,280.51834,280.66296,280.58514,280.40125
100,1858-05-16,283.81787,283.9489,284.14902,283.92596,283.92596,285.59525,284.55386,281.67554,283.18576,283.2122
101,1858-06-16,287.09506,287.34515,285.68375,286.8343,286.8343,287.6226,285.05627,286.15903,287.2556,284.71515
102,1858-07-16,289.31915,288.6481,288.5482,289.6327,289.6327,289.01404,289.5693,287.74103,289.39066,289.143
103,1858-08-16,291.1474,288.85422,288.9037,288.2898,288.2898,289.83173,288.45157,288.28204,290.58026,289.0441
104,1858-09-16,286.20688,285.69763,286.85666,285.5737,285.5737,286.4416,285.80423,285.74457,286.0679,287.19263
105,1858-10-16,282.9443,283.95184,282.5974,283.26532,283.26532,282.63702,283.4305,283.944,281.2323,283.2583
106,1858-11-16,278.4535,278.4515,279.88287,281.2226,281.2226,280.5738,281.11194,280.65353,281.45016,279.98502
107,1858-12-16,278.6541,276.42007,277.6933,278.87598,278.87598,278.27463,278.2223,276.9806,277.81863,278.5992
108,1859-01-16,274.87857,276.33243,278.9576,274.7618,274.7618,274.695,275.2667,274.71188,274.6068,275.14758
109,1859-02-15,274.73657,277.78397,277.44315,276.226,276.226,276.59927,274.12323,274.99954,274.72577,273.84894
110,1859-03-16,276.9366,279.4207,277.2255,276.65222,276.65222,278.33273,278.08167,277.51935,279.80005,276.761
111,1859-04-16,279.92676,281.33704,277.99457,278.81076,278.81076,280.3701,280.30112,280.03436,279.9303,280.61484
112,1859-05-16,283.75287,285.2527,283.35782,282.526,282.526,284.56335,282.5049,283.4774,283.62384,283.8585
113,1859-06-16,285.60425,288.9709,288.2431,284.90817,284.90817,286.62936,285.23245,285.9627,286.77283,286.93585
114,1859-07-16,288.6584,290.00784,288.0827,289.98163,289.98163,289.12964,288.0102,289.54865,288.42776,289.74268
115,1859-08-16,288.66043,289.5661,289.95755,287.60358,287.60358,289.29578,289.42813,289.8803,288.52197,289.93637
116,1859-09-16,286.36774,286.94876,286.16882,286.7139,286.7139,286.92886,286.07022,286.20398,288.84094,287.6247
117,1859-10-16,283.12473,283.78445,283.3295,283.34003,283.34003,283.08063,282.82355,282.56448,285.55823,284.39618
118,1859-11-16,282.17908,283.11322,281.83304,279.98715,279.98715,280.67395,280.28015,279.56796,281.63345,281.484
119,1859-12-16,276.5895,278.3039,279.5323,278.0768,278.0768,277.42972,278.06076,276.91174,279.002,279.4253
