,time,r10i1p1f1,r1i1p1f1,r1i1p1f2,r1i1p3f1,r1i1p5f1,r2i1p1f1,r2i1p1f2,r2i1p3f1,r2i1p5f1,r3i1p1f1,r3i1p1f2,r3i1p3f1,r3i1p5f1,r4i1p1f1,r4i1p1f2,r4i1p3f1,r5i1p1f1,r5i1p1f2,r5i1p3f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
385,1882-02-15,286.0304270325106,286.1729404631432,285.86935337509004,286.21039878504376,286.3062200129629,285.65397824359894,285.63593448812645,286.1833049697257,285.90883535427236,285.9616525084502,285.652632980845,285.8900582690087,286.0842616630437,286.3018264041477,285.85594443006573,286.47185190703885,285.9175565307539,285.50635358595855,286.49700539332963,285.6071835166988,285.8456689372757,285.7404578640632,285.7960640047044
386,1882-03-16,286.54329869448003,286.6128586169332,286.43538247883913,286.95308853049846,287.0631920910153,286.4613642368519,286.11480519218026,287.0659776739885,286.62495520425017,286.64791652393995,286.4193020233108,286.58326383505874,286.7398834823168,286.5650003868216,286.31767621613244,286.88375730439174,286.4185711725829,286.1798625665606,286.92567823750454,286.2865969716869,286.4982681737049,286.7690817942542,286.6200592532422
387,1882-04-16,287.3545474290067,287.4707159056693,287.1483848390162,287.6479217671086,287.7590902682772,287.21811619786183,287.0138002821801,287.9224634278072,287.392940759956,287.3779377890217,287.4191952970925,287.4416766198444,287.6416514249667,287.49858910188163,287.110871208924,287.6668130185148,287.1598957764142,287.0649779197502,287.7244888000948,287.14510165105594,287.50407224550725,287.5452031166796,287.3455848449277
388,1882-05-16,288.08497886598894,288.23592488566504,287.969465833868,288.4996272214128,288.4868731610413,287.98151249269534,288.0408105524234,288.49436771052984,288.318609160576,288.183892962096,288.22361095595664,288.2445813230076,288.21955443954215,287.93619671408214,287.81524431514305,288.37974079407553,288.0319832554302,287.7673333643419,288.5859120451364,288.05731565699455,288.1930573182094,288.25802725116534,288.14176193083506
389,1882-06-16,288.78890534727174,288.8960559649355,288.78521168973367,289.10777310747676,289.1364359237648,288.5904199493898,288.65984757605844,289.1674346783505,288.9741281719994,288.8623059561194,288.77632564294913,288.9769095287834,288.9111012520626,288.89687639859875,288.46072960572656,289.1406817531586,288.66154609909063,288.412028188079,289.1544849547708,288.5474371767197,288.807352421421,288.9261840633699,288.7916508147131
390,1882-07-16,289.1576725222789,289.0706086004584,289.11692631200873,289.47588592779175,289.4657153291564,289.07396044781063,288.97080313574395,289.60856916410035,289.25737035992734,289.1139897016083,289.0968509749795,289.1856366303525,289.2298474901317,289.1207489067431,288.9119516356682,289.39721675583047,288.9910498591748,288.8110063764505,289.5222240925841,289.04862348479855,289.23826878911615,289.2443639706511,289.12022624107243
391,1882-08-16,288.95331845917946,289.0113071528094,288.7851213185566,289.2174715371853,289.1458423784056,288.7493755927424,288.7348824822337,289.3105135403967,289.0581161494631,288.9630142417127,288.83636196747256,289.0325276111523,289.1683512866032,288.9956181904974,288.6892692630128,289.13175984474594,288.81269762029103,288.6204416840963,289.2748623195043,288.8114861656553,288.94767943705324,289.16765601865495,289.0073013202886
392,1882-09-16,288.27358493857474,288.28261803791474,287.94040187921394,288.5243004565775,288.55837603274296,288.02122787613246,287.79434659762927,288.64841391045684,288.3239361643634,288.2555477702147,288.19569183515705,288.41444910058374,288.3210807652817,288.0526761779603,287.8822343128761,288.4148256884751,288.0402905858165,287.9771158714674,288.5143949308655,288.0479846131913,288.2254730383901,288.34180018514604,288.29672277362357
393,1882-10-16,287.14402032212377,287.1832959377465,287.0538227629957,287.36021053104116,287.5161827981156,287.02458161078835,286.90696432960647,287.5740920336397,287.3540323732004,287.07393548594445,286.94579896056905,287.34828735538304,287.49406805108896,287.16428776949414,286.9157678657378,287.64564555368304,286.9501207540668,286.82848314099635,287.5927645540015,286.8629123634504,287.14462885627074,287.21248650802147,287.1033429652877
394,1882-11-16,286.13039872842154,286.2496059163226,286.066818550295,286.3714759218701,286.49754118536697,286.04340092132617,285.8791028841171,286.77024798306576,286.0667813690004,286.2348504052136,285.91501203460905,286.4400656947853,286.44804872973106,286.24649459487546,285.909321243504,286.51029932815226,286.0510252394648,285.68472927117904,286.76941236793965,286.24507945327883,286.0185066889402,286.28208417686,286.40143440929313
395,1882-12-16,285.54613820344645,285.8566340844516,285.677765366839,285.9200740701577,285.97322048232496,285.7032431186218,285.49687592097365,286.15253338383127,285.7055541592192,285.6670080404839,285.5363354004937,285.9130581920782,285.96354515419665,285.6387850919746,285.30535853229003,285.9100008892519,285.50609532877155,285.08026751222894,286.1908138300598,285.6246201133971,285.34365067846085,285.8510722232982,285.76455472457064
396,1883-01-16,285.3888018795192,285.8205011387454,285.7459574782131,285.9772032189006,286.0762426506631,285.54073335816713,285.2851089479492,285.9406400255941,285.5774415150273,285.49196774870654,285.47990392950214,285.58639814017494,285.87201559564505,285.53739888384507,285.4299295957359,285.76063743648587,285.64591772326804,285.14285893322113,286.2216900128185,285.68321406130633,285.5880814053764,285.6221859419251,285.9549514353553
397,1883-02-15,285.7000654409659,286.1227781645259,285.9353554042178,286.50706464787584,286.31263975188546,285.7588991315311,285.7207317949959,286.32750226710147,285.9611850971676,285.7591257735058,285.92166249817313,286.1859076956117,286.1779038412702,286.08497645180836,285.86606998646,286.32425271853833,286.13554942900566,285.55553364132135,286.42048519605277,285.9740165098539,285.896546899237,285.88906068175226,286.12757806622164
398,1883-03-16,286.48588353041134,286.58985840685125,286.5873006002645,286.85121683639903,286.91712759768643,286.3792864544895,286.2508435411,287.0451275977113,286.5052869696783,286.5046031895458,286.5956476032568,286.94468990277915,286.86286274357434,286.3708577101279,286.4519131596524,286.85589550042477,286.6072314272304,286.1158292667993,287.0528962360396,286.61455287803915,286.49370808442546,286.6862310973968,286.8025456870318
399,1883-04-16,287.4391637403305,287.4772827164034,287.2963559216946,287.62253560100925,287.64299890901196,287.21244768954574,287.1060816739038,287.7422909690829,287.2732376308563,287.2025016596938,287.452391944047,287.3486490533941,287.6365095460525,287.1998976606224,287.1309845006962,287.65884799034603,287.45634366846537,286.9802105873521,287.78876183050494,287.460845398686,287.3225525587016,287.41913945687463,287.6024601439811
400,1883-05-16,288.07505400755963,288.2948213204474,287.9925551269134,288.43230909557906,288.4640312799197,288.0456624597632,287.81515082046707,288.5760788812479,288.0003595880936,288.1779219367071,287.9859891393416,288.23919744401604,288.35808581811335,287.95209430224935,287.91411337744574,288.4928267406642,288.03199172182383,287.82736505986566,288.5631389088285,288.1868265733738,288.14050474079204,288.25583651573015,288.40784858194974
401,1883-06-16,288.7661552524439,288.94885364959254,288.65464085302216,289.18868923928875,289.1552718190279,288.79902093927234,288.48870785818923,289.39564217719425,288.8199463082809,288.6911007465897,288.72774807064343,289.1337990939025,289.07690554788616,288.6034177733292,288.7453987395389,289.27069341122245,288.8533787527043,288.59047955282807,289.04026020058353,288.9242128464085,288.76440168017496,289.10197848584096,289.1928579008839
402,1883-07-16,289.20845813444595,289.2048422157873,289.0681608196676,289.5405555892718,289.4236327608872,289.1020634440983,288.88615382124806,289.6602211942516,289.1240875188979,289.06345572188843,289.2002699958207,289.4376986033596,289.3607843741567,288.8984105398853,289.01963990518976,289.68051271259105,289.3632158937808,288.7813231934923,289.3398813131705,289.3498804740164,289.1722035797871,289.4373851216474,289.4063808889203
403,1883-08-16,288.9688551743715,289.1109202055503,288.63987881923913,289.24386230987926,289.1352564668948,288.9916102835968,288.66275957822165,289.3266829063787,288.7906344409065,288.9548200167225,288.8609075911356,289.23754716175864,289.08908691461187,288.70243024895836,288.8629120350615,289.4064684377096,289.0093452537556,288.5443855065078,289.0783756982613,288.906028328036,288.86189947106703,289.2508464196652,289.06645133256495
404,1883-09-16,288.10764228643995,288.2517017484364,287.9378489028242,288.5144491110769,288.39854352433656,288.1440718660719,287.9147091515597,288.73385681714507,288.23219618254666,288.1074358054307,288.10322860442943,288.48939325276916,288.5610440293893,288.02199106741807,287.90821607765724,288.6272968704339,288.29310904974284,287.79263395140543,288.41566307288696,288.19050950499627,288.1868611923184,288.4197497647576,288.3421244717881
405,1883-10-16,287.11079208441777,287.2846514571391,286.79268667222607,287.6406193118779,287.2822328498906,287.02508871729793,286.70961540541293,287.6097661964502,287.07443080347,287.1791295266871,286.82942692960256,287.4931871538473,287.57670136116343,286.82259101779414,286.8636215579733,287.62288095674677,287.1165262503528,286.6416386786252,287.4588570988973,287.29857546792294,287.2662756669377,287.33695466634776,287.326422109954
406,1883-11-16,286.13188691496947,286.2920216038691,285.85433743564886,286.83238898284446,286.4117282878167,286.2155751372022,285.5749209509281,286.54124826446247,285.983526490424,285.9920780659537,285.7643610491814,286.47990833485,286.5810427754483,285.9342012077822,285.90968688457065,286.81438319119553,286.19056224016214,285.64682177891916,286.4573349036939,286.3010264192665,286.3086575489085,286.40168663937925,285.9948719306429
407,1883-12-16,285.5030206845218,285.65912989592016,285.22706370359464,286.01560932037006,285.85323612444216,285.6349996180814,285.12017856328106,285.83576167937395,285.5914581354797,285.44134313003826,285.12756123362135,285.77885680122256,285.88868342750004,285.340163797342,285.3695479862619,285.9261614068347,285.6465410507919,285.08433437565776,285.84662068024124,285.63100858238687,285.46812332639377,285.4960789962191,285.0613790483666
408,1884-01-16,285.4344337263658,285.51008288621097,284.9221452667241,285.70497526510593,285.505200097878,285.47001535040823,284.93278195962097,285.8076466432765,285.50435784722305,285.4084625756837,285.0951234222369,285.60018371631463,285.52185184368705,285.08424941819453,285.19344404317854,285.8619925459619,285.40231784183237,284.82813577831416,285.8018461693716,285.63859519930173,285.7639650858556,285.58770061100233,285.3399953849523
409,1884-02-15,285.7187688529792,285.8350857715017,285.2348440793442,286.07515466142354,285.85434475301355,285.5135515555223,285.6610137401564,286.09918392819645,285.9044171191485,285.7137782679854,285.430292641305,286.0599263042807,286.05940995852063,285.41337601427267,285.5017816809066,286.3926797159869,285.6527007335694,285.3044065047739,286.21426242788,285.7925022815745,285.91348422288365,286.059673459954,285.76971718953195
410,1884-03-16,286.20323328294694,286.50734890343,286.02228847648297,286.73516644800367,286.63163709306696,286.35951604739034,286.10671389530586,286.8930845718462,286.6436025012101,286.30617681766483,285.99350547545913,286.5801926868265,286.63241809257084,286.2097073546828,286.12145732939433,286.91656521764486,286.45979436515023,285.93660223112107,286.65145060794066,286.36099426227497,286.57906393573086,286.6568305757796,286.23514619747937
411,1884-04-16,287.0540377907153,287.27383757230075,286.75382313778135,287.58536865367023,287.25421209997086,287.27545504257785,286.74933479221795,287.3812490334171,287.25503134835577,286.9993360150962,286.90524562936804,287.3905782986519,287.3211513148586,286.93382700594,286.8600127389134,287.5709431320474,287.1040691139245,286.8203924431655,287.2942947556077,287.30394626146716,287.30596760472827,287.3466781247259,286.9050204670764
412,1884-05-16,288.0677149814633,288.0447202197073,287.3911380952626,288.21357068670505,287.95140908477674,287.9850144896393,287.55174774989814,288.07196747443476,287.99283618428245,287.7514317998279,287.5650288702165,288.0865608536614,288.1402842088183,287.6434675029459,287.44522232397304,288.1730435894756,287.8809821717182,287.5995123943644,288.02830470185285,287.88964879464294,288.0142930708045,287.9618019687431,287.74373920850724
413,1884-06-16,288.6567634138742,288.6714102971293,287.96902403689774,288.79285147863214,288.4972572531722,288.76858615655806,288.0923308475519,288.73723989703166,288.701693158214,288.2839714637377,288.2621029386773,288.72993392973035,288.67865078968345,288.2252542546674,288.08961455920536,288.82526177032616,288.58664907876323,288.0983762804971,288.669052323334,288.55430635418884,288.6552220982971,288.6982714950393,288.3166242409021
414,1884-07-16,289.0896694094907,289.07666729586066,288.3692533891017,289.15218908413226,288.8748891394217,289.02927651786956,288.5868614332252,289.1553636718049,289.07352756469106,288.76886992534367,288.62697795761113,289.24625731621404,288.9977414021709,288.5961316959027,288.4991254478744,289.2955310516153,288.90751819501037,288.5237052565343,288.9038105871145,288.83454261573837,288.9563353041934,289.0726738045648,288.5524621137718
415,1884-08-16,288.8330777827504,288.9263007729159,288.24631665366667,288.8801984824336,288.65745146301936,288.8019452480365,288.28224639741876,288.939944728652,288.916890512239,288.4808567759565,288.4853959321257,289.00023713554765,288.80195770693166,288.6231435746755,288.2567569418159,289.05684498455344,288.67503615873653,288.35863578598224,288.6386047229985,288.58637418072743,288.8245388541683,288.8900998403444,288.37911140707814
416,1884-09-16,288.0742288654897,288.2053554294893,287.35318941257634,288.19437352768455,287.97864223508145,288.0363869292307,287.27612377781253,288.1384693432275,287.9932394340306,287.81997498484196,287.67528577125114,288.05201806544585,288.081298604069,287.7318977488391,287.4851549164612,288.2112821469566,287.97422298980536,287.75359504437876,287.8794123216631,287.8165509690568,287.96898155061166,288.0167051021454,287.72202238433533
417,1884-10-16,287.1728719950067,286.9963434986999,286.1876878823004,287.26481184051846,286.99733001487573,287.0314742004716,286.3274295952193,287.0766364992015,286.9917206698807,286.70299663954853,286.3958087727544,287.0913514610661,286.958519727029,286.5717829188904,286.2905153437565,287.2701864020773,286.847736475215,286.46981811891135,286.92731148598693,286.675777346084,287.0270046223414,287.00658012854825,286.62111753705466
418,1884-11-16,286.19897303327997,286.11395346319256,285.35965763239994,286.2342835686474,286.1687111393332,286.10608461613157,285.5740853861292,286.20333047242167,286.13552000834335,285.93138245660447,285.5118933251856,286.1398193390962,286.076265074123,285.5642285922515,285.49096145152237,286.25961288062894,285.98711405261326,285.56731969404814,286.20190065118544,285.7385023102571,286.119123869216,285.96812869431693,285.4845469691915
419,1884-12-16,285.6492638596158,285.50426741596715,285.06519494102685,285.98208798233327,285.39648177791514,285.6462384352296,284.9414686962413,285.6489972950865,285.63473175755786,285.211113603698,285.0648831414963,285.5670229699448,285.75827913054343,285.24486251881814,284.72918358861074,285.7329486206293,285.333400804759,285.1730435919676,285.3706560172193,285.21498215786926,285.52932626480623,285.38908513933734,284.9251374860977
420,1885-01-16,285.71508201894363,285.46355382586967,284.98275746484336,285.52650108220524,285.38326564492286,285.47054449986496,284.93519701894076,285.562601635143,285.5714772968845,285.46934613358087,285.01602686319745,285.55123590764464,285.7302592693124,285.3744229294035,284.9375458819357,285.3160524088808,285.5214983894502,285.03976221044104,285.5660585445403,285.24999821804255,285.4786560468272,285.4404694495,284.99995263224895
421,1885-02-15,286.1392519409025,286.0565167866624,285.2525358085067,286.0768474971218,285.94741556201757,285.7597488297352,285.2127200440574,285.9017571830329,285.978960358642,285.49122376025014,285.3907414772689,285.93343500537526,286.2443099522435,285.4604676410865,285.20200665855947,286.2240711461013,285.6455821618657,285.67612302311085,285.86794410541546,285.6869619049113,286.0652070471513,285.66107773314667,285.4873221374639
422,1885-03-16,286.70754264769965,286.75816902561127,286.01252239743553,286.77792373040154,286.4770183591354,286.59841101140637,285.78685073602617,286.6264543941776,286.8332835861058,286.05661243716594,286.07787829445437,286.52098668084585,286.5077808064943,286.4334387728539,285.86623528310014,286.65890603674245,286.33715409176943,286.2102141614197,286.4656622353112,286.1975326241165,286.32025120513214,286.53897515490416,286.2537838117757
423,1885-04-16,287.62137110897055,287.4665162484265,286.7353631468142,287.7339788434055,287.3965070675365,287.25293999617094,286.7920683194719,287.5432442552533,287.49021546580434,286.93013495879575,287.0155918051442,287.25312728422745,287.3338822381387,287.3184866476789,286.7440737060242,287.3881605831858,287.12727220369624,286.932645314005,287.29612583255795,287.0506129720803,287.240570123388,287.1944031946678,286.9853047927898
424,1885-05-16,288.41435883413885,288.1143760131287,287.4754299654319,288.31161215895685,288.1803010931564,287.994614764087,287.5624581528853,288.3825015299716,288.2332435247932,287.7434896663776,287.68647430841844,288.23773115115483,288.01226670436927,287.9467775802384,287.6070595076159,288.3123782890236,287.9641838131718,287.71968879735374,287.96363368149974,287.8204026193399,288.036625478525,288.08636064809906,287.7540894471977
425,1885-06-16,289.0334952347935,288.7817105140295,288.1060292990097,288.98994604245877,289.00941695181746,288.6536560864346,288.3162015708516,288.98369295023343,288.9394261252783,288.28351329133335,288.4609999782651,288.8899241479597,288.64336770206717,288.664814174384,288.17475081919076,288.99037803153385,288.5586704681565,288.32474477594315,288.7472358679069,288.62311419345394,288.6839097572552,288.69339007595823,288.45449403577777
426,1885-07-16,289.4189401403314,289.1640513242969,288.68186961496957,289.2658830144318,289.22147683494796,289.04853464221713,288.5669439035799,289.34564988949904,289.26616793832846,288.706479784904,288.9305677665195,289.34607499363386,288.9634825762373,289.0479591473585,288.630975400553,289.2304931511589,289.1001431814328,288.87537945661967,289.1187725634691,289.0089191935505,288.8893241301055,289.1848280360058,288.90630440306876
427,1885-08-16,289.1939282643493,288.98771005361175,288.358107823848,288.9654280588955,288.948780535463,288.8193599009025,288.3762224142066,289.067276435897,289.0351562340847,288.6190282739365,288.56652702831224,289.0259239180745,288.70707374058725,288.8436838327875,288.41086415283814,288.99697331227804,288.68293869897155,288.5321204779403,288.8608272000696,288.72114558168,288.74728000898665,289.02047758295805,288.7120106650549
428,1885-09-16,288.298249301068,288.3218269041691,287.5144751116741,288.23928505423436,288.2630819308744,288.09281566533065,287.74800568437234,288.2451807038684,288.11310255709753,287.76272319489493,287.8338813821269,288.21001287052593,287.9808517869645,287.9772181247348,287.64783071898717,288.34389294157006,287.97210442168216,287.7685877167,288.1692390570918,288.0304777539519,288.00425295129696,288.29377536680914,287.9867717756709
429,1885-10-16,287.1457613884183,287.1630187038905,286.7278031944767,287.1630312649409,287.3541401029411,286.96120169317606,286.6238964800269,287.36561148447754,287.1190953275577,286.7397847248304,286.609757105836,287.2737675084121,286.87825300821635,287.0946630532817,286.6610546224483,287.26996683766623,286.89377353289217,286.65320667015425,287.2723557803973,286.90764540112735,286.9751782994319,287.2471481866004,286.886486465422
430,1885-11-16,286.1939067396694,286.29238998705176,285.7819216202432,286.2643701395234,286.3642729113498,285.93341535400833,285.566788564531,286.393802039017,286.06640153043065,285.85100759994197,285.6440801742244,286.4079292475643,285.9832412811556,286.04905300533653,285.6703135038177,286.07879002240895,285.6869828832361,285.5839953220119,286.34080654831655,285.9543169262871,286.05957922478575,286.28846957380824,285.7607696998084
431,1885-12-16,285.7987600168459,285.8374317716617,285.30594007645203,285.50631146140546,285.8443108478347,285.3944451725738,285.2505246829149,285.933695095317,285.22713653729636,285.3385295741534,285.3053892442115,285.634475629124,285.4204019552828,285.49206884887303,285.2891315400446,285.62573620914225,285.2864452439052,285.2874156381667,285.6180740774315,285.42581590483786,285.4390553805107,285.5976717499303,285.27166337251845
432,1886-01-16,285.6025143195608,285.52790278398436,285.0988638920089,285.39696348588564,285.5511473333878,285.45093424913586,285.13719718067966,285.7864423326636,285.508574659938,285.3734702068642,285.24936560564964,285.61507547672653,285.18741127914785,285.29117994728074,285.0548834116525,285.5801997619874,285.4117274065021,285.0299983800533,285.7339760594952,285.56497048413985,285.4587849329289,285.687512641045,285.18925054525556
433,1886-02-15,285.96245156920673,285.9286634372621,285.64761794136473,285.6461273533517,286.16590396729475,285.854677718177,285.48528175600705,286.27601710172706,285.8824397750901,285.5050803151827,285.53923833603955,285.91282182162394,285.5969279874423,285.89994684343503,285.51305586613586,285.9895486858667,285.7571119162939,285.3963585539613,285.8195273545724,285.9264302313396,285.6173157326802,286.14737119294784,285.6421141310131
434,1886-03-16,286.6090735753942,286.739507847861,286.3780702988812,286.2044358173047,286.7704258546778,286.5193720392102,286.18349335889553,286.7941050785531,286.49682635958,286.3994400863888,286.2874545075837,286.58501600519816,286.39222729736093,286.6770342481495,286.22400672244777,286.7383951966601,286.29127462549445,285.8826573269251,286.5136620616412,286.6328518150506,286.2947377010171,286.6908711752522,286.4868471054003
435,1886-04-16,287.5229919507775,287.31978606837527,287.01012412499597,287.1942253384929,287.59386922267066,287.2055303466289,286.9990560337742,287.6694244821249,287.20208598479013,287.00913955849256,287.02169538496327,287.38840415276275,287.19545889838366,287.28659959058757,287.08642298073204,287.5152313709537,287.09436566343777,286.80800192230424,287.43620239141256,287.23416455957374,287.0973674675257,287.54780747021863,287.32120689116937
436,1886-05-16,288.21284615749386,288.06915124000636,287.8181359356854,288.06220914110077,288.2157880849114,287.9160138465373,287.7444175788112,288.3932217927999,288.0418865846402,287.89783984651234,287.7381126062891,288.1562142281189,287.87628789742166,288.09860949101903,287.82934223821627,288.1727232308206,287.9762393471198,287.53508536077436,288.1532420411475,288.2026544914684,287.9505291187912,288.34957463442225,287.9350305727941
437,1886-06-16,288.85987282832,288.9096369632779,288.4536511334371,288.8421787506027,288.9346568288891,288.725666910339,288.44967532948965,288.882771065891,288.8244759134892,288.65758723177345,288.55631356187604,288.95935363419807,288.6492376985175,288.8052180717993,288.49446359210066,288.96624934193125,288.70805600972614,288.340315160687,288.80941859437337,288.9230931967288,288.6054896151568,288.93017571716575,288.8499692024764
438,1886-07-16,289.1792294153453,289.28627050683536,288.82867752870436,289.15600374320945,289.36141197859666,289.04601412919817,288.7771306142621,289.28585424506633,289.1270384313165,288.9275920161326,288.9260618096977,289.2439949356032,289.06875853958786,289.25787498890855,288.9538763672681,289.3141373599082,289.1386692811153,288.54538106835355,289.2707418349065,289.207051683465,288.9710303601961,289.20358841177347,289.23164030883333
439,1886-08-16,288.95884496718355,289.0684875990823,288.5879732091136,288.9731050852633,289.1632766049759,288.906114471701,288.6057167491359,289.11544299674887,288.81057456081305,288.718950014517,288.71378791403174,289.0442488320419,288.7870512358821,288.96417024471504,288.56662252391067,289.13026129623,289.03208971376023,288.3261844822027,288.99238574517153,289.00383643932736,288.72062731048374,289.14946275728926,288.9855894850503
440,1886-09-16,288.13043722562287,288.23243690548026,287.8709672884587,288.15231914054914,288.34012982392983,288.00505645579005,287.9232880271991,288.37792145223943,288.0639845204681,288.00577262578764,287.9570128680148,288.2888243782902,288.1050420427341,288.1653290962371,287.78955569881674,288.38357529805705,288.3791064996266,287.58037179186243,288.16649440790775,288.19606712432204,287.8908104020681,288.341985321552,288.1781895786236
441,1886-10-16,286.8480960820995,287.14208877583593,286.77876211358443,287.035505413757,287.3062855734821,286.85073538820694,286.74034669971707,287.46827197555604,287.0414297686745,286.9878518411775,286.64831059771615,287.30980397053725,287.0644646055687,287.12986047809216,286.7415909201695,287.25850156173794,287.1363588436315,286.54738199415357,287.2748896789671,287.19653283668043,286.8834894609055,287.25307479066595,287.139787178839
442,1886-11-16,285.7946270039391,286.1629557453703,285.93629864940607,286.1241469729604,286.518034042861,285.95568788512895,285.967706715484,286.41647203907405,285.9649413215837,285.84271124980484,285.8789481545232,286.41608086563207,286.12983458994427,286.3361138481006,285.87704709569994,286.31362703090235,286.152573361856,285.71054866366785,286.3185623980493,286.21086623804274,285.9709843676521,286.25738009464374,286.180574383062
443,1886-12-16,285.15683293236606,285.7899405649128,285.1144264558195,285.3843987191144,285.8183603196854,285.39384614599106,285.30529062434266,286.0877096821041,285.5130713531423,285.33875332023933,285.26603426127235,285.9270588493464,285.6073022021441,285.43964241343923,285.1589803352095,285.546822700692,285.5342178148165,285.0940022803858,285.7984694270544,285.5822051254686,285.30866218343294,285.7599565448428,285.82162160821605
444,1887-01-16,285.15221187320833,285.5900302402587,284.99224438501517,285.42872165034015,285.5394119281303,285.48802829202475,284.9679880480908,285.85371607352903,285.44058859263447,285.3098797737756,285.1276252088293,285.77157496209793,285.3222637870202,285.60218442347207,285.21575403688445,285.6675338044303,285.66931211931035,284.9083811241325,285.69111265212337,285.0954662618804,285.2387005245246,285.7410402570204,285.92997975387175
445,1887-02-15,285.4846996013269,285.7298731994978,285.70565983857523,285.46967387963775,286.0202970351146,285.92337492367295,285.5026189832307,286.20016868971965,285.6033245594729,285.76808297195856,285.51498953628106,285.99951970430754,285.92909849946994,286.06062975538185,285.4597231142683,286.0270502676705,286.045782994315,285.42560416019666,285.8151678506699,285.54116176614014,285.6984118376864,286.113808667495,285.9670255225578
446,1887-03-16,286.21038856643787,286.5198552370418,286.14769995286883,286.4544174953859,286.70147032978946,286.2298216562738,286.2350422919489,286.60944667663836,286.301972195868,286.44033984582836,286.29263712163134,286.5956687426473,286.4994400797386,286.54366505155207,286.0197347869221,286.5242427887547,286.4694419420239,285.9926796713204,286.65680911761643,286.5450621457821,286.2048473363875,286.5239381871801,286.74452881377016
447,1887-04-16,287.1364763633444,287.30213072209057,287.07600922230506,287.20525650468153,287.42736347606115,287.0116618031551,286.88002996094355,287.4787003924787,287.26610722309346,287.3084876606181,287.13040480028315,287.5529313643376,287.41752169659543,287.20366283222523,286.86951141902875,287.3907594441562,287.42798836868985,286.7758647073236,287.49022250974366,287.3418997097121,286.9566008134779,287.27462911364717,287.40927565555063
448,1887-05-16,287.88322416451643,288.1218932173249,287.6358315941458,288.10338049353993,288.26756592443456,287.8840532975058,287.8944886508524,288.4319858948857,288.0717224552112,288.0235398257312,287.8272837937818,288.3044818998039,288.1058434334382,287.96967116437446,287.65428681901534,288.2955074072475,288.13805253183733,287.53642472552986,288.3655380235411,288.02740803904385,287.85705644324804,288.14303243644616,288.20220058956176
449,1887-06-16,288.59123165710423,288.8386112441309,288.2703126413257,288.8458292143016,288.8769157045746,288.6443406496966,288.55626528713213,289.02286882917696,288.8645049729287,288.57406543562723,288.461339763438,289.09352001409985,288.80870668451195,288.5903467188523,288.28347030550816,288.9674504480741,288.7806642545735,288.19871847382996,288.9848162321664,288.5802217991597,288.69567760990344,288.99103497289383,288.8025066730829
450,1887-07-16,288.9071002213008,289.3726153686421,288.74108051932114,289.2723349789976,289.26288704270405,289.0544836105898,288.91829815883256,289.4548489128122,289.1365375711671,289.04720184638467,288.7807013761194,289.461010682435,289.2460542119494,289.08113904268265,288.7334647519078,289.33899325442167,289.2334849094896,288.3946039497168,289.25122841497443,289.15347566898816,289.20136461327854,289.3592541712445,289.14661095817115
451,1887-08-16,288.75694610781414,289.11878329147123,288.4868718911708,288.98818969849214,289.1732560245926,288.76145851604764,288.61049077538826,289.33589326486725,288.91508259851304,288.80505110055503,288.6625078668789,289.1070340412575,288.9888444998836,288.84455022080596,288.50619335905805,289.285219126936,288.96233280868495,288.49275838666483,289.1094268126759,288.76928090839874,288.8960557151224,289.17434056554833,288.90354956076004
452,1887-09-16,288.1104110144087,288.3146867000708,287.65783313960463,288.30430660024405,288.4349244558309,288.07094670446577,287.8982841476161,288.42804535032013,288.0894577188503,288.01619772408026,287.7780929557465,288.26238556673957,288.2631892347556,287.9981555434766,287.84143327242293,288.57193578973164,288.3173859012882,287.57572579965745,288.3506630066213,288.03346981548026,288.00479589534643,288.34134776156253,288.1002209894042
453,1887-10-16,286.9782962303949,287.1465943359341,286.6313323156018,287.3530577410645,287.3321687672991,286.97979607164746,286.7782987162511,287.6437789248165,287.1017792375939,286.723284428007,286.74231902886294,287.28682195375194,287.3839226787054,287.00590239244957,286.64009519863555,287.5468695086015,287.2628476035553,286.5087681008917,287.22011951786897,286.9413926137925,287.0556868077195,287.3635722063474,287.06286521824205
454,1887-11-16,285.98218769251656,286.11899866070553,285.9089004715619,286.2169835899584,286.4625648336472,285.93974446501323,285.80887862860556,286.67444595176335,286.05317965646014,286.0424703557822,285.78539381686784,286.3952680265504,286.1031412566824,286.1166980566023,285.561283512717,286.44636982229747,286.23585155667257,285.63120730395127,286.28092640366543,285.95754805228654,286.0550739639489,286.35471122384575,286.1103973999842
455,1887-12-16,285.42589990529035,285.49865061549235,285.2899980700234,285.66578808052355,285.84333676217824,285.3273542085724,285.42296737195346,286.22689535394807,285.7000845000813,285.6177132112466,285.27052934495765,285.80203810952355,285.7712446149249,285.47758922148546,284.9020324323204,285.91570200470375,285.5331291598206,285.0492049969968,285.69109343539577,285.39900219526504,285.4623214221469,285.7962538789691,285.52330621396925
