,time,r10i1p1f1,r10i1p2f1,r11i1p1f1,r11i1p2f1,r12i1p1f1,r12i1p2f1,r13i1p1f1,r13i1p2f1,r14i1p1f1,r14i1p2f1,r15i1p1f1,r15i1p2f1,r16i1p1f1,r16i1p2f1,r17i1p1f1,r17i1p2f1,r18i1p1f1,r18i1p2f1,r19i1p1f1,r19i1p2f1,r1i1p1f1,r1i1p2f1,r20i1p1f1,r20i1p2f1,r21i1p1f1,r21i1p2f1,r22i1p1f1,r22i1p2f1,r23i1p1f1,r23i1p2f1,r24i1p1f1,r24i1p2f1,r25i1p1f1,r25i1p2f1,r2i1p1f1,r2i1p2f1,r3i1p1f1,r3i1p2f1,r4i1p1f1,r4i1p2f1,r5i1p1f1,r5i1p2f1,r6i1p1f1,r6i1p2f1,r7i1p1f1,r7i1p2f1,r8i1p1f1,r8i1p2f1,r9i1p1f1,r9i1p2f1
10,1850-11-16,285.7124678802533,285.5356451352817,285.97099820784285,285.27075761373067,285.92214784749615,285.4482066161822,285.70200586898005,285.5764515602505,285.72896394350323,285.76606427854506,285.62526489637906,285.42537767178794,285.2043793752293,285.5669378516852,285.5725484772807,285.6917716289845,285.47846039442607,285.4743423556574,285.7016146318002,285.8205361182947,285.9100508189108,285.83264950707246,285.5336903244164,285.50137491932554,285.39378805916675,285.57036673623725,285.6339327884663,285.67374556763707,285.4401893370591,285.48175424777327,285.5353814659246,285.36784436229567,285.92011620906374,285.1498766456865,285.5826433472279,285.37731956567524,285.73468929195275,285.45953910293014,285.7780145643914,285.3696012182441,285.9734024629845,285.8721409717922,285.75659717656737,285.75310176705466,286.0638684195353,285.7929373483172,285.8292214401179,285.72622270113646,285.6240383881747,285.50593633456555
11,1850-12-16,284.88470369113065,284.83953092684294,285.3613186805844,284.4484736948019,285.36392708236133,284.63068022643415,285.0273429095044,284.6948231080967,284.9779826776756,284.98192872923636,284.8339345015148,284.77881852298407,284.592072396331,284.70165597288087,284.8811144545035,284.8402595167501,284.9779076430604,284.9381994853595,284.983135761653,285.0370167633239,285.1980879044218,284.9093646310963,284.7037012798271,284.67175554054296,284.78616981304936,284.90852261798074,284.7414016436189,285.0467107715039,284.8116691504329,284.8918384325543,284.9063353255624,284.9386513930798,285.1012085338159,284.6869970347537,284.85052629589217,284.7969044324642,285.10154947431863,284.8591155133288,285.2872479485002,284.57417021548764,285.31232892371884,285.1126131075586,285.0474026292994,285.0802470152948,285.35367326559066,285.106597666472,285.12947756654,285.1151664028614,284.78973860140184,284.78329428154785
12,1851-01-16,284.45479047330144,284.59533045352856,285.0428332324009,284.14601118314175,284.73333781565276,284.22852934701456,284.4728739026077,284.351495297863,284.4489643470081,284.5835657885842,284.36664845175324,284.5229810389217,284.5427853570003,284.522419705105,284.35294810764105,284.57503089407965,284.5707524576,284.58744739595153,284.6141058428346,284.76576571589067,284.72807043728034,284.732586811641,284.4874996997127,284.5110379105444,284.5059939623955,284.5634930201533,284.5716822153939,284.4473197103032,284.40894955461545,284.71650550931463,284.55770594260815,284.5156342746172,284.74917167557743,284.36951351002165,284.5122691280823,284.5217894315197,284.7417938906197,284.5569689948292,284.81617499974385,284.1263459454788,284.819734075214,284.6980340186564,284.8023324919173,284.6779972637286,285.0437559952684,284.6743547899726,284.9346954546001,284.7574541045575,284.6507594740671,284.3955309639677
13,1851-02-15,284.6721259042243,284.6840495834136,285.0901000394622,284.35303666623736,284.7341767321308,284.457716917663,284.52991066792816,284.45781982446925,284.5299595508245,284.7086074577561,284.6770895458466,284.3781998217029,284.4846812445031,284.482802660028,284.35433028423824,284.4910832644496,284.568074589665,284.7195996631242,284.88156114772846,284.82845452927614,284.76789293214705,284.6697925964978,284.36742902466796,284.5731923921927,284.5983331693315,284.6655658090525,284.7615081625147,284.8072601791263,284.55577937288393,284.9165312634365,284.59592338327184,284.5886351200582,285.13756643286547,284.4182986675806,284.82578600543616,284.83766600066286,284.69506483439005,284.59007453555967,285.1207866270961,284.4012973078362,284.93029763157034,284.6418842230972,284.89053961245855,284.88067632831485,285.2577887296829,284.7849538015538,284.8152193628275,284.62050179348984,284.8711128253187,284.6556647530105
14,1851-03-16,285.5992252456465,285.2720732405313,285.6820631005125,284.87597809281743,285.53567491620805,285.4033096279402,285.3812775650638,285.2499863124897,285.2709898795643,285.45674753028385,285.4251832876271,285.2471285358302,285.2934280221227,285.05778189243136,285.21800994597965,285.0726112066336,285.26547721205293,285.0371464989639,285.5947311610835,285.3698862441172,285.6117527645446,285.3140781213823,285.21952485745317,285.26715449524977,285.3508546243859,285.3752534598802,285.2890467939052,285.2656964469693,285.36813865004797,285.66429097616725,285.2696251300143,285.21394016421004,285.38547521149206,285.22629375972645,285.5694332912295,285.40410951839874,285.3544876505598,285.3761473401946,285.46546507601204,285.3581469146531,285.44948011871,285.47946058910367,285.71921255409984,285.42084562080316,285.7912407108575,285.54222197912515,285.33847333409005,285.3585766735891,285.49657049617923,285.34815269011824
15,1851-04-16,286.5511480624424,286.6621093085569,286.9087025213935,285.9661758708178,286.7119348211114,286.4178335643558,286.33950612515537,286.0852607566057,286.4249837951629,286.3113571739597,286.59524674564835,286.32326300385074,286.4161665534741,286.10554224153395,286.3019414816514,286.28660822386763,286.22582279879634,286.4353469787854,286.61037687670927,286.4632432770655,286.5467984205046,286.34917161865275,286.30617923499034,286.2608125951804,286.5446359413642,286.62760699132025,286.4181490075584,286.38527173012164,286.45715244032306,286.49716710721657,286.3162258210855,286.2557985646691,286.62928764182345,286.23873967105607,286.7739725300833,286.32734030464195,286.5658142397055,286.5005110621188,286.70308150807426,286.36142108138387,286.45284408772045,286.4506743446932,286.7286565250756,286.6637901709505,286.92575794530734,286.49667102087824,286.6584831640122,286.3533369326269,286.6023179139637,286.429447207619
16,1851-05-16,287.5366999156249,287.53985482658885,287.82705929246004,286.8450549562471,287.51537169358784,287.29601798076123,287.5030640474958,287.2698455297643,287.42491770202406,287.43292155322666,287.5248779520026,287.3939735593245,287.3824242520003,287.09102920001374,287.327565088365,287.2347331990507,287.17496602932096,287.3330873694843,287.6390264378676,287.50876197414357,287.45104653699013,287.4778689808446,287.4345399835393,287.2527734650641,287.55106101947536,287.4628356044242,287.6135678162501,287.50402490947465,287.35864322285573,287.41643618477775,287.35587295556707,287.2086881110063,287.67035958489595,287.154537766367,287.67462434751536,287.4008327914078,287.5117545768191,287.3312513017526,287.51773924766354,287.3180270876831,287.45144546452457,287.44613502249297,287.50834577114557,287.5594431156185,287.72871119236527,287.42234705980053,287.49488934622906,287.4631387656457,287.7044540312486,287.5167478708951
17,1851-06-16,288.17562558769663,288.09585283804614,288.55741336813065,287.89263192549464,288.3753575305952,288.1656604709331,288.17647741425924,287.9641083254189,288.2307304644179,288.22556929715824,288.2304442818075,288.12343624185087,287.9403933644314,287.7930631215285,288.0437120247168,288.02434422610884,288.0890658906395,288.0991601939957,288.3585621726998,288.2263797464103,288.1509459472003,288.2972760713288,288.0878936149427,288.056377621581,288.3422721961756,287.91700157243105,288.3262046003708,288.1484212062774,288.145561136106,288.2547768019542,288.2681171315628,288.0708400426752,288.4432680913117,287.9555067861669,288.4512340953232,288.1083558335422,288.2752164941014,288.04433916924944,288.2778575515656,287.9510693445902,288.36662877664094,288.1868618655758,288.40520899122936,288.0915267265786,288.56591124392554,288.2708216758446,288.14999614652936,288.298521890534,288.2838433700399,288.30369612118255
18,1851-07-16,288.48901116618504,288.50731551114154,288.9515144991511,288.12811896710286,288.6648392320355,288.5822630141817,288.5426987318755,288.2637200708848,288.57651809013566,288.3374841535124,288.58678071698785,288.27869771775516,288.233731968781,288.227905029404,288.3552354961962,288.4687052258938,288.3799214952814,288.56293538297217,288.6811291821313,288.512044942007,288.5605728324884,288.5047379507096,288.4087570007743,288.3775974659253,288.55698799251894,288.2695317074384,288.6948972718353,288.59206823703295,288.4182367705305,288.5116298869223,288.6190669529879,288.3865749886731,288.7065487249441,288.33527830999543,288.67088399505406,288.3571674462744,288.78096343522185,288.28507493139983,288.5913003210204,288.12219046030907,288.46198529157306,288.4811745911091,288.7224213722158,288.56525455640747,288.7937025100541,288.42754802310066,288.61746303462826,288.55268392298956,288.54193323278463,288.69736256200946
19,1851-08-16,288.34047875277736,288.2473835383551,288.6690487467181,287.9366997135494,288.4071502050621,288.35589979488844,288.3666662840985,288.1604759136438,288.4746182994001,288.3238552445911,288.55033834566484,288.120082150303,288.08198215403377,288.1418069623624,288.05148438506956,288.2447941032371,288.1309304820809,288.1971330349739,288.4125032215581,288.32911655011577,288.34178566595284,288.3106780012973,288.1784398258981,287.97292749861856,288.26554236809307,288.10157624815236,288.45040434376943,288.39894125573994,288.2920733279844,288.3037793415202,288.24705394714147,288.0502764422362,288.5600201391903,288.0432996063878,288.4555410894401,288.26086169558755,288.47586760795696,288.1280015985546,288.33877763398596,288.11265173826547,288.3365824009277,288.26095742961235,288.4147733995631,288.4391474143524,288.4599385669467,288.3499450671956,288.35023269656085,288.2368344189097,288.5146468601662,288.3427909982773
20,1851-09-16,287.4543656123696,287.50165729665963,287.8455043549011,287.1526257071395,287.56618036560315,287.5223471055773,287.5307905764432,287.14382567913736,287.6067920344464,287.5802309616727,287.80431345076653,287.22693808209243,287.32353870842,287.3466933431761,287.5062682923632,287.7006629958903,287.55352534865654,287.5960294590845,287.67751247915965,287.3826561403007,287.44470935823153,287.4792842970362,287.5001068224379,287.4542893894695,287.5866173842339,287.22636555652906,287.86011322638655,287.6523602177031,287.41291593602534,287.64185337210534,287.62785451982944,287.25811853862587,288.01873655579425,287.3306293979587,287.8478413365073,287.60429312810135,287.8038264499301,287.5428403190314,287.8215511600672,287.4225057637119,287.79247598882245,287.6250336062236,287.8782541247591,287.65288728396473,287.69969850284446,287.53304298319887,287.8727174207061,287.51968802620235,287.89920894660264,287.58929316789755
21,1851-10-16,286.4515558202362,286.49847584083443,286.9096215095693,286.06069909867733,286.6836001156326,286.5851346767351,286.5961424636185,286.1396713953336,286.4120851602555,286.26677649699013,286.8188564177383,286.45266690219023,286.2523917184808,286.1964111463578,286.3693686602863,286.4353136039383,286.42640217115854,286.7093557658945,286.6893327322847,286.6012853809943,286.5191361535149,286.6441250712933,286.3828713523791,286.2746296721039,286.4830744673643,286.3813608673725,286.5857265303237,286.55899183143816,286.3484271431971,286.5981742042215,286.67002805875416,286.3189121384836,286.8992157066607,286.31607188366524,286.8651760102677,286.5740283041731,286.690552490817,286.4147627772608,286.8927769691836,286.35731416363035,286.56483921191244,286.65108488465955,286.79514057042155,286.6672420286166,286.7890454308306,286.4207519539114,286.91890823968777,286.5788265290758,286.82036852894345,286.7406380316569
22,1851-11-16,285.5938154294355,285.7556654892807,285.87670387525543,284.9506099805244,285.71494422499995,285.5685642315344,285.6988813331341,285.1508349297992,285.54129641408423,285.290885850198,285.8443526518614,285.6205619904575,285.36482973312235,285.1605599439887,285.4073082094918,285.6039445994623,285.6329690042281,285.56251691403156,285.7978968140021,285.74845172028796,285.62867193103136,285.6857935085702,285.7538653669362,285.4285359577649,285.72570130403466,285.5918058254754,285.9329400322784,285.56900698182767,285.50991898696054,285.65174015453385,285.7317469873512,285.31762359443593,285.93545578875796,285.47420962109504,285.62925057885764,285.58060960445556,285.88134139613226,285.52682258824814,285.7711973049338,285.52845358376027,285.6905334104705,285.56640577247606,285.777282615181,285.6755838474149,285.8429943662834,285.45802816018346,285.89966367951837,285.5919968475391,285.8377115740535,285.793332611526
23,1851-12-16,284.74721506234124,284.9934925771462,285.03682307184516,284.4703662104825,284.93515283272086,284.9354821406304,285.06994779627456,284.67700078576075,284.7272887835873,284.53728863263495,284.9866422203331,284.78728169428626,284.6899700657359,284.56286834593675,284.61127669396524,284.6548585717742,285.1608042248024,284.7832550168923,285.0255552463248,284.8918817836998,284.8420297409761,284.9584586880294,284.89429908870403,284.69858786363375,284.98077289285993,284.7234900970269,285.22216449206593,284.89412912542514,284.90307871654215,284.88360763470513,285.07372501983633,284.4098786161015,285.32278329963634,284.6341458741959,285.2520396755511,285.02110403299037,285.1351406070764,284.7879250475789,285.0583492607146,284.5874819629017,285.057891355787,284.92212270805874,285.12946732985023,284.9636523776475,285.1205557844744,284.61129920051155,284.9802815832304,284.8785297091336,285.26334393892944,285.17332561841437
24,1852-01-16,284.6899518943446,284.5288956719169,284.727807429799,284.1652160942618,284.58305678080484,284.64441093155267,284.78137409200815,284.15238407241003,284.37002127157854,284.2637637334132,284.8698191418393,284.52458206718103,284.41725458375083,284.420896176947,284.3200621285381,284.41256128112576,284.6425393824083,284.50068966273955,284.7658657257626,284.5267164147731,284.6068296828907,284.71208293088824,284.4323590438805,284.556705175829,284.77772145576444,284.32298250995433,284.93518137475473,284.3524233954063,284.43572220467615,284.8799808236757,284.7960822266622,284.0439120956981,284.7480508342583,284.30589958386656,284.84001771895805,284.6151797192192,284.8913337543527,284.5199095929966,284.59184253755075,284.3312173978166,284.5116607626196,284.4083217199237,284.79968939137655,284.52563281658973,284.9062806996361,284.62287025934427,284.7199571603186,284.57046755672826,284.9672423606505,284.73767320782974
25,1852-02-15,284.68461513238543,284.91701153591043,284.93687977358667,284.30563310511764,284.7381080775162,284.70653552659996,284.8166002294321,284.194347683396,284.5736955700412,284.557757798111,285.02236907527225,284.6631747075912,284.5319972498239,284.42037036285336,284.59609068336584,284.85246087233344,284.65936780475835,284.6039342407317,284.8253765068833,284.73799520147867,284.7399702421235,284.75693106315106,284.53693222456474,284.78143895865543,284.62593775040267,284.5000384872301,285.01087964581137,284.62817465509744,284.4402201209528,284.7959748694634,284.50597953957845,284.2753227085212,284.8486208009496,284.387516317568,284.76812409843865,284.6764821179231,285.1458731949493,284.6711553601198,284.66860511838337,284.66634448189933,284.7308218697023,284.6240991881577,284.7899857465236,284.7415518111566,284.9653178389883,284.4708228118906,284.57165747079165,284.86046795438295,284.87614302482325,285.08910471729575
26,1852-03-16,285.2522939072552,285.32586067455185,285.51565499095136,284.9728966130287,285.2243031710646,285.4812538983939,285.51769430565645,285.05064295380157,285.2367836540508,285.2419989096174,285.4844557496119,285.1055753201983,285.0705249855172,285.16068019972096,285.3152455314844,285.183359732956,285.1880864978164,285.2153985768612,285.374267265961,285.27203151369565,285.48818871926625,285.27829086858077,285.25510817978443,285.41925282059907,285.25672296578676,285.20479337335416,285.4048829812975,285.27051465746945,285.35268566557113,285.6846498014809,285.25528986714204,284.9683144535655,285.47980596169907,285.0147212376018,285.4767218875522,285.4150714371698,285.7050897405211,285.3984068981971,285.33437388070035,285.1492233864471,285.5510069727114,285.179949724088,285.6414192712385,285.4518223850836,285.6818232433497,285.2930235650146,285.52144727447643,285.5008117711285,285.3471145111946,285.6568582919942
27,1852-04-16,286.3191695486163,286.53803357003915,286.8379953667031,286.13805901898036,286.31605092367636,286.57765079002326,286.48888556495945,286.33112364606484,286.46593414249264,286.34662678876293,286.5443385827968,286.1731915661359,286.24041859593774,285.9467150770397,286.36462654768724,286.38449866102775,286.55728871824914,286.5701758814901,286.52439316964774,286.47202111333826,286.45636297997095,286.29739416334854,286.2562949119331,286.3673071294444,286.36778715921514,286.1793052350227,286.45585031662125,286.46392377829886,286.37529964088185,286.52852691002926,286.4156912384957,286.01675633362817,286.600282990834,286.1866120769227,286.58123447476044,286.4169955958907,286.6349215911,286.60904510238197,286.54847991370957,286.11241322944653,286.50851243569826,286.32131692868904,286.5509392371493,286.7113948749523,286.8725258430414,286.32163442188977,286.62286523914474,286.47165989788834,286.33465090758546,286.6129689482458
28,1852-05-16,287.46938331795184,287.5847189761754,287.6946802229842,287.2206580921257,287.22676094106953,287.8343694621881,287.54799458423736,287.3110368719945,287.4857822481241,287.3619360680942,287.67816247181685,287.2463261837734,287.25524733798613,287.14237590093944,287.4812097390614,287.47618960497823,287.5448680428619,287.4293614618782,287.3680019065164,287.5051013282894,287.59966082488677,287.5805307023422,287.36844748825246,287.5010975785419,287.48601323261545,287.2823270968073,287.5240124650931,287.4780890269955,287.40278065110545,287.74215087511914,287.52057037905246,287.15892318851553,287.52772553773616,287.3251457244782,287.62505867385295,287.399193360605,287.73453128755403,287.3880493807629,287.54426981992685,287.5014713051092,287.62357711672246,287.4341077061034,287.3911200578675,287.51024378269295,287.8044939564226,287.2244940390687,287.5491763793239,287.5809475659271,287.57806493274137,287.5193814931453
29,1852-06-16,288.00286958801524,288.23251864632863,288.29001353470665,287.87736242515024,287.9189727189765,288.3792038726783,288.24463670890793,287.9442145594178,288.0692430918338,287.9694839464602,288.26475782305357,288.0707911246102,287.9546356763955,287.88082905267015,288.04073869883666,288.10892770081773,288.28578799378903,288.0516040093048,288.15065035715514,288.1503817956984,288.2988367974177,288.2295890881321,287.92299461134684,288.0596970585596,288.22052164281166,287.93213630193196,288.1939906879197,288.0748283046163,287.97354422430794,288.2749965143359,288.26099731857755,287.9734019454705,288.27328365431276,287.9365940814066,288.1810666925131,288.12011900863797,288.3350217128954,288.1671498834122,288.2404744076144,288.14050484317687,288.33174688251813,288.1476850736632,288.40049309927207,288.22374190112834,288.509639401287,288.12165473956344,288.1927439434634,288.1047061571983,288.12352856454265,288.3359058199734
30,1852-07-16,288.611786950566,288.7441425403168,288.6057026177571,288.25057419920944,288.34138923022056,288.5334833332557,288.7731010088541,288.32671779522315,288.47151245533934,288.29688875199446,288.7726171832167,288.4549074687328,288.1860618206842,288.2275737387726,288.47575891187194,288.3997194953747,288.4830623895038,288.3940765989401,288.3965673992609,288.55124399540654,288.60280961281086,288.4840766710389,288.26726053822506,288.3858129250212,288.4595745862368,288.20817321385164,288.65390264191194,288.62278260933203,288.3871894850386,288.7618545702759,288.49474463656554,288.319038946013,288.7279370659696,288.1800102173496,288.77574126838283,288.4007547358535,288.62987218068133,288.4849665866124,288.49091980465465,288.43501972303034,288.6037049524146,288.45986678101355,288.47118578245005,288.59540745164986,288.80717731983214,288.3047209153784,288.6722251661821,288.3543329884148,288.5517093167337,288.60073949772527
31,1852-08-16,288.46324057489437,288.6131736364123,288.3728749368999,288.0872299198234,288.1289753185287,288.39363040913105,288.5884181252296,288.0941320627317,288.0693299843981,288.22353993139103,288.6221895576518,288.2586814471036,288.193909325814,288.0819245298196,288.3146732573095,288.06732172843954,288.15725183482306,288.1451066395504,288.267794326057,288.2836205575907,288.40812966952643,288.3089380969305,287.9923731194135,288.298317175083,288.4872376668179,288.03260439146686,288.3637649757668,288.38486340534484,288.2675076644335,288.39968732030576,288.3131223763476,288.0984605272295,288.43014261712267,288.0170691146665,288.4475546830807,288.14256371424017,288.66569515872783,288.45210055439986,288.3199305028089,288.19665228252074,288.4647333720911,288.1380963784221,288.5238736261936,288.41708956788756,288.4721205681758,288.17585698622986,288.4705929414877,288.25676202498283,288.32454025959527,288.4164877082236
