,time,r10i1p1f1,r11i1p1f1,r12i1p1f1,r13i1p1f1,r14i1p1f1,r15i1p1f1,r16i1p1f1,r17i1p1f1,r18i1p1f1,r19i1p1f1,r1i1p1f1,r20i1p1f1,r21i1p1f1,r22i1p1f1,r23i1p1f1,r24i1p1f1,r25i1p1f1,r26i1p1f1,r27i1p1f1,r28i1p1f1,r29i1p1f1,r2i1p1f1,r30i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
175,1864-08-16,287.42270668771715,287.4627067506514,287.4749153531681,287.59347421979265,287.3941124685854,287.34281754472414,287.3678447072674,287.41687120865515,287.4005666970951,287.52497646859206,287.3675061037912,287.3873102995631,287.2954016569985,287.41515920392936,287.5162357145636,287.3042135120615,287.46093643784394,287.37360846521057,287.3868125618972,287.4312025551639,287.39871613587854,287.3895140547297,287.36696645271854,287.4114789896922,287.31520449108984,287.1911754228728,287.4509072094485,287.43866688917194,287.3990233079875,287.5077525413711
176,1864-09-16,286.8496489809532,286.77112973472526,286.4747849425703,286.8156065153945,286.630755712541,286.60942226462294,286.7456057189558,286.74953921288073,286.6418980643894,286.8431017589447,286.724684627288,286.77934663312107,286.5426315378147,286.7462431712952,286.83011866764076,286.836502366458,286.7985531263879,286.70214122565113,286.55743497967376,286.7413527916132,286.8034811393551,286.64332177256443,286.6010126546098,286.70623302826704,286.47472228448174,286.66378263007186,286.6688322124108,286.67962218090616,286.61013321026076,286.68051420767256
177,1864-10-16,285.57787032530416,285.5020012709283,285.5375102819137,285.6412737575041,285.4864997148719,285.50113836287477,285.63358122399495,285.86828006313436,285.5365308823696,285.53794314035974,285.58967812900084,285.62145542022927,285.6139953977273,285.71463417676927,285.7553826373039,285.7531944418495,285.66426862046967,285.6247020230911,285.6254648997546,285.7971030266776,285.6154309904065,285.5168255421245,285.4564283150009,285.4816119172031,285.72351572642395,285.56705260902703,285.62905577378166,285.74460676105883,285.5307236635637,285.47159750175865
178,1864-11-16,284.7244805115337,284.4514346910738,284.5520558538643,284.7427108123594,284.31173918365744,284.6269022192475,284.552409132644,284.7486674685143,284.6677428479515,284.45711766817,284.63955234343194,284.57498573922976,284.79976988203885,284.7049024954474,284.7493488202214,284.49536847706014,284.81695291266277,284.54957378163823,284.6499640840115,284.80686634189743,284.53737495737363,284.6005760454997,284.3505330175083,284.5764518891673,284.558552088976,284.3007533213264,284.51673715631404,284.58942582145886,284.5635567814229,284.3680214563181
179,1864-12-16,284.13699145628374,284.0538499912013,283.8522835338558,284.01399083552616,283.9858385925401,283.91098104923066,283.8602686107172,283.98011354692323,284.0822990820849,283.94883971584017,284.08003460365876,284.14981580076693,283.8250564233965,283.95143851352145,284.1017541657186,283.90434295961484,284.03653796161905,284.05214285331516,284.12742494973327,283.9341881554429,283.75193612767976,283.9259230720087,284.1056587686969,283.90450676673623,283.61662603725864,283.7197172205358,283.8663760493631,284.10884092317775,284.13938976904785,284.06896465990695
180,1865-01-16,284.0727239451326,283.71898562092355,283.83492743528285,283.7010384111786,283.90568145376784,283.7583190862681,283.89677177465876,283.8566926628456,284.07817176941995,283.7978914322595,283.70107021070976,283.9533543114175,283.9760478036157,283.69033800455486,283.9631216013953,283.67356274246833,284.1007741650355,283.8490662654631,283.88921259367163,284.08826942055646,283.95684638419937,284.01933191311633,283.8140273932852,283.8424190360629,283.6672067143921,283.8055202513972,283.82995245469345,283.81002469834283,283.8111103554816,283.94103989775954
181,1865-02-15,284.1427409232765,283.8790091131941,284.0844540212918,283.94549277434123,284.06295456556404,284.0373970809091,284.193715297904,283.9935906600226,284.0334032067418,283.7026969973634,284.17410310607704,283.87265286884013,283.9031924341635,284.0350001719866,284.3390346193527,283.93773451048025,284.1572733415787,283.8984151981746,284.16899690340904,284.0871177271918,284.2054139471608,284.24068508618194,284.0496241434097,283.9974020006399,284.19047765489086,283.9635598735872,284.05139080167305,283.85796094801543,284.10193497943146,283.8135014451425
182,1865-03-16,284.8884371324282,284.80831302384854,284.5207808028474,284.5475464731185,284.67198436749027,284.77414805141956,284.6221337811879,284.76535702628087,284.4954441438382,284.50144850971185,284.72950068437956,284.795231372976,284.70102570979225,284.59407738172285,284.9433228162503,284.521169292984,284.47806597981486,284.60755729567103,284.8484379792514,284.58224857098725,284.41529787503504,284.67494081506845,284.67859105930637,284.4964128868808,284.45410008678954,284.2944846908991,284.9459660618031,284.4670602209201,284.78092812473113,284.4805139900825
183,1865-04-16,285.89258613766367,285.42563908290833,285.38204417372737,285.63740773111454,285.5229799397283,285.66398853571934,285.5531193028227,285.5713695223287,285.3590095796377,285.6996259404983,285.44880212117994,285.4821102036198,285.68431176559693,285.4915154745543,285.6224338993899,285.4500071821366,285.37287964598113,285.32082613950297,285.7596359114978,285.628572647291,285.4522883213903,285.4968914901205,285.5892066172953,285.5635292026252,285.5680676159281,285.4518028720446,285.6580607801499,285.60488125262145,285.59277951986576,285.38893659320456
184,1865-05-16,286.7020562166005,286.3895058800585,286.46763537315786,286.5881248982209,286.2148921540913,286.49840266015235,286.35374221139716,286.4956131733406,286.15560657254093,286.408279761026,286.3888121081254,286.29472911588323,286.58466611007054,286.3833963763625,286.4759372805576,286.44912958728384,286.32523647070946,286.25641648591346,286.56150456148333,286.4210744924146,286.4099194643733,286.5179366755391,286.6540366426637,286.48791488460597,286.50899738419923,286.2653813205777,286.42398215987276,286.4709884661084,286.51293698402094,286.3390351901729
185,1865-06-16,287.22218966840614,286.928479186706,287.02608568974676,287.3718325021488,286.99043788732115,287.13607599952115,287.0737350966663,287.1205322039466,286.9773579285872,287.088392656323,287.1227127132935,286.8475718243182,287.199012902127,287.0770570310844,287.2278888605934,287.2899817130968,286.8980674177816,286.8068063757552,287.0335581065505,286.83741742442714,286.99883008373314,287.2306235529744,286.8890913844836,287.2187205271535,287.18412450503376,287.0854106683525,287.01882091080887,287.23957374156896,287.1024830374904,286.86629923646046
186,1865-07-16,287.70612354933763,287.2089920409012,287.4555863203608,287.5099831678153,287.537449469186,287.49204630410054,287.3632696273218,287.4837298030039,287.39892572613945,287.6698787790162,287.48513196960596,287.35598679532563,287.5414839054663,287.36763645303296,287.42602572758676,287.43152347887826,287.35209104744905,287.2597319483934,287.39647344706646,287.48560021097717,287.516850612303,287.49019379516994,287.33273766544215,287.6776750412483,287.49397995832993,287.51394178866127,287.28876921090307,287.48557348397986,287.5637851512173,287.3099485811084
187,1865-08-16,287.39605072279136,287.28442170275247,287.2681408815236,287.5286885565873,287.26644315191857,287.420847391985,287.3303616821471,287.3679904048025,287.41530245635374,287.52144003319535,287.4515008981239,287.38572168525724,287.54843369701484,287.4068558541088,287.2795926159882,287.4104735264576,287.35582262081726,287.30040997872544,287.23233501065465,287.45328237706485,287.4589980896198,287.36936033529975,287.3044400226998,287.5644239147886,287.4003881638162,287.3051241873464,287.1997213474201,287.4106160454364,287.38720406519354,287.31161180922805
188,1865-09-16,286.7901009172109,286.56169514463625,286.5818504611516,286.83728783550947,286.5195009670823,286.7459466442795,286.6326746839939,286.7769881807808,286.66731358557615,286.74950533506376,286.79822917221685,286.55833510892325,286.71545558968864,286.83563419533147,286.71571104559723,286.5821133569553,286.5678694415005,286.57120970410216,286.6383571880275,286.7493746369615,286.6727964611641,286.8110528373889,286.62785976291286,286.7906178673717,286.7783717718434,286.50450650590244,286.4884652804764,286.7050256976587,286.88476638084944,286.5726380204941
189,1865-10-16,285.6979431624848,285.35552395231184,285.60120487200066,285.8553689361743,285.6561913152516,285.69320968110094,285.6627475418188,285.7218292580626,285.6157716920545,285.67830952428284,285.563390886871,285.68729628894766,285.6254571289393,285.77639258695854,285.6614245678124,285.54354335391,285.4475325365047,285.52716921944057,285.53053888173633,285.74938392815704,285.55988406140784,285.52805194137426,285.7151174749461,285.7408334788544,285.5757894845833,285.5676658014329,285.363815682608,285.57403902702026,285.74333551988207,285.3851795691467
190,1865-11-16,284.6002831051871,284.56255187589045,284.492907470668,284.9043584326585,284.60588757784836,284.70834003664726,284.65116400282176,284.69217841546515,284.497807615025,284.84742095919376,284.7642749399668,284.5901507405424,284.6277620338873,284.6486642318571,284.5860417454653,284.6117474499407,284.32668786885216,284.40367641801,284.52884864678913,284.7238126783956,284.47873076675927,284.69401601100196,284.60048015225993,284.65712340433106,284.68993590778166,284.68024249429857,284.37550843700717,284.6491219109492,284.77768336126815,284.57770019065754
191,1865-12-16,283.8746036996313,283.6854159316596,283.606612604943,284.1631383127868,283.9063087555981,284.2407905128807,283.9019653798579,284.2123753322648,284.0809684272621,284.12281024591283,283.9819161162008,283.91651158577525,284.1408267438792,284.0953739840761,284.0217842001993,284.0336480570687,283.7445651654365,283.93899159942555,284.3595997527624,284.00884180790814,283.8959071733654,284.17268608777636,284.0730251162417,283.9143133483056,283.9779816437303,283.8648992426951,283.67982876264244,283.87465840074157,284.1817105323418,284.0883312652497
192,1866-01-16,283.8792220547582,283.72227284835213,283.394714907125,284.1516043052515,283.65740114684496,283.9475962061779,283.9134464756667,284.0985014856169,283.9889631147407,283.8973007445796,283.91181746474587,283.80918473489845,284.00907322787623,283.649770590158,283.793592199337,283.75791458967086,283.7207013649499,283.72204969073016,284.02492698611036,283.99058684626846,283.97875180872205,284.2291572122049,283.90707271482586,284.3902605378842,283.9191369715031,284.04585878450615,283.83775607899946,283.7606485495479,284.05813577202906,283.95101686742146
193,1866-02-15,283.8659308553154,283.7088887874314,284.0938957337434,284.47069493884965,284.18584719669656,283.9361764774239,283.9501306805925,284.11049588217185,283.9738042135382,284.12100355815005,284.19362747207686,284.0405293994534,284.3898488026108,284.0877146508818,284.0987466392029,283.8603309269884,283.51256952305226,283.9923157072758,284.5697712564055,283.8346715714971,284.1803614409712,284.2272055942042,284.1189650454351,284.50822819418636,283.99844648551914,283.93820647444494,283.9232500025817,284.1324208223912,284.2178356665292,284.0529956018015
194,1866-03-16,284.4668217448322,284.32987865246884,284.60476200427024,284.7765248586448,284.6563377903323,284.4782472820538,284.41258209564745,284.90942513849984,284.45128489020186,284.4027843594863,284.6845255281036,284.78503099853964,284.6633909659102,284.58056706798726,284.5503946496498,284.47461622173233,284.45695481141166,284.71095796307907,285.0143371815361,284.5142244209593,284.3960530797813,284.89797265900484,284.5660908216238,284.60838167734323,284.55710508988136,284.54753591411924,284.5511550046347,284.4154613030233,284.6150109711385,284.77043669882653
195,1866-04-16,285.62515688490515,285.2306676306999,285.4105386554439,285.8332130077735,285.6235250353295,285.37623173691014,285.3842394009322,285.67504032144427,285.39314326357453,285.45667883377143,285.5291533489313,285.5985301024432,285.6333793860924,285.43615494657297,285.5386152607884,285.40643190299687,285.63027544000033,285.5247181322188,285.71316844782444,285.58760249721615,285.29254006967136,285.59964333664396,285.5140323315488,285.5336346065716,285.5696040082281,285.5030824065746,285.47377916928167,285.60407611564506,285.51618952934393,285.44455190142054
196,1866-05-16,286.3240466443745,286.27226006536955,286.324543656559,286.52269219039084,286.4446206262153,286.4070345913805,286.31499098160504,286.6713359282127,286.43484570198905,286.48130055393426,286.5469511031463,286.395023858775,286.58868037611,286.2414929968666,286.3018760675907,286.50638352570724,286.4477631744296,286.25884664420386,286.69455795118927,286.53838440364234,286.20000255769924,286.38230011069066,286.37732475214,286.55461228549694,286.51938991686046,286.4246331759198,286.30745656529757,286.3775310704548,286.5352114566274,286.386344586646
197,1866-06-16,286.9991187847147,286.76360314769465,287.1375181519981,287.2365492370541,287.0454259079408,287.07623017134193,286.9262752223947,287.3442230615085,287.24049581698284,287.0759680344394,287.0691903796861,286.92427823610603,287.07924174537743,286.91914531807635,286.7886791767024,287.06215897765344,287.009532968779,286.89215500683264,287.2273641973552,287.1469253866264,287.01812939199107,287.11825324315845,287.017429688144,287.2675682854109,287.19797864942717,287.13022363315355,287.0469611288591,287.06835364281864,287.16868234767674,286.9367442277243
198,1866-07-16,287.48028259995573,287.1751204660285,287.45163541684036,287.436355749888,287.6139174544414,287.4593767495223,287.46620758735196,287.7492016750071,287.4576283988891,287.43017708082607,287.32458663134656,287.5813485025849,287.3803974261525,287.3554278094823,287.1932639776509,287.3613453353007,287.49378969996377,287.31754086364657,287.6022565996141,287.4535018133765,287.491567953714,287.46338902068055,287.3455716268694,287.4716031341867,287.4655060669532,287.3697636374134,287.4607064777476,287.4031655672193,287.56496765868684,287.39675694944816
199,1866-08-16,287.45772706861277,287.25253005796833,287.4167297352549,287.4369007715431,287.5211845207413,287.26435579346753,287.47585018600154,287.5846596224099,287.25883909268117,287.475716941482,287.4171986848127,287.26608542002543,287.2202785222141,287.20177512582245,287.23698237073404,287.3121419366315,287.2514462873146,287.47059045385646,287.3935988130249,287.28500442358614,287.4037038519457,287.38520463119164,287.3542747323509,287.3933798571503,287.4707965783501,287.38231043231184,287.39565509954656,287.36367258804125,287.4311616157172,287.35144035049245
200,1866-09-16,286.9089776020629,286.4952145115955,286.58982468319203,286.7639233981118,286.90545686219355,286.6085194896787,286.7616626281668,286.7820298385309,286.670086968003,286.7553273630098,286.5589601318369,286.57107947174,286.5792345231278,286.56627600218695,286.59674116371644,286.5935567041625,286.5805063507533,286.6541782955147,286.6153924228063,286.5912984752434,286.71341036682844,286.6234625077056,286.661373773525,286.76525419709463,286.8179611623701,286.4442884780549,286.5933966847541,286.6825177510541,286.7099685143386,286.50856455624756
201,1866-10-16,285.70917660117135,285.46333781522117,285.5824114223229,285.73691959386775,285.7282465531103,285.6733634780071,285.6963659041454,285.6976521024015,285.62959326483974,285.56827093356844,285.3582469515994,285.3690036327574,285.45822203910194,285.5130853304117,285.5373123890481,285.73223345557307,285.5625764081672,285.45516035171147,285.71145001085307,285.72748167344236,285.62829145067775,285.5369076162796,285.5876932134096,285.5545284914661,285.7065713774753,285.7901322810054,285.5596617083885,285.75296896585064,285.49937780499783,285.6334462718453
202,1866-11-16,284.60889231804777,284.3120917482651,284.65115682688787,284.6338555307525,284.7491034097548,284.75937366499636,284.6739813734801,284.86594758929994,284.5877339675614,284.55983538308556,284.5019072175053,284.4170313445334,284.6720315486169,284.45346572142137,284.52080269368673,284.5424321543337,284.48024725018115,284.5939348690758,284.7746669230694,284.5678243005052,284.66787524093337,284.6528729712754,284.4595138534654,284.5970980344981,284.77707955392964,284.52024771877575,284.47558397977133,284.61842178499694,284.5072114336104,284.75906837449423
203,1866-12-16,283.8104025797734,283.9328671684024,283.9050934155354,284.0513849540549,284.39094298142646,284.09068182392537,283.8423451791769,284.07937794011633,284.1383008473113,283.9990796478588,284.0491216045784,283.9082174023171,283.9725442713139,283.7599383128469,283.6929173246207,284.1032353609384,283.90993899062437,284.0430735930151,284.0241943732932,283.7609273844262,283.98533331765327,284.27444299535546,284.0551496861653,284.15835428164917,284.35298520489914,284.0591234348133,283.89204491658506,284.0964645016779,284.0633540926108,284.03972212473695
204,1867-01-16,283.9520517697048,283.6924075200753,283.907876757919,283.8033210703254,284.047420109685,283.86240150027834,284.08761989554284,283.97604229975536,283.95983417025457,284.09146109896244,283.9849792338878,283.8791062507208,284.1291635292221,283.5191684961054,283.70767732821537,283.75075768555894,283.74034741641185,283.8031116365194,283.884060372347,283.7330527257623,284.0695839852084,283.99370117305534,283.8384040797799,283.66347807373023,284.0989371697355,283.78706024644333,283.8073069516632,283.7973156185118,283.68986788735754,284.09873932554456
205,1867-02-15,284.0276473488741,283.9858698410173,284.229196820554,283.9948306694983,284.0893497070064,283.9799372166442,284.13765019724235,283.95910421806605,284.0803968208406,284.1106291806535,283.81954152393445,283.81520033379013,284.17875489032645,283.58596467581526,284.025106376079,283.96825026681216,283.9000721085622,283.9906008342862,284.09369000458946,284.0564118118359,284.15634300246046,284.32142421248705,283.8746234200404,283.9189517642968,284.42558751830376,283.8283861300994,283.82195644658276,284.24234993458197,283.8334919094584,284.24459724786465
206,1867-03-16,284.5891327872006,284.4143167048696,284.45903509693346,284.7402538723516,284.50994061180944,284.68652671838237,284.5351435348126,284.5588841653827,284.55943120595634,284.7440180820184,284.6076565133192,284.60555521814587,284.61212457478064,284.4686147963338,284.7959463928022,284.4783696110249,284.4458009128727,284.4955640444256,284.7318771248056,284.58922108917784,284.5116007983511,284.7944654597941,284.5000590286648,284.77157464866127,284.72912919556205,284.59140910890727,284.57026190868635,284.85665970997377,284.5094873045914,284.64026490358293
207,1867-04-16,285.5809247740005,285.35816113725525,285.6061338800688,285.71872992299984,285.8327987049394,285.6068664082746,285.44119107167325,285.5813135552386,285.53796902362177,285.5849765572969,285.5710656573099,285.42923057351305,285.24268412761757,285.3782573379054,285.38703446867885,285.3030194314744,285.42943918111695,285.5009207556623,285.67234897625985,285.6823120163178,285.36871091202903,285.57665618750417,285.49451947736884,285.7260381127692,285.6775005273232,285.4927486010306,285.7057797202085,285.62935158848614,285.4111028880527,285.4277790338504
208,1867-05-16,286.5102127402022,286.2310322665509,286.4273513416501,286.5740681452271,286.7394798101185,286.49138235118494,286.36078062752955,286.5085308494636,286.4653943401978,286.5087046706572,286.379760886689,286.27478382457326,286.2936725164167,286.2475026263327,286.3775398325858,286.26707483502287,286.333306336862,286.4542108057885,286.5954468418809,286.35666546466507,286.44022207139136,286.3681060806613,286.36416359192356,286.4266643214032,286.6468577047025,286.54226078997056,286.5998575097477,286.4831488410767,286.2010107607147,286.25501234127836
209,1867-06-16,287.15931928574935,286.97268140498085,287.14797955106,287.16134667911393,287.3663344525642,287.1011759266749,287.0758482707942,287.1622692054573,287.06984754985217,287.1733763159606,287.10454572719897,287.03286580483217,286.9955619908845,286.9698649796948,287.0017473465727,286.7969027809442,287.17909254468515,287.131812326483,287.1632398937269,287.0852380844153,287.2050680684559,287.03621421904506,287.17068634460253,287.25770657603,287.20578898579896,286.94832077341727,287.2916781462832,287.181350152755,287.0374104068748,287.0706302375534
210,1867-07-16,287.655286989778,287.34392532361187,287.41352848926755,287.52507227283553,287.6208642290664,287.42687018813393,287.33256847832837,287.55336028531946,287.50724199513894,287.48892753105827,287.5321594710219,287.4408430088017,287.4076129416372,287.15549119051195,287.32227122872075,287.3596293853898,287.41887987821957,287.50686954328836,287.4187528810264,287.4874115630878,287.44690691335126,287.42914073442864,287.5203934686116,287.4726717950952,287.3803004249186,287.45831504029655,287.5981052613238,287.5174942831232,287.3398711594431,287.46128148250716
211,1867-08-16,287.51706239849767,287.229399319273,287.4803179380086,287.4072548570306,287.62056864516535,287.3735550178067,287.501888609151,287.56822706433366,287.45852976338426,287.5582158532495,287.4852753563587,287.47286348708343,287.4221744034964,287.2658262861624,287.4191953538262,287.36864720513324,287.4877052749271,287.4706883570184,287.35349345400437,287.55763124521286,287.4783672137984,287.3572386129873,287.29813051670715,287.46185816235965,287.3659060230082,287.2540838900622,287.32216433334986,287.42687439553936,287.1771931326059,287.45127140853174
212,1867-09-16,286.82129782783807,286.4665026614747,286.7570987491168,286.6832029534823,286.73314806758293,286.59691021665907,286.7413829401014,286.7000638171979,286.737032813152,286.76620510088543,286.62706615327295,286.74206634528423,286.57057514252676,286.67808303909317,286.59880133856257,286.7371025004258,286.6414523300046,286.841573108518,286.61988623334435,286.62524800810803,286.6189897659228,286.75975591310754,286.69569322784145,286.8020846370954,286.7521771409891,286.56420772614706,286.7549404370276,286.7096237026535,286.4686873595519,286.60388563812387
213,1867-10-16,285.8200595914141,285.55859787211705,285.5557153809523,285.6457141848279,285.8671007842893,285.5718589068415,285.4238316453606,285.66877449798665,285.5835271631976,285.6047816196349,285.54561482926925,285.6140177578588,285.5631724939056,285.6920243536854,285.55397888544525,285.49618599769593,285.55420365478324,285.48491878070024,285.48850346206933,285.69325564136886,285.5729279560241,285.7754167280453,285.60871611576226,285.7445177938667,285.5940863421731,285.3914806305558,285.68825586896514,285.69874291711704,285.44784902596615,285.6618728374903
214,1867-11-16,284.69314217433947,284.74790658139574,284.58421856375816,284.6622605284379,284.83915052835806,284.7547128458127,284.68998129012397,284.81489735432604,284.4125294801227,284.55185323829824,284.6218331779474,284.61852157508895,284.5548718134426,284.4143679152416,284.4723164436925,284.558585649256,284.6585938416841,284.58615466000407,284.49549731013747,284.706434120171,284.46507383883426,284.72638591804224,284.56301968437447,284.61278507671375,284.75335085750027,284.42532009779046,284.73767556303727,284.5737919544369,284.512343868426,284.4260111503061
215,1867-12-16,283.9885746509385,283.8503064948877,283.9540296227554,284.14687665260743,283.9654242892414,283.97001481907273,283.89897973315834,284.13055674883043,284.10421542325196,283.86677323747386,283.8424263242106,284.0650330526274,283.7808296650495,284.0336908528528,283.9291000625829,283.733647888187,283.95077183220155,284.18089151849205,283.64707660858755,284.12771367194676,283.9294012387699,284.15540042444695,284.0761625909194,284.061127627627,284.2179876762274,283.9754696515496,283.97433054961505,284.1313637569064,283.950350463896,283.92647737405747
216,1868-01-16,284.17939226127436,283.961391219836,284.18188089669593,283.8388963371403,283.97268202648775,283.62488974333667,283.7373365950643,283.87185902008406,283.8416903496284,283.989798046301,283.84037805568516,283.8483272211402,283.6631798002014,283.81915170456807,283.7681460114617,283.66313263674925,283.99868178987987,284.02730126838475,283.6648999416097,284.19027475586626,283.8567708816886,284.1577972153924,283.96002335002606,283.70787174153054,283.8983451702326,283.87096484611214,283.7828668957911,283.7956468857569,283.8152774159709,284.1463247432356
217,1868-02-15,284.3245912966496,283.8995564111592,284.1545328043994,284.12359541165523,284.0753002475789,283.7071839033297,284.31356671718885,284.05343344260484,283.8753621748357,284.2533951133261,283.89034609029795,284.0171327366592,283.9602716416378,283.7758291952387,284.01225820067657,283.9981981647095,284.17285040677774,284.04693849080894,283.9288010250964,283.9934307054404,283.99716787693467,284.4264516601109,284.1647852375963,284.0057283452157,284.017213514391,284.2129076053644,283.95568047698436,284.0982366943524,284.20452720624695,284.00453270553436
218,1868-03-16,284.81320232052036,284.41658082910396,284.5814122099202,284.66585902330075,284.56713589044585,284.47111468469797,284.77830724259303,284.57951551271776,284.7591696493353,284.60673611508605,284.5752680074055,284.6985236053551,284.6177742557177,284.4746992020388,284.6650101248393,284.44533110377523,284.56358022167876,284.5198245791289,284.63665357602036,284.28190220806573,284.56748744794584,284.9196962716467,284.5941399194898,284.42424989139994,284.4246791772224,284.56242474995463,284.7548426883698,284.52206474841716,284.62839812765407,284.56813257964615
219,1868-04-16,285.8573977725798,285.4297331488641,285.6445687847867,285.42171888251005,285.54802824441515,285.47829679802817,285.6411716206532,285.4674581152918,285.6800968521384,285.75445572979476,285.52873313750956,285.4937862533819,285.37476926953013,285.3702378401516,285.6427517788912,285.31915383806455,285.607185913029,285.5709910952026,285.4306349669414,285.41029764813715,285.5348541073919,285.63524805292866,285.67692474599005,285.73961040261946,285.2718054135089,285.27822387782254,285.61267024930993,285.49382472099336,285.4207123769916,285.35767790016723
220,1868-05-16,286.6688551852009,286.20417513467856,286.5879125057939,286.27216823940165,286.3752801216246,286.3750137422315,286.4799032543376,286.341288272626,286.56219352756796,286.5503976316734,286.3674159671624,286.33807204225883,286.5451657749165,286.3536663448122,286.457800513831,286.4060287342359,286.4525403041554,286.3758688717926,286.59309416207344,286.42133865257364,286.2650596624768,286.71404892298,286.5663091166286,286.55813581739875,286.26182729144335,286.244285281978,286.63752184480376,286.43406204362265,286.2859541226282,286.306452250837
221,1868-06-16,287.3041289345867,286.9602034842297,287.02250032475433,286.95554100589095,287.24885170083405,287.04720859235397,287.2026272369187,287.05683767692267,287.00647068885166,287.0867751404506,287.2554712188659,287.00296942078273,287.12400980345836,287.0294746525457,287.18365292995685,286.85170261259947,286.98384360555605,287.1031779331061,287.262572643334,287.073071290328,287.10406030381057,287.18121321358956,287.30548194972596,287.04688305853216,286.93249093578135,287.0438570061371,287.31546117947744,286.9940805998536,287.2108868413726,287.06784656900754
222,1868-07-16,287.5961075326416,287.412989893229,287.46699561046745,287.4276231188247,287.6689007996285,287.38179700483397,287.6559399301695,287.39256026377194,287.5602479803696,287.6937810626619,287.4206992330064,287.40367103846006,287.6176828369558,287.3168898327545,287.55455758544235,287.24267189106945,287.47666104750596,287.36890859474363,287.6884794533443,287.4620037236806,287.40374910417336,287.41431189988157,287.73537362835174,287.4066956013106,287.25149770920376,287.4478328645426,287.62306988718046,287.32939494071394,287.4259398053532,287.4239725578373
223,1868-08-16,287.42718825758504,287.19378683096636,287.3885823875873,287.35359890090166,287.4549433163516,287.2762218292905,287.3759522276961,287.34595216382036,287.43332890012664,287.6212122731541,287.2923360122255,287.29391467477757,287.4953751876207,287.3908456684892,287.37318803302935,287.2117283750394,287.40308186021247,287.24195811409635,287.5607860028178,287.53747873908276,287.3345833973469,287.4357944988279,287.50394925624425,287.43714286961585,287.1408781817659,287.4189854782736,287.42361126757555,287.2470137069868,287.4159397286467,287.4481784969557
224,1868-09-16,286.7706288753684,286.5735378035966,286.6783337064717,286.72959313632214,286.8758936082722,286.69580629191915,286.65622320973506,286.62177395982116,286.8708731980465,286.6775265009808,286.7254395729893,286.5792561673816,286.7246999156755,286.6075432198872,286.9088644651386,286.6065466163232,286.6111852837904,286.58241594505677,286.76973827555855,286.65886067949015,286.6802408867003,286.77610015176543,286.6534283139903,286.6409668345439,286.4688835901663,286.7451771283258,286.7207561876792,286.66754129363335,286.6978722268954,286.69776407999603
225,1868-10-16,285.76666440372486,285.39922005095906,285.61812317248007,285.5579128042693,285.77499774754517,285.6120276253111,285.55156856566424,285.6835815031896,285.6761709457907,285.61357018906523,285.61260042709193,285.574731264166,285.63996527422114,285.5426435127107,285.679114676262,285.53703125474607,285.562488136133,285.62549966449484,285.7608865704943,285.69327279033155,285.5180623184952,285.6793801174255,285.75210999327925,285.6595367152463,285.52757792222366,285.6464627537907,285.6345697191752,285.6836288144186,285.5446231818676,285.7057081231259
226,1868-11-16,284.6795787458829,284.51493577046784,284.774519562678,284.6670808288187,284.7905852346569,284.6221600216998,284.5310070242357,284.6293334366623,284.57723998169894,284.7959213569791,284.6000281678692,284.60678971489983,284.57285499013926,284.5461167974442,284.83046167046746,284.5538813255991,284.5419821591584,284.51855667494283,284.9020014389523,284.47128976458816,284.48715547359166,284.75789328215404,284.895077001843,284.8173911506739,284.53067372774717,284.6244297238764,284.5943640004263,284.489443715217,284.76734314189406,284.71006651282516
227,1868-12-16,284.0095267651757,283.80303762300645,284.08042769625405,283.8890073120342,284.1829547340434,284.20140311436546,283.89156062339487,284.27687369111356,284.0153283436747,284.1067830575763,283.86310746271704,284.0952120743156,283.9162548987574,283.8390243606502,284.32116102981854,283.81649072761917,283.9909004001624,283.6879999632417,284.0833955658428,284.1410630028061,284.05437244524984,283.97943662925064,284.1833223976385,284.2463396608343,284.07956944391407,283.79192491662366,284.04892357844125,284.0054872607801,284.20892838412317,284.129867486813
228,1869-01-16,284.1152979084908,283.5286103943687,283.7680928873598,283.8030605794353,283.9245205154435,283.91383885734365,283.7075619672127,283.98782123915726,283.8401503334799,283.8000202373188,283.87172598432886,283.7285750686948,283.9697359650778,283.88235962612083,284.14404573737994,283.59715603393823,283.89945473691574,283.6112286631172,283.89231430234486,284.27365607173476,283.8427046871916,283.86758215926307,283.969617745873,284.03758477495,284.13968720905206,283.6970214141309,283.97503399471447,283.9960766875847,284.0585936668469,283.9599903652192
229,1869-02-15,284.1242846019086,284.1266119059163,283.7549933864051,283.71778701406635,283.7457581766073,284.0813463772295,283.8387802530872,284.5271429201734,284.01248135840103,283.9886976502819,283.9389014657636,284.0413406713584,284.047183574525,283.97674637264555,284.037531139477,284.02355013628596,284.10100434118436,283.8993142342059,284.20609319279856,284.2164207493154,283.74386526866834,284.244323660217,284.11615587226015,284.00149657437527,283.9675384807728,283.8514541253094,284.08779374986574,284.17236679986615,284.0101975390802,283.85599299369676
