,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
34,1852-11-16,285.2493979670111,285.2543493717306,285.1528724462257,285.25402364029895,285.25402364029895,285.3877764441495,285.01686220690027,285.04047414769644,285.29289486772893,285.12258741998704
35,1852-12-16,284.4253268119115,284.5269951278042,284.64075466820543,284.47881257519504,284.47881257519504,284.6682944439943,284.23065160195944,284.2511312319631,284.5972982238391,284.5003753302951
36,1853-01-16,284.3336467098116,284.41135576351763,284.2687983235008,284.39412733649675,284.39412733649675,284.2395095850762,284.038330236597,284.1648436206568,284.34743054623124,284.2411110195607
37,1853-02-15,284.2464632980513,284.734532796687,284.53230987412144,284.70630717477553,284.70630717477553,284.60800287718314,284.31662056102164,284.32808926933444,284.5725262626059,284.5625354002275
38,1853-03-16,285.3016105030682,285.5572427382703,285.21058152701113,285.3821786776666,285.3821786776666,285.30934246691817,285.1360926188161,284.98638134979785,285.3671944839386,285.40400598726615
39,1853-04-16,286.3843574968842,286.4949198801507,286.2780004491584,286.6119875848211,286.6119875848211,286.530043471268,286.0509516172553,286.2302241079239,286.25258114260265,286.34569033697426
40,1853-05-16,287.4081491796364,287.3940882485705,287.5283568568097,287.45325197046606,287.45325197046606,287.37956430230616,287.21298148690556,287.3845934944573,287.2440412183607,287.48882268973244
41,1853-06-16,288.0792389777994,288.09230911554477,288.0999584625833,288.21983983857564,288.21983983857564,288.13009378959725,287.8023930452894,288.1041869536186,287.93218434102477,288.0822132127474
42,1853-07-16,288.2765085728447,288.3589309819984,288.3701985278474,288.6208694492099,288.6208694492099,288.34393166216347,288.04407939239496,288.2356046740117,288.15419477175647,288.35838359616713
43,1853-08-16,287.99430873819233,288.0804267492801,287.98883354416796,288.17043105157217,288.17043105157217,288.05489705440766,287.9066979584824,287.99004321613086,287.78272507891324,288.0643169051681
44,1853-09-16,287.01615240842824,287.14829428995625,287.31978932137196,287.381574457044,287.381574457044,287.1323331656189,286.9696805425551,287.1534615639917,287.1035210836697,287.2282769002685
45,1853-10-16,286.17622113326007,286.222774807309,286.28564265519685,286.31506448230505,286.31506448230505,286.13688553706953,286.1127381426222,285.9185672194686,286.17906768654643,286.2860650297203
