,time,r101i1p1f1,r102i1p1f1,r10i1p1f1,r10i1p1f2,r10i1p3f1,r1i1p1f1,r1i1p1f2,r1i1p1f3,r1i1p3f1,r1i1p5f1,r2i1p1f1,r2i1p1f2,r2i1p1f3,r2i1p3f1,r2i1p5f1,r3i1p1f1,r3i1p1f2,r3i1p1f3,r3i1p3f1,r3i1p5f1,r4i1p1f1,r4i1p1f2,r4i1p1f3,r4i1p3f1,r4i1p5f1,r5i1p1f1,r5i1p1f2,r5i1p1f3,r5i1p3f1,r6i1p1f1,r6i1p1f2,r6i1p3f1,r7i1p1f1,r7i1p1f2,r8i1p1f1,r8i1p1f2,r8i1p3f1,r9i1p1f1,r9i1p1f2,r9i1p3f1
635,1902-12-16,285.48978037188766,285.41492263085564,285.5255947560745,284.65763171712985,285.5690644574449,285.16272188784194,285.0619197369755,284.88544686998364,285.8532318090707,285.46372434273593,285.3203723855285,285.29644041099755,285.228850116026,285.74814503896425,285.22810510831545,285.27412533904004,285.3415050433786,285.2450284399163,285.6505496031169,285.3886789611219,285.4378240947001,285.0624874068155,285.389955460425,285.86122313152566,285.7532182581798,285.65468563862885,284.8123949743196,285.4363862134693,285.59183515000336,285.49903437733525,285.11482961858337,285.58871258014096,285.46227330317964,284.8811672822523,285.2387439277464,284.7748481657847,285.6818120732646,285.0322050494225,285.1886382229469,285.47239647418144
636,1903-01-16,285.46906674429516,285.1617417677069,285.48444304560144,284.34928282600225,285.11952930974417,285.0357440119979,284.8343153132306,285.0488220302943,285.61286109778916,285.33992125639134,285.35506207828246,285.1574648286166,285.12070142171405,285.6202108978625,285.1303874782544,284.9375190955166,285.0766328173958,285.4223186799837,285.4142643333476,285.29280335459475,285.40799856952174,284.74971571923106,285.3902717828604,285.87233273093983,285.75294112519623,285.4984383261052,284.869523375001,285.14508670237717,285.44644888821136,285.39495670541453,285.3804307396091,285.60952912424085,285.21292486121285,284.78820786836735,284.92312217682274,284.8606494190595,285.4661849294763,285.0806082361858,285.0420172711091,285.1978374590968
637,1903-02-15,285.40945483849947,285.503274687628,285.6633144276734,284.67676680656695,285.6096129723027,285.60900771042003,285.3208718077491,285.37254804499236,285.952923284776,285.57475967244164,285.48643029534304,285.6443505256941,285.2796293563319,285.8641344116748,285.524316086731,285.2969887794612,285.09473856788827,285.47286337368257,286.04286702995256,285.55061608437035,285.472446975783,285.32938440519337,285.71403271725995,285.9827486482565,286.0708933912428,285.83105536898546,285.3509388657861,285.0688950701395,285.66509349966464,285.71709439639375,285.30577168459524,285.85917994011794,285.6165613045139,285.1080302626772,285.2693228837875,285.27216321277075,285.9382503838878,285.31683418282495,285.49594947583495,285.625517617676
638,1903-03-16,286.3084353676502,286.02547647477326,285.94975934154064,285.5794103830264,286.3494039075072,286.12739835023984,285.9195272524898,285.8809465186412,286.40217263228,286.2594055021629,285.8844884365289,286.21940700559304,286.20245483504476,286.3870753249304,286.09446518301866,286.1421611070841,285.977362460404,285.9376168417578,286.4719507657497,286.31752988641773,285.99961580297696,285.8825517342189,286.3991100637651,286.38432194470573,286.7418557045179,286.3659730545356,285.8130927962665,285.9052536422699,286.4125864813673,286.3943438900786,286.25439936738525,286.38370302638367,286.2865294892942,285.9326693182261,286.0070610259698,285.8445442161382,286.55283983502005,286.0086864570136,286.15994644027256,286.1948826272845
639,1903-04-16,287.10485327306657,286.66376214327363,287.0273512393229,286.4805529854445,287.39231741451715,286.68782313426317,286.8038755740781,286.70021405888014,287.3230523055338,286.99776348169803,286.9021797740036,286.99178030467687,286.92529771113584,287.26053330106777,287.1159058112745,286.88265009148523,286.94339041672504,286.8807177335832,287.110712037589,287.15219238828354,286.81657985875154,286.65239205490235,286.9550051327994,287.3040225180635,287.5609339151115,287.30514798688654,286.74521469410024,286.7935087243051,287.1546806731909,287.32366895308945,287.0577216857436,287.2726878506626,287.15370656732637,286.72146500474287,286.8452805606851,286.53467768143116,287.4464689058704,287.06676278213774,286.95137053551616,286.82802626225293
640,1903-05-16,287.98728554489895,287.5125821963673,287.76353150242784,287.2898363826224,288.09896468846785,287.5693518860433,287.55144744400343,287.5866724726391,288.17336130738175,287.79215733414304,287.6259353209075,287.9619440528282,287.8168308638196,287.98391548255773,287.7788283396913,287.5748430379216,287.68976225961956,287.5969469404184,287.9205650018307,287.9822876924241,287.7206708317724,287.618196147045,287.87139307273975,287.97566158582276,288.37440467778526,288.0237772302651,287.6193513752739,287.61876844693427,287.9110700469079,288.0932439906685,287.90834089918667,287.960590931185,287.99447707863845,287.5909763850446,287.47975787211266,287.3501383553031,288.1917336616908,287.9246917555665,287.68989644864826,287.6893966736372
641,1903-06-16,288.5908414168493,288.2431426628339,288.45125709295536,287.8591166414208,288.8225289513913,288.07910145120076,288.222540185904,288.23639297748,288.78699929093045,288.5993331116609,288.2415400129713,288.49825343610223,288.4179310230535,288.67288045267566,288.59248430367114,288.2483660350237,288.47881619583325,288.26908128940306,288.5157154075034,288.5211759204942,288.3064574445873,288.03831165667225,288.38470483200064,288.6308159577269,288.8659097160069,288.54000497399073,288.1539815264411,288.1797237946459,288.65779049921736,288.7028913290593,288.43766596551643,288.53362907540696,288.5023888005516,288.20881385241034,288.21140308148307,287.9159581684748,288.804285890899,288.5545780592632,288.46074730452267,288.4746345807669
642,1903-07-16,288.97567385375606,288.4048796936867,288.68826085342926,288.2833047651707,289.060179919092,288.4647332560991,288.5558329175896,288.63981406139504,289.22400964293263,288.84323572007025,288.620165100464,288.75889876746845,288.6992106343542,288.9625301826167,288.7800574232392,288.4466104961663,288.6734868221968,288.55969630016506,288.85268104477865,288.88653400319924,288.6173421293266,288.477835647658,288.727713143284,288.96634254557097,289.30562318069025,288.77766972031196,288.4734808070866,288.5821875486527,288.8394369418766,288.89195784742475,288.7777876088199,288.98959723286885,288.73656923140754,288.6451360035862,288.3359015657035,288.31194799837556,289.0898479648289,288.8236478147402,288.62597820131464,288.8009535446988
643,1903-08-16,288.53330336184854,288.20093438441603,288.495642698505,288.04057273135385,288.85252088399784,288.1708464878262,288.34122146667005,288.3774289393245,288.82403156790235,288.6136229101863,288.4187652786722,288.5985554988085,288.4435628458562,288.7406154768849,288.69933418853674,288.3484699699441,288.364505225161,288.2011641904655,288.62020731103803,288.707306147442,288.3943836531141,288.30071807936724,288.42631303167553,288.70728052733125,289.19039979467493,288.5546800800472,288.26248671771833,288.22700077592435,288.71352531786107,288.6394642814582,288.72347888973246,288.716918306164,288.3608835286344,288.48360663610816,288.1296941053906,288.15140347010725,288.8954379320606,288.47512707165157,288.3721664066241,288.72831763340935
644,1903-09-16,287.8068197186153,287.44852513106497,287.70861379843416,287.28678533005325,288.2257364951216,287.4227766206998,287.5148669811547,287.5175493182695,288.0278508768073,287.7563982711675,287.5565925618457,287.79475825513913,288.03609500650737,287.8686115001842,287.9743142785975,287.5069700753635,287.5642579657249,287.3319491630452,287.98894053598707,287.84557394815306,287.65616107265913,287.5295377150235,287.6047269025906,287.9466015679782,288.484567528375,287.7526451670593,287.50028251713803,287.51332759010415,287.9673272923645,287.9201887059032,287.8024944509867,288.0031010592708,287.53802470600584,287.57842666914485,287.57986644158404,287.3150162106562,288.22653667614867,287.67350479561003,287.44312428652574,288.01769644332006
645,1903-10-16,286.88545161385525,286.4620527522009,286.70323152493233,286.43225691553954,287.14133529077,286.457398895055,286.4102231871413,286.67443338329986,287.08737532110894,286.85768615653063,286.5335465001617,286.61122455573155,286.84995193065004,286.9332238916661,286.77724300943333,286.574873854938,286.6192901281252,286.45387786029465,286.9026669712415,286.9260546679585,286.5968518748235,286.5639272676794,286.50938613218113,287.0574958617799,287.3239540532888,286.8694393173349,286.5031184707906,286.47093953706474,287.04486174721745,286.7929492226541,286.56404209519843,287.08553348351626,286.54118559004337,286.4756721383958,286.4558649504824,286.3684827111735,287.1190200320749,286.6957926669772,286.3886496794856,286.93612853111415
646,1903-11-16,285.83991747612464,285.3776893508841,285.93946633578054,285.196983773245,286.3826255968871,285.4969643907865,285.59030067583063,285.6849224519092,286.1066110775544,285.8882306545769,285.6505681946377,285.72452851185614,286.03581198276015,286.1113727683141,285.8693309254629,285.4948472326726,285.6774686558714,285.5724184811621,286.11913587836955,286.0421413228755,285.4625313321759,285.51780055232354,285.8903466857854,286.03956738623833,286.56415702553375,285.66500578036243,285.6739635102475,285.73949339467765,286.1500783920497,285.971928673836,285.61309271847955,285.85373116223883,285.38547393663833,285.6337194369401,285.61363773660696,285.42670620930755,286.4053832535339,285.7491837792802,285.51347980736637,286.14336367101083
647,1903-12-16,285.3948363661958,284.62694597928606,285.5922444771301,284.7456463876877,285.7497278191395,285.08104117668546,284.8605896867777,285.19625282963307,285.88828575095465,285.4282427355248,285.13050176583334,285.178875652932,285.42833776300023,285.5610962848655,285.2032144475583,284.82999345302136,285.1234107984385,284.7175883032479,285.5507307418095,285.68877764586716,284.8570851857689,284.954507958268,285.06743057066166,285.6161691854757,286.03863211483986,284.95369384855076,284.962342542878,285.1770789542293,285.59164306852216,285.1578853118612,285.08352102966023,285.496764841856,285.11065385257535,285.05630414430794,285.0766762484676,284.8272103650701,285.80469969799407,285.3538291527237,285.00064579543084,285.66755268243276
648,1904-01-16,285.28471345755145,284.6282177962346,285.4668023235148,284.66384603451405,285.8804110525245,285.13586185943115,284.76962975895293,285.1086359839428,285.5397639677628,285.11603587332587,284.8878546606669,285.16496172208355,285.15765456872674,285.19426710080705,285.1793662688313,284.667602305011,284.922577618507,284.50721014565926,285.37868301749745,285.41173629954545,284.82037692983647,284.8787470868761,284.9198003344109,285.3205565618439,285.76991438638817,285.16828503494145,285.03566272764334,285.0077825866459,285.51464822222334,285.2183091844987,285.06022284329157,285.4669875432935,285.0121843087176,285.1380872104332,284.9221673675669,284.68317868711796,285.5715973080317,285.21717756088185,284.57057893420017,285.3049194669706
649,1904-02-15,285.3909019759153,285.0467780687175,285.4568764531672,285.0121186947904,285.87339407359076,285.244575349525,284.94338685899805,285.36298788254663,285.7615592918549,285.56797670557296,285.1074434446244,285.1787337137136,285.48020377160867,285.60808611735337,285.6494163654011,284.97216874689815,285.10348247156617,284.8949095025946,285.70395077481294,285.8123617641766,284.9763058583933,285.3644494611527,285.2646845913252,285.7472816008612,286.0023897081248,285.2781196054169,285.1889999372967,285.30492368330124,285.670727600621,285.3643140095555,285.5507831087734,285.46920350204215,285.3027891056146,285.3684250470875,285.23411742753166,285.0125956280241,285.9540580973558,285.49807326891937,284.9346108270329,285.92801362885007
650,1904-03-16,286.1588948111627,285.735531778308,286.20128965410805,285.78576502709353,286.6372890962995,285.89512265261243,285.89530724967426,286.1122544510003,286.47170991307297,286.18419202762584,285.87099523890953,285.9594224422439,286.16284455371004,286.25228583114125,286.26824670475054,285.80476843868195,285.8328638329944,285.80464970493523,286.29271945390536,286.6435299187951,285.80525598945263,286.0905100801863,285.84024433385844,286.27485468942194,286.8314691806677,286.03022424353594,285.94822616888587,286.0434206378067,286.40525112629314,286.0253374909988,286.2371130517873,286.28372156356477,285.96730632327666,285.87146474970706,285.89667373913403,285.86654731348966,286.73154139331257,286.07857636850497,285.73218574245146,286.62669081956466
651,1904-04-16,287.12480851639225,286.6858550910348,287.1696185746988,286.55133010507234,287.50414220566034,286.68422766665196,286.63859965380783,287.08281209724703,287.40493812978025,287.04566164122,286.7607515223651,286.761701041174,286.80596698761696,287.1782214892124,287.1465459706276,286.7523474138143,286.8182951333976,286.541421550416,287.11481928555514,287.37377939507405,286.7928873721886,286.94294810295554,286.66580724046236,287.1476386379916,287.672370086167,286.92300373424973,286.75854723138417,286.73826015695425,287.22517568624136,286.7798234393004,287.12702977750183,286.9183027946157,286.7163432088574,286.96519876354296,286.6981168300046,286.60951597165723,287.52983125614026,286.8903620749098,286.54582173827913,287.19942087965006
652,1904-05-16,287.80850037125396,287.5035080136005,287.9517752483532,287.618957940169,288.3687609686612,287.55044574423255,287.4355446466224,287.902756929363,288.0457608119973,287.92680682407865,287.6613428975064,287.58659572955315,287.6949648132603,288.0339882141078,287.843003982148,287.60259990286505,287.7320150144814,287.50778119437336,287.95884051789346,288.0697814539483,287.55037205720856,287.82389543210115,287.3402056717667,287.9134541248553,288.4076114051016,287.59575664959766,287.53521888716455,287.5700287682943,288.03138813698746,287.7333098593477,287.87172962379424,287.7330821570411,287.49925962880684,287.9502227202887,287.5051238474345,287.3428550277626,288.3311606977567,287.451913327366,287.3889544742227,288.0553866588161
653,1904-06-16,288.362348377395,288.1146092119618,288.4368051932008,288.21956382683754,289.1228654525623,288.1502884969657,288.1820429316371,288.57197864268704,288.66084040009696,288.63294176511596,288.0942938707372,288.31225044996825,288.39102064067737,288.79454583519214,288.5389357587024,288.26928418986,288.3551813093448,288.15424433792856,288.7732272956034,288.69239847895886,288.33217483249086,288.43205019360477,287.9359361840104,288.6191268377226,289.1444056906564,288.2897317526449,288.245178716794,288.1386899351618,288.51694020985326,288.2599443756876,288.28890668934804,288.43537714183094,288.17442608175435,288.5174171900435,288.22238764672517,288.1514599934378,289.01862993490204,288.09397701538944,288.21807669770254,288.8328901113484
654,1904-07-16,288.6756150312914,288.5571442807555,288.7210240177486,288.71120120716097,289.4518684730612,288.4781640179811,288.5932285090587,288.84963081243546,289.11645997750117,288.8844203486552,288.5286719019121,288.67464529390026,288.565482367658,289.05572208048716,288.8546168003466,288.7094915289671,288.60528124831956,288.44674466547224,289.011334988957,288.9780959538064,288.5402725921238,288.7633803510943,288.21103279188145,288.8492610288592,289.3495545819194,288.562161953974,288.49944852159854,288.5485666130733,288.8813490480849,288.65312870952056,288.50271408363216,288.8629149103443,288.3972503934941,288.77193350468804,288.4413068180595,288.3910883409042,289.3569896248613,288.50507671661126,288.4331911764416,289.06739701226405
655,1904-08-16,288.4980576588024,288.375504309947,288.56566393544495,288.33837431423615,289.09445868402537,288.2873301193217,288.3310035410733,288.61863322634713,288.9279197205276,288.65947387924075,288.24700651796326,288.44416333057416,288.3556723925796,288.8009293514307,288.707561211993,288.45292762629094,288.20578091137185,288.2088619208767,288.83290648423576,288.78008374610505,288.31657924215665,288.48944520863495,288.03110984475705,288.7614396634126,289.0052281505084,288.3452460060186,288.34586159230196,288.3543416211152,288.7800783769285,288.4284204937618,288.39679125536657,288.695580024433,288.2505272520643,288.5476576237856,288.2732051940593,288.2075411552064,289.13644326234845,288.3114377576909,288.1294850580254,289.0373661115559
656,1904-09-16,287.77842976327946,287.7448497979455,287.7689548462589,287.6177666017608,288.38194439930277,287.6432272170067,287.42967337082405,287.73076399758327,288.12753975167925,287.8464261373825,287.42988977112003,287.63061397787993,287.553429222447,288.24927823043464,287.9311705898949,287.7219164916657,287.46849031837723,287.5437605792235,288.15575895950303,287.92309789673664,287.50248231340566,287.61848890204135,287.171018458777,287.92889450619765,288.1911616291603,287.56033221903243,287.4435932781255,287.54446127985716,287.99636903693244,287.6793061467365,287.56578107681156,287.96487821131984,287.5457173338115,287.8501967575212,287.4945531409218,287.38408417743176,288.46768615260174,287.64282244395145,287.39032957483295,288.24195036876125
657,1904-10-16,286.77071938962774,286.64754365640795,286.57025062561263,286.52278273127,287.2197146280437,286.56191325865063,286.4998284888222,286.72631098572305,287.0334037833176,286.8871503635393,286.4945338283462,286.6133235480403,286.5441109366829,287.03380831386323,286.95513118180344,286.6471205249513,286.5588239237348,286.63185681911284,287.1299285833466,287.04900055439333,286.68033256576194,286.53898900375043,286.07543153420244,286.9660329640001,287.33347625400125,286.6275641912864,286.38516433756996,286.51239455475366,287.08235333046736,286.5202052519566,286.45488108579536,286.93425514479526,286.54666977831386,286.7182384552385,286.49699585354034,286.4239520909266,287.37485929142497,286.5897214279283,286.3750248803745,287.31267441332403
658,1904-11-16,285.8212389847208,285.4970704487447,285.5681147242248,285.64768490645713,286.41838991135256,285.7200211600984,285.5457980309109,285.72105713829797,286.19908610886864,286.1711067799112,285.57221797460073,285.7973007410247,285.532276998111,286.207940773623,286.0593273499506,285.6679748513957,285.42698581210465,285.79923101502976,286.3048102667977,286.0830174774235,285.55109238332057,285.55989576630697,285.33280621181495,286.2176488011005,286.249672263607,285.85734926774813,285.4910967278872,285.71632654066934,285.9551186682037,285.6881739662358,285.7108741676829,285.781875448043,285.90304670159287,285.6157339661878,285.6132282451404,285.52164530588084,286.4119829184629,285.6692901191958,285.40615004082497,286.3080681874607
659,1904-12-16,285.32975214998777,284.98698310252655,284.98217928868706,285.03627123159,285.7061749183598,284.86574101496717,285.10452216071275,285.270989802892,285.7195921247021,285.43858934646653,284.9982105290945,285.3690568127301,284.9098302838171,285.6260460227831,285.3969854086204,285.24313210788273,284.6304690981096,285.16681774787634,285.62056780719143,285.3872808847178,284.98084494138965,284.955909562667,284.6471606528984,285.4720118123609,285.55133007020544,285.30584168054617,284.7261906620424,285.0309883827465,285.7079705252499,285.0296083782747,285.1253316638321,285.33599110533515,285.20579415112354,285.04508057763405,285.0159770337119,285.0469104461632,286.00755735478197,284.91467058734133,284.82537482567943,285.9419131479822
660,1905-01-16,285.1113631367854,285.113584764564,285.0644042225235,284.9457409503749,285.52839131974804,285.042667981126,284.8347842370394,285.1514209380382,285.61835573765444,285.36898943787816,285.0235378119717,285.2405275916469,284.7559488284811,285.4455890558337,285.4391482583836,285.0532376603896,284.8249494272319,285.20822023829186,285.37378342611913,285.28475797177407,284.91748090112395,284.75307761900694,284.57166054869924,285.4417478369756,285.46804199095953,285.02603954985955,284.6817206119088,284.83529503382607,285.6536828492719,284.8233532737598,285.12032862996585,285.19298873686427,285.1774510667232,284.8167619850953,284.93701727693855,284.8822614221318,285.7909053983822,284.7524590874292,284.72934031870955,285.71022724182615
661,1905-02-15,285.54550886580404,285.60828009189015,285.2384487555583,285.1552874017617,285.86078991692784,285.2985456322123,284.9663794264103,285.6067257977115,285.892105127263,285.5519697426352,285.2383031376011,285.45266703774524,285.1111109237504,285.5417843736062,285.8564574146997,285.375140986628,285.01140538762235,285.50705573122184,285.99903172645054,285.64331991122856,285.2375315943648,285.06088506362414,284.73225817762466,285.6518585530916,285.69106680169637,285.4267196391489,285.1014965754001,285.23022966089917,285.67556941601424,285.1598616981172,285.206625856894,285.72292711852714,285.42383131924976,285.28535938737105,285.14945418451947,285.03837548250146,285.74073492692145,285.4236562727419,284.98871704393395,285.8874601396324
662,1905-03-16,286.0020726047052,286.14870501833747,285.7610750087184,285.8828866270245,286.40885674012634,286.0090119359629,285.73658626282685,285.97562507918167,286.5331063967564,286.0097595398837,285.9124948239468,285.98232194504527,285.49996910420754,286.3774551382718,286.49057922205134,286.09716564085613,285.5754607295504,285.9594132155401,286.77904741141856,286.23706087031405,286.0077633294734,285.69045366350554,285.4199365616703,286.43446029395716,286.4829993570289,286.12084449675933,285.56638303066677,285.77939224746456,286.2185265510685,285.8746317021354,285.88346808924814,286.4970545804361,286.2588729901,286.11631729400005,286.05525325696254,285.9051644130694,286.4986045697976,286.0559266311227,285.7325204428581,286.4296869615144
663,1905-04-16,286.8684799636269,287.1699597105779,286.6981419552391,286.8545788048961,287.16552592710843,286.92799545873606,286.62734283820345,286.92356681150085,287.44305553198296,287.2134855356931,286.9465475343881,287.0924608593734,286.642490056026,287.3879475737608,287.34957573168356,286.97235919436815,286.417606299661,287.0800139562676,287.45300188560043,287.17433883665865,286.89361649506617,286.5508405293024,286.5313292248207,287.2720344796974,287.1944392929959,286.88110994815304,286.4892919088904,286.64208456708246,287.064468285631,286.88414719796776,286.769106897509,287.240729562496,287.2363915784764,286.9751358343388,286.96621242294907,287.0098449119176,287.4199011315519,286.993029309869,286.59017870920434,287.37166019167853
664,1905-05-16,287.64488542947396,287.8441252386823,287.5493887998052,287.85561085559334,287.9980455733811,287.6611634973124,287.5471155268994,287.6530505210061,288.3336591760479,288.0372032897009,287.5987800098345,287.9667709222696,287.4307617409678,288.28748147333397,288.14198359756955,287.7073404774816,287.37257178537425,287.90908914516694,288.1588855235231,287.9308773410198,287.768281050196,287.44428865571894,287.2943309494231,288.1835110318103,288.1397999608598,287.59726878825285,287.511109689971,287.58098965341605,288.03046147956894,287.76772775750663,287.6377892910598,288.11087450692736,287.7751638152958,287.9066251929426,287.70975360431555,287.81994879356995,288.20248143524765,287.74659077077666,287.41415266014405,288.26999764771455
665,1905-06-16,288.27212058302854,288.46618930260365,288.3018125849264,288.44663686738403,288.7848814197443,288.33818162483175,288.2152434408082,288.3038798518194,288.94158454031214,288.64826149272926,288.19767310272937,288.6295317038643,288.22450687964374,289.10817429533546,288.9507704588952,288.39438573975224,288.12161942694553,288.4889866639433,288.84544251157547,288.7378449230759,288.53153101880895,288.0179016447181,288.14844237987586,288.87246778955455,288.75915648872757,288.2128883690805,288.20350169419913,288.15899380045835,288.68672351119005,288.18856219179025,288.2608767062954,288.7491896604778,288.4147560425108,288.53062177157994,288.31111228923646,288.4917399822012,288.89003147475705,288.45800673882957,288.1554354371625,288.9257296025067
666,1905-07-16,288.6375822811576,288.90976601482276,288.60234938394615,288.6597073561515,289.2836713903694,288.74024366325295,288.5182843959385,288.7879450957428,289.27653070883014,288.9333602447911,288.65204081799806,288.96367599927106,288.5262640733384,289.2908914539835,289.37513358710635,288.81077242615186,288.41758015663373,288.827286752045,289.2112530975843,289.0610230659159,288.7946066144938,288.360413154627,288.2277463078096,289.1665243420855,289.1204946491248,288.6082560265938,288.6024167061211,288.72120075293293,288.93980744797886,288.5330450553895,288.529928864875,289.1490046290831,288.8032761029707,288.99544733716573,288.9480025612655,288.75623244371565,289.06410468933075,288.69637998436104,288.57941210538183,289.04922546125846
667,1905-08-16,288.56901631414644,288.7497240313731,288.39688740631993,288.4424351896545,288.91712453218713,288.4650612092317,288.27101042499015,288.5287093566489,289.04284152171505,288.7608388113858,288.3811428277563,288.8455692640951,288.370929536204,289.21875187092945,288.95814777144733,288.65913095400674,288.26906336591867,288.69770124632294,289.1363350873902,288.64887051102914,288.6286739741045,288.2851086258338,288.19954206699174,289.0473647564109,288.7876887498485,288.4993766207204,288.3427208330649,288.5202602126229,288.7510208233288,288.3963017246902,288.44428673198746,288.9276444636644,288.56623123105925,288.5822418242476,288.4851181462473,288.7912843528955,288.8356904430217,288.550883712911,288.21575673700926,289.0261883919295
668,1905-09-16,287.60934327058584,288.09727437479864,287.5465163826942,287.6490502002081,288.18344257842404,287.7597449086444,287.6455579943389,287.74522005682473,288.1739339727285,288.21250278987793,287.65990766171745,287.9380775827698,287.4961868219461,288.4200189261099,288.28064989187516,287.87287256297367,287.3596702403334,287.9020263829378,288.2152278352774,287.9122690152629,287.864923492255,287.4283519523921,287.50898628194386,288.3381824568692,288.04984871259376,287.7929985342376,287.58718287022964,287.71961326736607,288.02005167637674,287.6257503112981,287.70289513302305,288.4360619637531,287.8428127117694,287.8884966936829,287.76812413690095,287.8437047569887,288.1972139721142,287.6965104957664,287.4409372983949,288.27106736422087
669,1905-10-16,286.8496564555261,286.824455610894,286.4862407601847,286.4514574297214,287.0712527787191,286.8552125738953,286.56078489186655,286.58782454116835,287.2031460401757,287.01930043415126,286.6615847650529,286.8546365224921,286.53293557109225,287.5483900632096,287.11494666544604,286.8510453992232,286.3801364599277,287.0007837481394,287.21657512350544,286.9070561821781,286.8437493099687,286.39116025325035,286.46550363315407,287.26413834324933,287.0803196560532,286.6861269310609,286.4796894022573,286.4696640614118,286.98354950727776,286.68963064923673,286.57753233786696,287.25551865951803,286.75331237232484,286.71680134529856,286.887965833713,286.64240471100413,287.205436407021,286.72208347451584,286.24417464931514,287.3263340896823
670,1905-11-16,285.8786008951571,286.1199216858364,285.60925955096013,285.55765864990866,286.1307460860374,285.9232018451873,285.47937618141935,285.46357553334957,286.32281515196024,286.2114539883985,285.78428018564733,285.8907682667364,285.6066063111639,286.3027362078584,286.2880695281396,286.12564042507637,285.5154868761014,286.3010856392006,286.3639450556106,285.8278986189779,285.90540149350994,285.4199360175952,285.47031966323834,286.37187929547633,286.0002044300469,285.8276224946883,285.60393920222845,285.9544354346187,285.9748160804449,285.51734148426084,285.6560283633529,286.369981799028,285.8370868798727,285.76233309381735,285.99659394995643,286.05718061966667,286.0558088373956,285.75139970270544,285.2983928933755,286.30163030846865
671,1905-12-16,285.03119026579253,285.5571468642999,284.9944842107446,285.11392380901685,285.4785611782241,285.1276280666211,285.08496001791923,285.04738006101616,285.5357688211833,285.5922839650284,285.1801692949313,285.1166789764629,285.04050343290953,285.9482321011297,285.78262836755727,285.42815721579524,284.80167976558914,285.5661713763951,285.7222140158091,285.14445286505673,285.3612101896837,284.85218320525934,284.5632274291028,285.8419163784758,285.49502059624547,285.1761456892216,284.75014012335106,285.42128572446137,285.5239239377391,284.9293991516755,285.06660319081107,285.81127215964966,285.35440456889455,285.0087261836449,285.5280734974691,285.2346909884097,285.5995304439978,285.3227078511309,284.53621472047274,285.49566710350655
672,1906-01-16,284.885073009634,285.2762367229602,284.8777562324205,284.9851767256159,285.4439280792576,285.21341539374595,284.9159382386138,284.742421310597,285.37933277793024,285.3017204052868,285.2603446587554,285.4221598054026,284.8841590357119,285.804436530244,285.50312886124084,285.4305251116581,284.80501180739964,285.5447266119753,285.4798763161825,285.34918237631985,285.01883231756284,284.7173744478081,284.8519857925119,285.8780889498799,285.4009775789783,284.97231119656504,284.76955846496736,285.00963573621334,285.4004460077908,285.01901012185607,285.06964691263823,285.885950972719,285.4364377524876,285.1138977711697,285.2952334998555,285.11893250954444,285.32016610857914,285.1783820146464,284.69393871731455,285.6917153807258
673,1906-02-15,285.5276400205549,285.8739803723131,285.1907336614495,285.1701872902342,285.56622428316274,285.497090684835,285.26793862453934,285.3032637308721,285.7676437982817,285.69156273179345,285.45662613210794,285.45921871814045,285.1115969175947,285.9744103433516,285.9110748680994,285.7132243638275,285.201071478268,285.33853924210587,285.7045346470267,285.60624972015177,285.61767269119804,285.08826285954854,285.18987450430853,286.0835693591501,285.83443670118703,285.59257082902997,285.12782699369905,285.39676612000625,285.58629979354697,285.1296188150985,285.34386167589935,286.02550857996664,285.6174054951754,285.25530048387577,285.71973066354366,285.41933311027066,285.56374229381396,285.531548229529,284.8272334340365,285.8493507479191
674,1906-03-16,286.1008010584613,286.43319122628344,285.98832002117217,285.84218408645495,286.09930508638064,285.90988764277586,285.92514466616166,285.8444010140765,286.3542491806495,286.46792038772844,286.29199464625793,286.0726429257985,285.8357495354348,286.6661440289799,286.60876874701665,286.1451217931554,285.64593234507703,286.21105228529933,286.23158188582534,286.32445597966233,286.23204671994677,285.76533037107345,285.9820905043816,286.72370522513364,286.4962547273756,286.1340433336502,285.69823654852956,286.1068008415085,286.2085190093969,286.06504184982185,286.0691320836303,286.7596081792334,286.31747672482993,286.07395274636036,286.20880207965735,286.1245278272178,286.35108762709973,286.2298915604037,285.66682327637955,286.4794176503736
675,1906-04-16,287.06617855154457,287.277128794627,286.9236150760174,286.5979187393796,287.24044688609297,286.8931105049891,286.8697449999708,286.64873915585423,287.35163690375003,287.47751634349663,286.99496482034874,286.8226482606441,286.8610900644322,287.706915587985,287.3923226756221,287.1089209876043,286.59651113233053,287.1584677158014,287.22430935783143,287.1249677169212,287.1576063656159,286.6035117455755,286.97139903627505,287.6170092801707,287.21987205750384,287.142196763751,286.8376347333214,286.9066867979351,287.06190903145847,287.0982489873123,287.12824358873377,287.7721247835963,286.84690660467294,286.8482525237725,287.22062642906934,286.86493633987817,287.1328787296761,287.1709994243683,286.5477020829906,287.49270316243167
