,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f3,r6i1p1f3,r7i1p1f3,r8i1p1f2,r9i1p1f2
45,1853-10-16,286.86374533933383,286.806220046613,286.5762721320173,286.69992921765134,287.10968750760134,286.98915317388685,286.87524794335496,287.0740424751735,287.00071594371207,286.9901967159972,287.3807619256445,286.81904182222047,286.77346287472585,287.1139666159196,286.89354019686056,286.8808260215778
46,1853-11-16,285.72199069274546,285.3976487534875,285.7158141251122,285.4838514367583,285.89637372114925,285.7804761408552,285.6778577350849,285.7527321913989,285.697269597158,285.7278699956303,286.1792754880287,285.52817486734125,285.49841033284264,285.77725559292105,285.61311864766736,285.77983649047366
47,1853-12-16,284.8517908216038,284.56141231802724,284.65508932761753,284.6054343523578,284.8901205619272,284.6486488697077,284.9060590893002,284.89775871071055,284.80006985766056,284.82644786829786,285.4320337021804,284.8060091998546,284.5375306147634,284.9910869410465,284.6867126025943,285.0270200531536
48,1854-01-16,284.6494140464203,284.1733190342617,284.1412139515071,284.1736132705941,284.6313188837765,284.2321032426166,284.34281336341013,284.51886444422155,284.68412821329713,284.62167221519974,284.7588312414256,284.2179509505028,283.8876815873058,284.47605263042084,284.33382436485095,284.47160174151037
49,1854-02-16,284.69428647437275,284.5388394278175,284.28865641539585,284.539685910587,284.9247534895111,284.4938590482273,284.7755787067237,284.6478419352693,284.6717469880385,284.5380603042983,285.06366084443084,284.5742900998122,284.11461662499204,284.78474736110155,284.42385735020736,284.393408518967
50,1854-03-16,285.6758673779498,285.26580870667226,285.35747720024085,285.20440191523846,285.5561461576072,285.27133017972807,285.39058247542573,285.4346288495365,285.4108282109546,285.3743117585673,285.56436116854167,285.26229273966214,285.1757222643914,285.50745138575314,285.1367309540418,285.32142238222485
51,1854-04-16,286.6816620215381,286.28450200819583,286.33708861809214,286.3206153918911,286.6845481885522,286.12858046653713,286.4692044694624,286.3185486137665,286.57682177679715,286.34537549697876,286.7766910047442,286.308585835886,286.1120656589661,286.52735898920537,286.07575710030875,286.4064622131131
52,1854-05-16,287.52091897036536,287.3680650335474,287.3016868290799,287.3155466522803,287.5712799100591,287.1129627075942,287.6280929571208,287.3980692272458,287.40915690533905,287.30698976370104,287.71425905984864,287.3944020601166,287.28750714503536,287.4400257980011,287.0219183572259,287.3643767644498
53,1854-06-16,288.1651524785698,288.08864866549743,288.08958607989604,288.1116446288378,288.2243907360624,287.9792859987297,288.35506379834953,288.16198187971355,288.2358003851554,288.1338521041196,288.46781221821806,288.2080198030212,287.943763923386,288.28603169880535,287.9108502913312,288.07851119032347
54,1854-07-16,288.6608134398102,288.54646497338314,288.5971586984241,288.56532484550513,288.7166955097006,288.5126388305935,288.8054710632369,288.7265886104697,288.6471479639771,288.79272417091306,288.77889966100463,288.58448475616564,288.5549226994298,288.7246165485969,288.4128676492629,288.58902738696725
55,1854-08-16,288.6715826867317,288.4910846970469,288.7047676809451,288.4976357923355,288.6874652752698,288.39172690385413,288.5842820189125,288.4610514202955,288.5653515917436,288.7247597447145,288.8483179523595,288.4986960791577,288.43240362437064,288.74078972420443,288.28226683311516,288.58169343806674
56,1854-09-16,288.03380345384136,287.7936621408587,287.9240600434915,287.77562884676985,288.06522553451595,287.80069644867143,288.1550222752421,287.854745940436,288.0045418289318,287.9644396146601,288.21548925556243,287.816229125959,287.6680894123778,288.14240607431805,287.71661437859274,287.876604392458
57,1854-10-16,287.102772124853,286.83253310729856,286.9683302492073,286.7746670628391,287.0707018200483,286.8820673613791,287.0515352435524,286.88510430637314,286.7862487650908,286.84876318673895,287.341217414069,286.9266867150064,286.7048740411442,287.2468654145236,286.6269149879875,286.9212797832414
58,1854-11-16,285.84484361971107,285.5057753860182,285.5084829926092,285.68978050903553,285.71827294706964,285.5182007201177,285.689923527287,285.6101731072704,285.5581365779314,285.66854401818745,285.84050429302505,285.5798568498078,285.52286775339775,285.9676342255921,285.42913699687745,285.50986656360794
59,1854-12-16,284.8413446970544,284.53444759682884,284.58986410451814,284.6853152984432,284.7551263869014,284.6246374558595,284.6664084170278,284.6343816287844,284.5271789180124,284.8500765696063,284.9405796718809,284.7519474493421,284.6988694429522,284.95159607657996,284.43472053931873,284.5906206858247
60,1855-01-16,284.69697690736245,284.2548807756017,284.4036849497088,284.31384335821076,284.6000244187249,284.2854010775887,284.3128694211328,284.23475585244466,284.3740019435916,284.22052282290565,284.73888688281454,284.43884584386416,284.31233395456263,284.6504370428151,284.0793541928659,284.0309157917294
61,1855-02-16,284.8342882869269,284.27885485842535,284.7282383000929,284.6724092937869,284.7797417921713,284.6013896899194,284.533349410558,284.43400118250884,284.270178471139,284.5757198287627,284.87641804775575,284.7943404743619,284.3442191449145,284.743916730143,284.42096966801284,284.4457736358881
62,1855-03-16,285.411666440391,285.12328701862725,285.2782587592783,285.34153194041374,285.5053959092461,285.4206767988155,285.57178929673626,285.032573066461,285.0342505126702,285.43538450482725,285.45203158328763,285.4383067800619,285.28174248164316,285.5507130064339,284.9854033087661,285.27651166644114
63,1855-04-16,286.4764884230203,286.3102156930535,286.44913667954324,286.36781047618047,286.4461201161346,286.2499011300874,286.39206646370826,286.1543377181306,286.1988514513562,286.3086546590215,286.53608236364414,286.44270994950097,286.3137569147986,286.5739971154607,286.0625095296588,286.2269324699228
64,1855-05-16,287.32707387557855,287.39395815352424,287.45856749816244,287.3507789485709,287.4996020921483,287.18451128511197,287.3912536726746,287.28211265078727,287.202698376138,287.23974037637583,287.55200833894025,287.31798078504363,287.20645542975404,287.48097278024926,287.2023803966569,287.2318624860841
65,1855-06-16,288.22481702173155,288.1445517183258,288.24177600157185,288.1107019129313,288.19043249619335,288.0268311893298,288.2425000101819,287.99347428618177,287.994377680363,288.00613851849477,288.300478211231,287.9863090186423,287.9155905343402,288.1410823628805,287.97890584793987,287.9860450697626
66,1855-07-16,288.6852359948594,288.6347776079328,288.84483555920156,288.65347824899226,288.6906141036566,288.66612977330055,288.7217265818796,288.49563881856125,288.55938633973244,288.48133554539083,288.7957225978761,288.4812057831251,288.3941672969625,288.6448784667435,288.50468254386027,288.4610108271466
67,1855-08-16,288.706846866517,288.42949823649735,288.85449374995693,288.4510604073418,288.74351237340636,288.5590428181835,288.6554039266007,288.49850983609144,288.4935627381688,288.49485546353156,288.8124575622026,288.45937835557845,288.4233034377533,288.7318667826158,288.4913396616411,288.51092674128296
68,1855-09-16,288.0205732395796,287.7821304460009,288.07082548866146,287.97367606449757,288.00618581781725,287.9086114897977,287.8924376071682,287.7657402125264,287.7580059963868,287.8776820890441,288.1524937229509,287.94752190284385,287.7761984547161,288.0341119412937,287.7374247399412,287.74239433236346
69,1855-10-16,287.06822025600076,286.673143373599,287.0397682619635,286.91298776655174,286.8189687312283,286.682942275221,286.906568275555,286.85570967748504,286.72908346171334,286.81015856800275,286.998776167005,287.03403249729377,286.81753451873897,286.82126040390887,286.7379864047817,286.7897504365029
70,1855-11-16,285.9912781335158,285.36174370694255,285.89913455504274,285.7651654032766,285.8334249927622,285.62049474088843,285.7912031105914,285.7398387851404,285.7250678564807,285.6543428884402,285.90029860952257,285.7460248307103,285.51862282031453,285.85452396897904,285.4810992688232,285.6151530770717
71,1855-12-16,284.84138756008866,284.4847719845864,284.7382468882439,284.96975305608913,284.99781607807523,284.702404963375,284.75597261436025,284.61676381215835,284.6064942157419,284.7258642469734,284.912719182243,284.8492342047643,284.55824033338126,284.88137423824975,284.7591808432948,284.93223801690345
72,1856-01-16,284.23399356291117,284.04149725451964,284.5971735108819,284.5780587551016,284.7216779567936,284.27228514205416,284.5392284057259,284.5520371083018,284.25785500874423,284.21681947015895,284.5822382030542,284.51202334521207,284.3305150952994,284.3277572680361,284.3622533327839,284.4914152449351
