,time,r10i1p1f1,r11i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
60,1855-01-15,284.77067185255066,285.47658393445533,284.92541903095986,285.11031267983094,285.21120257253995,285.15117977587687,285.1685750572297,285.33510877718004,285.4745435805283,285.64123312559735,285.1788994073483
61,1855-02-14,285.2078788956418,285.54614467109246,285.1464219672018,285.17096780066555,285.42193625877684,285.0730980557339,285.4611488448531,285.3370686922689,285.56687925360234,285.7026119411076,285.1542848852925
62,1855-03-15,286.1245511002817,286.1072111775915,285.79080994071654,286.0007383631741,286.144366875297,285.8241761879026,285.8927563839207,285.8150868662112,286.28595900583707,286.2848311997297,286.12021934526524
63,1855-04-15,287.00272069727214,287.0961704367144,286.89563013742156,287.12431453486613,287.2251654724154,286.9747351109446,287.02541152258567,286.9043035523459,287.36776193094204,287.33882085738287,287.03687808188295
64,1855-05-15,288.0219366711908,288.2284744361253,287.9572603150346,287.9824598950963,288.28387775910295,287.87795645810303,288.08583880713974,287.88339188536213,288.28930750139415,288.39161548344254,288.0520615847585
65,1855-06-15,288.64217070357546,288.8025911067774,288.46376303404753,288.5338937129931,288.7854866411155,288.5682573328173,288.732408105279,288.6029275997541,288.7887914185396,288.9507034019596,288.60420431499716
66,1855-07-15,288.73254318954065,288.90453289333135,288.64574613810834,288.7936095052771,289.030128190625,288.80445636281263,288.8166474548398,288.7696821311547,288.9810532824677,289.0704113485484,288.8740863968922
67,1855-08-15,288.63546750586175,288.7310988931562,288.53890632205633,288.6721684342962,288.83948004637693,288.51466331512825,288.7102058809526,288.70516975862796,288.8906372339068,288.9600048926394,288.6212602530113
68,1855-09-15,288.12359359836984,288.21155706441584,288.0135050867933,288.06403131162403,288.3136764533953,288.13251098066235,288.1625538740358,288.0775201493543,288.170096695043,288.32819537300423,288.1067087024817
69,1855-10-15,287.2005323312784,287.2020566281388,287.2351149494699,287.22100440525645,287.39931623100506,287.3924660581639,287.4605096493697,287.1714597742696,287.304804235291,287.3265692929946,287.21187582357953
70,1855-11-15,286.44090544004894,286.2972482484861,286.1577198655435,286.277548430457,286.73960340366153,286.56464840462326,286.35636530169137,286.34811235183713,286.4862646869078,286.41234661444975,286.2839694667572
71,1855-12-15,285.44423473234383,285.5733285321175,285.568391897513,285.55758917041106,285.9643525094639,285.72771669027236,285.67926137529207,285.59915987128494,285.68358236288987,285.64445877015186,285.67751445109593
72,1856-01-15,285.2056032555286,285.27004854709935,285.19281086654644,285.25704837970187,285.32108340865034,285.3471161554981,285.25974328730257,285.47973546084785,285.33114392872693,285.3665064307196,285.3711997821252
73,1856-02-14,285.5046007384766,285.32502826388844,285.1506506829699,285.73466115275903,285.5803105479344,285.34082817487854,285.7075780789957,285.48243117226514,285.4111741962886,285.35687164053934,285.35178536401594
74,1856-03-15,285.9234618888284,286.03334837248565,285.91665782932324,286.3438542182558,286.1435012419608,286.0255811698614,286.3168600227797,285.7879957393746,285.94991994890927,286.08193284955763,286.2453627289227
75,1856-04-15,287.1789851684517,287.1541865015453,286.9026800849612,287.2299994835733,287.176232644366,287.0309521547659,287.10758326018157,286.9915512228474,287.05462313103504,286.9516711782626,287.0959412551933
76,1856-05-15,288.03627463704186,288.01510221683714,287.8959615076427,288.05145862879067,288.1972522237862,287.7790084211252,288.18262709825404,288.0464966426299,288.14995539568054,287.9652938347624,287.84355759345686
77,1856-06-15,288.69335145175876,288.62017994877067,288.65674743852014,288.8014077238384,288.6885829747095,288.55763100381995,288.78283872069,288.71983342770307,288.8551308448793,288.6949394411021,288.6674564885855
78,1856-07-15,288.8468741295396,288.7824019839677,288.9062281683329,288.8305283235279,288.9258881447875,288.79515886192615,288.95566788708686,288.92274993773754,289.03478719540533,288.93425286297037,288.8279577466263
79,1856-08-15,288.65280050267904,288.6971453238421,288.66972287694216,288.66112529060064,288.763719587055,288.52432356835305,288.8307062451574,288.91054565426293,288.87773684735726,288.6837173229284,288.7572212935522
80,1856-09-15,288.0610690709924,288.1156689775677,288.0550416971031,288.1354998272951,288.19665361838264,287.8785066979483,288.33772841782917,288.4089859632346,288.2892407174909,288.0755823336575,288.2717944929127
81,1856-10-15,287.01897029525173,287.0925105548187,287.26596691692544,287.38929790413613,287.3990376616469,286.97729038077665,287.459138247209,287.4752423750117,287.5106108877511,287.26601514029096,287.36105166478757
82,1856-11-15,286.2509201810082,286.13992880943846,286.4909088347147,286.71619309959556,286.61694565227657,286.1211338768757,286.52370346970923,286.5072852080637,286.7193216389358,286.3476791537428,286.67224548756525
83,1856-12-15,285.5910949385921,285.58157355578516,285.7503271719083,285.83415371647305,285.85253231028145,285.34976326529767,285.49008414341625,285.684480831297,286.00783815182245,285.78260419750416,285.62282845924307
84,1857-01-15,285.123389993505,285.0050270737387,285.3277907801667,285.32292711610637,285.4569809565909,285.1023472268205,285.20335845805994,285.4858244235733,285.6343245558884,285.4261321282037,285.30488896491056
85,1857-02-14,285.0775932128089,285.1241722872833,285.61897541515947,285.6341782853442,285.61562170998417,285.1746218292727,285.5368289084273,285.5586910546886,285.6957551621339,285.3539187427238,285.6265901058915
86,1857-03-15,285.85833202266315,285.74365561571256,286.08425882258973,286.09640115270435,286.167489150261,285.7967446170634,285.93114628862077,286.3741637877518,286.25335661441187,286.1894101061053,286.2311247010134
87,1857-04-15,286.8796869891105,286.67734887432556,286.97370719866825,287.2593531301446,287.18092003010895,286.88023621065037,287.022099617681,287.28029437605414,287.3977820009203,287.32157101134743,287.2001563480647
88,1857-05-15,287.9124089219321,287.86902174502654,288.0084141891451,288.13701360504746,288.12623972471056,287.77103597437764,288.0400640131421,288.31951104797,288.4211111380647,288.2854650302289,288.2312850534451
89,1857-06-15,288.6552647662327,288.4514524820609,288.74235606835094,288.817405555925,288.6309048640705,288.48069674058587,288.626449390019,288.8364049205394,288.88558079121213,288.9455934160042,288.8797422138247
90,1857-07-15,288.8509160250366,288.5900162318921,289.0527028691477,289.09306571428743,288.93040673404187,288.6266382965941,288.875237374521,289.03160305031736,289.165865400147,289.217333779855,289.04603755078057
91,1857-08-15,288.5432326281362,288.5198644501383,288.6613331025781,288.9184812731932,288.80863506981905,288.55206345485294,288.58503568123604,288.7440582693242,288.93991510553656,288.97341150940014,288.9226691654158
92,1857-09-15,288.1492919599938,287.99656423360335,288.14418607665885,288.1829132619678,288.1860186606301,287.82098495287136,287.9741330682812,288.17173303939217,288.4426549699229,288.32666637499267,288.4158590789719
93,1857-10-15,287.1636152143994,287.0922334390303,287.3304390312505,287.318064052753,287.4003674780329,287.06221881239327,287.11368626797315,287.31379126791927,287.67509714235086,287.5846507776411,287.54092288925546
94,1857-11-15,286.2200117296421,286.1792865213771,286.39856418938774,286.4511354345485,286.6711139162646,286.0695807398627,286.3458561317747,286.4574515433304,286.67071399955154,286.63363416229583,286.7059833839608
95,1857-12-15,285.4373340790525,285.4175500965515,285.64696352868896,285.6449356963289,285.7373977286368,285.12095338248884,285.6819110154936,285.7151424412431,285.8714909939857,285.79817587612115,285.9948788297394
96,1858-01-15,285.18461037956644,285.2679173284703,285.1048275357978,284.94804304813965,285.6838024763473,284.93084668406647,285.1300591714633,285.4535463972962,285.3843136511938,285.34489009385965,285.50036367443414
97,1858-02-14,285.4496127018898,285.29064115772127,285.2703595286615,285.4338562983295,285.6523875143608,285.1536157454877,285.1896669975583,285.52869372894315,285.63891454074826,285.52664593502135,285.73183789289436
98,1858-03-15,285.89534729157,286.06291398827926,285.7238456224667,285.9597660782458,286.1929292518747,285.74021074561523,285.70645577208177,286.0291615258127,286.59424103385015,286.23997961218794,286.05189950702226
99,1858-04-15,286.95200634998616,286.8012887350222,286.9669122586644,287.0217116356934,287.4217237807226,286.8693305657684,286.8319432301273,287.0321532786815,287.5302449781811,287.22125061736864,287.2347430858666
100,1858-05-15,288.09419804853434,287.73687683217133,287.9861506614613,288.0401143288616,288.2389172734637,287.8087346149819,288.1399547741883,288.0388371258242,288.43324571527376,288.3459378163551,288.24085180065754
101,1858-06-15,288.6670442896062,288.3979287822235,288.70118514292943,288.7002339261964,288.90004348418995,288.464927720051,288.5864944377842,288.7668395592786,289.1300964884215,288.8517370319828,288.9595100349873
102,1858-07-15,288.974861626128,288.8663385765488,288.8927689469137,288.90467131770396,288.85210540519716,288.71936496188454,288.8082528223519,288.85778210449564,289.20003545817207,289.1152898145829,289.1719798546715
103,1858-08-15,288.7822564800622,288.6606796636099,288.6660716067659,288.74102975233,288.6372293303176,288.62288530882455,288.6145666019439,288.751843165192,288.85248942539437,288.97384132014156,288.8677235184314
104,1858-09-15,288.2935601592738,288.12574508892607,287.9855642534755,288.14220034549817,288.16151017427745,288.0178926849722,288.008740615829,288.04440927879466,288.34408115121425,288.1838259495433,288.27171020805446
105,1858-10-15,287.4646591811474,287.1631224246526,287.1797454858312,287.32840990041404,287.30814615463595,287.121560757978,287.2533028234601,287.1910862727587,287.57486503175244,287.37480404701984,287.4921214633485
106,1858-11-15,286.66115982285237,286.17965659449413,286.3318155437902,286.4016480081719,286.2630604168862,286.2692146671408,286.433457986383,286.20856545982036,286.66851744738403,286.4287057656266,286.6628005254089
107,1858-12-15,285.64944093200984,285.53428466361675,285.62718801402053,285.7760813613462,285.6286212718172,285.5917479470579,285.5814113436153,285.714138862788,285.96881824657095,285.71958340646654,286.01814587727245
108,1859-01-15,285.6631286778961,284.9038575199645,285.2893446739058,285.3839317335189,285.43290394410855,285.350197088991,285.40978898284976,285.3411340532455,285.49051180833595,285.46370549670996,285.68681512742205
109,1859-02-14,285.65990408880856,284.9752383184864,285.3204412543236,285.4439766289604,285.500985897578,285.43989996919663,285.45801234840667,285.28051367387394,285.49569061024545,285.7389848366361,285.5715213162486
110,1859-03-15,286.2071258707991,285.79838088755577,286.1243413412655,286.09032929794245,286.16650104524064,286.18292065182624,285.9307682336887,285.97063242590633,286.3062290152841,286.38384600774833,286.0681739152864
111,1859-04-15,287.3943897447893,287.0411878638663,287.1118420790048,287.19404516842445,287.00800716501806,287.1755481934168,287.0060812342633,286.8462756918397,287.13100284198174,287.30678761072943,287.1628583276215
112,1859-05-15,288.18438669368817,288.0565035484359,288.10885824041344,288.1427255446339,287.9884078090727,288.0580803177383,287.9544728460074,287.8446057984891,288.27229238346274,288.2646255259455,288.19055343998735
113,1859-06-15,288.7446675048042,288.77482599284633,288.7346490124741,288.71392979518,288.70504563910737,288.8620638375317,288.65768685847195,288.5563089318391,288.84881613732887,288.7499369001255,288.8982454844826
114,1859-07-15,288.9036624436554,288.84336096840923,288.921118702908,289.022654599631,288.90465374061597,288.9120666316208,288.9140006387012,288.83563107236154,289.0936579155907,289.0574029012283,288.96827469224115
115,1859-08-15,288.82688869791,288.6183328887064,288.82377027915123,288.7195841856142,288.6672178349043,288.7462383001879,288.7722429623446,288.6939517281112,288.8215555605553,289.0586680009179,288.8092194792576
116,1859-09-15,288.2500306070257,288.0639557569807,288.27356956973165,288.2114552683352,288.1738842405743,288.1957152118196,288.2506142255455,288.07454486528013,288.2749250476277,288.417726523438,288.2663924265634
117,1859-10-15,287.1337192606568,287.2301588617296,287.30888988665106,287.33258846654684,287.21559407429635,287.3424290987466,287.15323049715084,287.1823522963389,287.4581836462607,287.692770238537,287.453995792479
118,1859-11-15,286.24591204073255,286.2131257484514,286.5173702899771,286.2722755022975,286.4151302964501,286.37184037675127,286.3878043982303,286.2547584297688,286.5239429699802,286.7764768506923,286.6962382641014
119,1859-12-15,285.68980402882954,285.6617709757047,285.7535582334863,285.5211934023445,285.7512424195432,285.6351596794643,285.6201388917975,285.70294305207796,285.63220070599783,285.9110075059945,285.9032600056288
120,1860-01-15,285.12210081194263,285.41797703749387,285.5700063753394,285.67956210502183,285.5386240230886,285.26584116530097,285.1959591201273,285.4446687344672,285.1517763874069,285.65299409930594,285.7209930042334
121,1860-02-14,285.21231429357346,285.4226267706783,285.81446089639013,285.46290720205945,285.5715884558826,285.5482789514003,285.3373212083736,285.61948416987656,285.4157774047741,285.7834590249273,285.85342518149844
122,1860-03-15,285.9869314669365,286.2616348977147,286.3331275018883,286.1254251811458,286.026249053688,286.01065911142587,286.05635257992355,286.24464087694383,286.0656897952769,286.3595362156737,286.50360762686034
123,1860-04-15,286.9702087397809,287.16675714085034,287.2355667786739,287.1292664172439,287.0581209739864,287.0296452600276,287.0352556398046,287.255040438938,287.01770816787877,287.4224217310619,287.4086773535085
124,1860-05-15,288.0053901012464,288.0132398361091,288.2522888337622,288.22481466231227,288.0548119942735,288.0435751316135,288.1307185129371,288.08719775249494,288.15145380704456,288.3778930894843,288.28346908991796
125,1860-06-15,288.5548854704106,288.66209493794327,288.8441495058873,288.8646036539245,288.681388086873,288.77307061971555,288.73010747441094,288.68317767731816,288.60771651555905,288.9436440852447,288.88950504965334
126,1860-07-15,288.87287827524966,288.9468299062746,289.07124889599385,289.0149387611323,288.83719209651895,289.0240117296494,288.8767341500327,288.7817849403514,288.77739481374033,289.07128205997765,289.05897277135176
127,1860-08-15,288.5817807490561,288.68288521954327,288.75275927540184,288.879896881335,288.63221493078134,288.781144511732,288.6964781733443,288.69523860959254,288.5983637461395,288.78029369675363,288.96149819446686
128,1860-09-15,288.0328719471693,288.0977934499038,288.2451365240995,288.2885486461528,288.01805027086715,288.19131281692046,288.09011391082873,288.00867076861533,288.12425508268575,288.240275076726,288.2739767018653
129,1860-10-15,287.1745227834304,287.2596138905522,287.3407375149407,287.5588510602342,287.38066402716333,287.56253589848114,287.277177360732,287.2207288886908,287.14165088482605,287.44493434896265,287.54056263510466
130,1860-11-15,286.29333495461094,286.22480172469636,286.49545973105825,286.72565966583505,286.35964575769117,286.66381463725673,286.50853372379964,286.33364397252205,286.2453535107583,286.48057067390016,286.50807235460746
131,1860-12-15,285.53897231891835,285.57639373136897,285.6962380834581,285.78536485251215,285.7266947375304,285.69497558873087,285.79521476560825,285.4072960993161,285.6617293066305,285.5310794160433,285.9877967591896
132,1861-01-15,285.4799279506286,285.2709860018639,285.4264681687791,285.8412782716004,285.56335925411554,285.5298469314979,285.289434095926,284.9616213965558,285.09858878405095,285.4894614645289,285.72180081140425
133,1861-02-14,285.5457118696398,285.2153941138338,285.42482327397255,285.601532332247,285.4694456187161,285.50928790836997,285.5147601789568,285.30471040662286,285.26613589605677,285.32764868450306,285.6472368634509
134,1861-03-15,286.1120244239601,286.06663718515296,286.0525303778447,286.25006933029516,285.9786998937691,285.98808011774054,286.1951177598425,286.0229232067997,286.0139049806421,285.9613879978489,286.22169431329854
135,1861-04-15,287.09129207849287,286.94443254932156,286.9151119926852,287.21941443973066,286.91973914141175,287.19846897317683,287.1756734223538,286.7666470901554,287.04317176484903,286.9662053746559,287.1362464538384
136,1861-05-15,288.1253696217767,288.0421645737633,288.0586310373227,288.2689280508335,288.0927720542013,288.1524850437452,288.1267874831702,287.98439587712494,288.06576945905744,288.05738055691774,288.2439936505378
137,1861-06-15,288.7876462831764,288.7729686279706,288.833988657628,288.9032877893531,288.6874087022516,288.73526014092477,288.6636733749274,288.6894303437029,288.7193756409416,288.8706239008559,288.7821550299865
138,1861-07-15,288.9966428389653,288.92192853554525,288.93260526792545,289.08921276445756,288.78602710172765,288.8330321030465,288.94875121006135,288.8771504454049,288.7979017858271,288.8562925403389,288.8208192686008
139,1861-08-15,288.6706599066977,288.70201144704095,288.8289063911699,288.8964937379701,288.74665700907025,288.65935935285,288.772364332604,288.6484010436059,288.62644115078996,288.7649021658287,288.69468856752724
140,1861-09-15,288.05420193361607,288.2708797169334,288.17588577441,288.27747651456144,288.1204160826824,287.99660037101444,288.08912334852477,288.05507786560156,288.035757576353,288.1410565016451,288.0590524586246
141,1861-10-15,287.20924059253946,287.61972544116315,287.41420109598795,287.2355284945832,287.29631677056767,287.20010600997387,287.2242746033493,287.223469933529,287.2903400162375,287.23045198250037,287.3879873634806
142,1861-11-15,286.27255976520723,286.63701274255527,286.40150154965664,286.34897126749826,286.44305073672257,286.31828142981954,286.53608725024685,286.28171941691295,286.3790128285381,286.30733613476013,286.55089210019975
