,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
296,2039-09-16,290.42126,292.10678,291.86072
297,2039-10-16,288.61877,288.88074,288.43536
298,2039-11-16,285.47888,284.60556,283.9541
299,2039-12-16,282.20984,280.96536,281.5015
300,2040-01-16,280.7804,277.22278,281.01437
301,2040-02-15,279.96188,278.45026,280.9652
302,2040-03-16,279.33383,280.49622,280.51593
303,2040-04-16,279.7337,281.1364,283.03986
304,2040-05-16,285.37082,286.3855,284.91367
305,2040-06-16,290.13754,291.04086,289.0353
306,2040-07-16,291.29474,291.12613,293.39072
307,2040-08-16,291.52927,292.95294,292.4893
308,2040-09-16,290.1544,291.24432,290.5015
309,2040-10-16,287.28326,287.64514,288.47424
310,2040-11-16,282.81808,284.42834,284.9678
311,2040-12-16,281.83542,283.5018,281.01086
312,2041-01-16,280.11047,281.11728,279.49966
313,2041-02-15,276.3244,279.43625,279.1375
314,2041-03-16,280.6874,280.21286,281.69025
315,2041-04-16,281.97952,283.08023,282.57217
316,2041-05-16,284.68207,286.41046,284.39825
317,2041-06-16,289.2011,290.68585,289.18942
318,2041-07-16,289.874,291.8247,289.9396
319,2041-08-16,292.3017,292.5187,292.83197
320,2041-09-16,290.05695,291.40952,291.71417
321,2041-10-16,286.78174,287.06827,288.2515
322,2041-11-16,284.02615,284.97104,284.64502
323,2041-12-16,280.9355,282.57794,281.7502
324,2042-01-16,281.2807,280.8272,280.46075
325,2042-02-15,280.1048,279.1669,280.46753
326,2042-03-16,280.23715,280.3539,281.2546
327,2042-04-16,281.7491,282.4627,281.4988
328,2042-05-16,285.49728,286.71588,285.42148
329,2042-06-16,288.17938,290.87387,288.96396
330,2042-07-16,293.5601,292.90118,293.2102
331,2042-08-16,293.56332,295.5679,294.61566
332,2042-09-16,289.7391,292.1391,290.4971
333,2042-10-16,286.58234,288.23068,286.54446
334,2042-11-16,282.88272,285.6066,283.7403
335,2042-12-16,281.1705,281.91342,281.39487
336,2043-01-16,281.56934,282.45035,281.08847
337,2043-02-15,280.57578,281.49252,279.6149
338,2043-03-16,279.85428,281.53595,279.14774
339,2043-04-16,282.56393,283.7994,282.29276
340,2043-05-16,286.07397,285.33182,287.7314
