,time,r1i1p1f1,r2i1p1f1,r3i1p1f1
580,2063-05-16,287.3325,287.43134,286.49527
581,2063-06-16,292.19522,291.3963,289.66644
582,2063-07-16,294.19144,295.32953,295.24097
583,2063-08-16,293.86194,294.34167,294.35635
584,2063-09-16,292.74878,292.64276,290.809
585,2063-10-16,288.00778,287.95813,287.5371
586,2063-11-16,284.49747,283.46344,284.57022
587,2063-12-16,282.80206,281.84103,282.3682
588,2064-01-16,278.81754,281.8664,279.86502
589,2064-02-15,282.5762,281.19073,280.1145
590,2064-03-16,283.26773,281.35623,282.38177
591,2064-04-16,285.3034,285.36456,283.46686
592,2064-05-16,287.5133,287.7605,288.73532
593,2064-06-16,290.0333,290.71683,290.81494
594,2064-07-16,294.34036,294.50336,294.82602
595,2064-08-16,295.01218,294.20657,294.94803
596,2064-09-16,292.05225,291.62967,292.12463
597,2064-10-16,287.94638,288.39572,289.03842
598,2064-11-16,283.3122,285.647,284.69238
599,2064-12-16,281.73978,282.14227,281.34348
600,2065-01-16,280.85696,282.6613,280.79196
601,2065-02-15,281.01947,281.73218,281.57153
602,2065-03-16,283.29935,283.11197,282.7748
603,2065-04-16,283.0901,283.11185,284.6261
604,2065-05-16,286.39105,286.8261,287.06598
605,2065-06-16,290.749,292.1335,290.81253
606,2065-07-16,294.17346,293.26785,295.5112
607,2065-08-16,292.74277,294.42847,293.3382
608,2065-09-16,291.21744,292.24652,291.13824
609,2065-10-16,289.187,287.5948,288.04877
610,2065-11-16,283.6506,285.52002,283.9983
611,2065-12-16,282.67657,283.4427,280.9609
612,2066-01-16,281.53973,281.4886,280.71155
613,2066-02-15,281.94983,280.6359,279.9778
614,2066-03-16,281.05823,280.8471,282.62546
615,2066-04-16,283.41693,283.36203,285.3138
616,2066-05-16,286.67816,286.91055,287.98947
617,2066-06-16,291.8029,289.82227,290.90146
618,2066-07-16,294.05426,293.02228,292.66394
619,2066-08-16,294.40356,295.28223,294.2808
620,2066-09-16,291.60464,291.79477,292.2851
621,2066-10-16,288.0715,289.2148,288.31842
622,2066-11-16,283.41953,285.50867,284.4787
623,2066-12-16,281.3124,281.1232,284.0462
624,2067-01-16,280.90076,279.562,281.81702
625,2067-02-15,281.99515,280.6514,280.55597
626,2067-03-16,282.93915,281.32748,281.3627
627,2067-04-16,283.06357,284.22626,283.23236
628,2067-05-16,287.15506,285.74402,286.22446
629,2067-06-16,292.0791,290.78198,290.65503
630,2067-07-16,295.84265,294.30188,293.9709
631,2067-08-16,295.44223,294.0657,294.2182
632,2067-09-16,290.83682,292.54178,291.21933
633,2067-10-16,287.34283,287.4449,286.85895
634,2067-11-16,282.8269,284.57306,283.24512
635,2067-12-16,282.1597,281.11664,282.24316
636,2068-01-16,279.56793,281.41626,278.99005
637,2068-02-15,281.51666,280.5681,278.89053
638,2068-03-16,281.36615,281.0551,279.49835
639,2068-04-16,284.52493,284.27548,282.77927
640,2068-05-16,287.7279,288.72305,286.92776
641,2068-06-16,290.1874,291.6124,290.08392
642,2068-07-16,293.6749,295.7725,293.17874
643,2068-08-16,295.11398,294.96835,293.12186
644,2068-09-16,291.83215,291.0296,291.58057
645,2068-10-16,287.9572,287.83008,287.64478
646,2068-11-16,283.68402,285.46033,284.3117
647,2068-12-16,280.62286,280.88867,281.4699
648,2069-01-16,281.30014,281.40372,280.07187
649,2069-02-15,281.93143,282.89148,280.2855
650,2069-03-16,281.6772,282.80316,280.92593
651,2069-04-16,284.3853,284.35495,284.55054
652,2069-05-16,286.65997,288.12723,286.59073
653,2069-06-16,290.59076,290.75833,289.21268
654,2069-07-16,294.48135,293.31458,295.3982
655,2069-08-16,294.0354,293.80716,295.74985
656,2069-09-16,291.29276,291.82605,290.80527
657,2069-10-16,287.8191,289.5427,288.57248
658,2069-11-16,283.42172,284.03046,284.3583
659,2069-12-16,282.27878,281.82498,281.6953
660,2070-01-16,280.39575,281.15436,279.43933
661,2070-02-15,282.62778,281.22836,282.4755
662,2070-03-16,281.65182,282.59573,283.3732
663,2070-04-16,285.64102,282.99155,283.15643
664,2070-05-16,288.93185,288.0041,285.98367
665,2070-06-16,290.82367,291.03848,289.7302
666,2070-07-16,294.29105,294.65646,294.0715
667,2070-08-16,294.79926,295.3714,294.96304
668,2070-09-16,292.93875,291.50568,291.24268
669,2070-10-16,288.61642,288.16187,287.92154
670,2070-11-16,285.4195,284.71103,283.9984
671,2070-12-16,281.9727,282.45148,283.45825
672,2071-01-16,281.89334,281.49,280.91644
673,2071-02-15,281.94254,281.02316,281.62576
674,2071-03-16,282.4623,281.14597,283.43958
675,2071-04-16,284.90112,283.26562,283.94293
676,2071-05-16,289.56055,287.0256,286.73108
677,2071-06-16,292.18582,289.9029,290.7738
678,2071-07-16,294.60452,293.36963,294.26355
679,2071-08-16,293.82358,294.31592,295.5773
680,2071-09-16,291.75107,292.2461,292.23062
681,2071-10-16,289.0793,288.8789,287.46298
682,2071-11-16,283.57578,283.99332,283.6144
683,2071-12-16,281.1138,281.30804,282.4642
684,2072-01-16,280.3223,281.6406,282.14636
685,2072-02-15,280.96838,280.47156,281.8474
686,2072-03-16,283.19446,282.13223,281.66577
687,2072-04-16,284.0333,285.68405,283.19354
688,2072-05-16,287.98502,288.57767,286.5585
689,2072-06-16,290.87653,290.30283,291.9678
690,2072-07-16,294.18256,294.8256,294.14444
691,2072-08-16,296.6659,293.6662,293.91788
692,2072-09-16,292.60284,290.5966,291.558
693,2072-10-16,286.98624,287.631,288.22632
694,2072-11-16,284.6326,283.22385,283.68918
695,2072-12-16,282.90457,281.90326,281.08426
696,2073-01-16,282.88007,279.7555,280.49557
697,2073-02-15,280.92145,279.6422,281.28983
698,2073-03-16,281.03006,281.2173,282.28992
699,2073-04-16,284.063,283.5227,284.9044
700,2073-05-16,288.48016,285.8002,287.29916
701,2073-06-16,292.36588,292.2407,292.55728
702,2073-07-16,294.9537,294.8397,295.38394
703,2073-08-16,294.66504,294.4497,294.00232
704,2073-09-16,291.50806,290.5457,291.9134
705,2073-10-16,287.33633,288.74335,288.37753
706,2073-11-16,283.25507,284.2108,284.8589
707,2073-12-16,282.20367,283.13254,282.9254
708,2074-01-16,279.983,281.9635,281.35004
709,2074-02-15,282.0192,280.62848,280.7175
710,2074-03-16,283.14062,282.04578,281.59174
711,2074-04-16,283.80945,283.63306,283.4511
712,2074-05-16,287.51053,287.17517,286.124
713,2074-06-16,292.20145,290.5408,290.18027
714,2074-07-16,292.74014,292.96442,293.10284
715,2074-08-16,295.49896,294.35065,294.51974
716,2074-09-16,292.1703,292.4456,292.55606
717,2074-10-16,289.49597,287.62576,287.63535
718,2074-11-16,285.29294,282.43277,283.9286
719,2074-12-16,283.90057,280.6181,282.81946
720,2075-01-16,280.5744,279.7202,281.4207
721,2075-02-15,282.36517,281.7272,279.32956
722,2075-03-16,281.75,282.42212,281.7356
723,2075-04-16,285.2899,283.3623,283.2443
724,2075-05-16,285.96332,285.30707,286.59543
725,2075-06-16,289.7512,290.2044,290.61615
726,2075-07-16,292.71838,293.7342,293.3756
727,2075-08-16,295.30356,295.45908,293.0832
728,2075-09-16,292.12888,291.03314,291.74887
729,2075-10-16,288.9282,288.77484,288.38916
730,2075-11-16,285.04004,284.9952,285.09735
731,2075-12-16,283.14532,282.77737,281.90775
732,2076-01-16,281.20325,282.76788,280.0926
733,2076-02-15,280.15518,281.1052,281.34906
734,2076-03-16,281.5407,282.59402,282.23868
735,2076-04-16,286.21646,284.64673,283.732
736,2076-05-16,286.87326,289.19775,287.90454
737,2076-06-16,289.90005,292.2224,292.044
738,2076-07-16,293.4121,295.51025,294.46854
739,2076-08-16,294.60428,294.96594,294.42184
740,2076-09-16,292.96796,290.98608,292.8176
741,2076-10-16,288.8547,287.40247,289.49277
742,2076-11-16,284.85767,283.8535,285.2988
743,2076-12-16,281.44638,280.33093,282.48557
744,2077-01-16,281.4739,279.38467,280.54663
745,2077-02-15,282.37408,279.517,281.4455
746,2077-03-16,282.0462,281.0864,281.8386
747,2077-04-16,284.21585,283.70847,284.03568
748,2077-05-16,287.11374,287.24188,286.11902
749,2077-06-16,292.42142,290.42902,292.85117
750,2077-07-16,296.39,293.66843,294.22104
751,2077-08-16,296.04068,296.08234,296.07764
752,2077-09-16,292.07703,293.00357,291.24695
753,2077-10-16,288.29764,288.53116,287.86685
754,2077-11-16,284.29703,284.21167,284.10095
755,2077-12-16,283.0429,283.57544,282.0018
756,2078-01-16,280.57962,281.39136,281.63266
757,2078-02-15,282.7071,280.3522,280.40527
758,2078-03-16,284.38116,281.324,282.67886
759,2078-04-16,284.09573,283.74924,285.8838
760,2078-05-16,287.44284,286.68155,286.06976
761,2078-06-16,291.3829,290.54565,290.91833
762,2078-07-16,295.81534,293.48813,295.84802
763,2078-08-16,294.2606,294.86673,295.07697
764,2078-09-16,291.82632,290.71198,292.76334
765,2078-10-16,288.26328,289.67865,289.5042
766,2078-11-16,284.22208,283.2064,285.37524
767,2078-12-16,283.16025,283.23093,282.69412
768,2079-01-16,280.4041,281.4995,281.30298
769,2079-02-15,282.7409,281.71893,280.7355
770,2079-03-16,282.78323,282.76263,281.6968
771,2079-04-16,283.84598,284.15198,283.2404
772,2079-05-16,286.44998,284.80667,286.73346
773,2079-06-16,293.19,289.61252,291.128
774,2079-07-16,294.51172,294.3116,293.3851
775,2079-08-16,295.7123,295.8648,295.82452
776,2079-09-16,292.54413,291.98798,293.27457
777,2079-10-16,287.4622,289.14462,289.05283
778,2079-11-16,283.61966,283.9886,285.0853
779,2079-12-16,282.8808,283.74884,282.20016
780,2080-01-16,281.59225,280.05734,280.5442
781,2080-02-15,281.04553,280.59912,280.82343
782,2080-03-16,282.63007,281.67242,281.94418
783,2080-04-16,284.99332,283.1344,286.58047
784,2080-05-16,286.7082,286.02368,286.9942
785,2080-06-16,292.23477,290.36755,292.92404
786,2080-07-16,296.25024,294.0464,296.2342
787,2080-08-16,295.94104,295.1316,296.77173
788,2080-09-16,291.9224,292.10858,294.71848
789,2080-10-16,289.662,286.1347,290.372
790,2080-11-16,285.29663,283.16638,284.91367
791,2080-12-16,284.04593,279.49042,282.0322
792,2081-01-16,282.81305,282.0877,282.87323
793,2081-02-15,281.44202,281.07513,281.7433
794,2081-03-16,283.7255,282.807,283.08362
795,2081-04-16,286.99323,283.81122,283.86765
796,2081-05-16,288.49103,286.8642,288.28903
797,2081-06-16,290.13776,290.30585,291.7509
798,2081-07-16,295.1391,293.96707,294.04596
799,2081-08-16,295.85898,294.62848,295.31622
800,2081-09-16,292.35223,292.83246,291.80795
801,2081-10-16,288.4152,288.60345,288.48846
802,2081-11-16,284.51996,284.1608,284.6244
803,2081-12-16,282.81143,281.08032,280.89438
804,2082-01-16,282.88428,280.92255,281.70502
805,2082-02-15,281.71375,280.1828,281.20093
806,2082-03-16,281.9357,282.1574,283.6069
807,2082-04-16,285.10568,282.75674,286.07074
808,2082-05-16,287.9949,286.2237,287.9117
809,2082-06-16,290.72952,291.63702,290.87613
810,2082-07-16,293.83215,294.5981,295.30768
811,2082-08-16,294.5633,295.68362,294.45743
812,2082-09-16,292.08282,292.94598,292.2879
813,2082-10-16,288.6831,288.40048,288.51004
814,2082-11-16,284.15784,284.1707,284.26538
815,2082-12-16,279.8201,280.68924,283.8006
816,2083-01-16,280.2211,280.11118,280.8303
817,2083-02-15,282.0599,278.68567,282.4535
818,2083-03-16,283.23376,283.90472,282.70746
819,2083-04-16,283.71265,284.65698,284.46878
820,2083-05-16,286.5791,287.20975,287.2528
821,2083-06-16,289.93042,288.49832,293.06763
822,2083-07-16,293.59308,292.5956,296.58487
823,2083-08-16,293.88174,294.25394,295.19592
824,2083-09-16,291.19284,291.2949,291.26804
825,2083-10-16,287.99326,287.37222,288.3749
826,2083-11-16,283.06503,283.33713,283.82816
827,2083-12-16,281.31085,279.94232,282.87042
828,2084-01-16,283.584,281.83936,281.60355
829,2084-02-15,280.48523,281.46658,281.5792
830,2084-03-16,281.6627,282.0142,282.75494
831,2084-04-16,283.47397,284.9073,284.75824
832,2084-05-16,287.72958,289.2091,286.79648
833,2084-06-16,291.7531,291.00595,291.4443
834,2084-07-16,295.3182,295.16495,294.68637
835,2084-08-16,294.79324,294.74292,295.96658
836,2084-09-16,292.42517,292.65775,293.468
837,2084-10-16,288.04303,287.78842,289.186
838,2084-11-16,284.02866,284.939,284.5906
839,2084-12-16,278.667,282.2644,282.63498
840,2085-01-16,281.93268,281.2827,280.56686
841,2085-02-15,280.1268,281.92996,282.02826
842,2085-03-16,281.91788,282.04633,283.11636
843,2085-04-16,283.63455,284.0797,284.43692
844,2085-05-16,288.83478,285.0731,287.46982
845,2085-06-16,291.95923,291.8155,293.8304
846,2085-07-16,294.8074,295.8956,295.39957
847,2085-08-16,295.72998,294.07916,295.89523
848,2085-09-16,290.6587,292.72333,291.6783
849,2085-10-16,288.30145,289.52142,289.18185
850,2085-11-16,284.28345,284.5502,284.85034
851,2085-12-16,280.57465,283.52975,282.5252
852,2086-01-16,280.24756,281.79956,280.63046
853,2086-02-15,280.60193,282.7999,281.4984
854,2086-03-16,281.1533,283.98245,282.12808
855,2086-04-16,282.6724,283.23215,285.24933
856,2086-05-16,287.22012,288.8351,286.9623
857,2086-06-16,291.34692,290.67218,291.5699
858,2086-07-16,295.63354,294.0173,295.72043
859,2086-08-16,295.6786,293.64603,295.89526
860,2086-09-16,292.5035,292.48184,292.79593
861,2086-10-16,289.30173,288.46246,287.64313
862,2086-11-16,282.92163,284.20627,283.90912
863,2086-12-16,281.39908,283.16412,281.76694
864,2087-01-16,281.34354,281.37473,281.95593
865,2087-02-15,281.29453,281.59198,281.46707
866,2087-03-16,281.60706,282.7556,283.96683
867,2087-04-16,284.49942,284.77487,285.77606
868,2087-05-16,288.9086,287.22708,287.77597
869,2087-06-16,291.07178,291.7582,290.42426
870,2087-07-16,297.14957,294.4294,296.2773
871,2087-08-16,294.46695,295.13696,296.57816
872,2087-09-16,291.63757,292.31415,293.46942
873,2087-10-16,288.0747,287.81244,288.4684
874,2087-11-16,285.98288,284.4676,284.4295
875,2087-12-16,281.74063,280.9695,282.14545
876,2088-01-16,280.8359,281.51917,282.78876
877,2088-02-15,279.697,281.26474,280.33655
878,2088-03-16,282.91946,283.07425,282.89578
879,2088-04-16,283.60995,285.85477,284.63205
880,2088-05-16,287.3451,287.9483,286.6857
881,2088-06-16,291.1313,293.73584,291.04907
882,2088-07-16,295.20807,296.42798,295.7698
883,2088-08-16,296.04657,295.20117,294.66147
884,2088-09-16,292.42178,293.17175,291.4815
885,2088-10-16,288.6959,289.25983,288.70245
886,2088-11-16,284.42242,285.041,285.45114
887,2088-12-16,283.01785,282.95273,282.55792
888,2089-01-16,281.90796,281.5925,281.3464
889,2089-02-15,281.81158,283.0286,282.34366
890,2089-03-16,283.45685,283.08414,283.1471
891,2089-04-16,285.49832,285.1345,284.14252
892,2089-05-16,287.5378,286.69476,288.49084
893,2089-06-16,291.44974,289.64606,292.02567
894,2089-07-16,297.02356,296.0267,295.83493
895,2089-08-16,296.8937,295.76736,294.80908
896,2089-09-16,292.81326,292.567,292.11588
897,2089-10-16,289.2443,288.49417,288.82056
898,2089-11-16,286.32162,285.2816,285.57578
899,2089-12-16,282.85397,283.7018,283.14438
900,2090-01-16,281.83774,281.63306,282.74405
901,2090-02-15,283.30045,281.31824,281.77673
902,2090-03-16,283.31467,283.2871,283.45724
903,2090-04-16,285.35382,283.83496,285.79684
904,2090-05-16,288.42297,287.8262,287.9437
905,2090-06-16,293.8342,290.5585,292.56442
906,2090-07-16,297.10733,295.80594,296.02753
907,2090-08-16,296.70068,296.3935,296.08087
908,2090-09-16,292.44263,292.71426,292.8344
909,2090-10-16,288.94925,288.65317,288.53503
910,2090-11-16,285.1501,285.93906,284.81506
911,2090-12-16,281.66507,282.3842,283.67804
912,2091-01-16,281.16205,282.02805,282.93402
913,2091-02-15,279.7427,281.1892,282.77924
914,2091-03-16,281.19025,282.29163,284.66068
915,2091-04-16,284.3462,284.35965,285.21756
916,2091-05-16,287.38736,287.8516,287.94302
917,2091-06-16,290.91547,292.03113,291.58508
918,2091-07-16,295.16147,295.87018,294.92953
919,2091-08-16,296.47098,297.3711,296.13873
920,2091-09-16,292.52258,292.83044,292.44772
921,2091-10-16,288.4917,289.5582,288.3552
922,2091-11-16,284.3896,284.46683,284.8091
923,2091-12-16,280.75323,281.8121,282.9574
924,2092-01-16,281.0252,281.62463,282.51562
925,2092-02-15,283.64383,283.16415,282.13138
926,2092-03-16,283.7351,282.82687,283.79245
927,2092-04-16,285.1485,284.5481,285.757
928,2092-05-16,289.16962,286.84918,286.68698
929,2092-06-16,291.0571,290.56223,290.58267
930,2092-07-16,295.51236,293.7974,296.78305
931,2092-08-16,295.18686,294.49512,297.1067
932,2092-09-16,292.81158,291.22513,293.99533
933,2092-10-16,287.80795,288.5317,290.0994
934,2092-11-16,284.53287,285.0201,286.9681
935,2092-12-16,283.75555,282.3179,283.37015
936,2093-01-16,282.11807,281.25354,282.5711
937,2093-02-15,282.67307,281.33936,283.55075
938,2093-03-16,282.45557,282.86148,284.0118
939,2093-04-16,285.90213,283.09027,285.57803
940,2093-05-16,288.36917,285.4127,287.66672
941,2093-06-16,290.60873,291.83096,290.97467
942,2093-07-16,294.34387,295.81998,294.0172
943,2093-08-16,296.32208,295.3421,296.39706
944,2093-09-16,293.5191,291.09634,293.63474
945,2093-10-16,288.99158,287.82672,289.87274
946,2093-11-16,285.65927,282.75858,285.79688
947,2093-12-16,281.88416,280.8765,283.91403
948,2094-01-16,280.9258,281.56033,283.46844
949,2094-02-15,280.61334,280.4195,283.27945
950,2094-03-16,281.2371,282.5137,283.1072
951,2094-04-16,283.72528,284.70367,286.4931
952,2094-05-16,286.4616,288.0437,289.41275
953,2094-06-16,290.71198,291.5973,291.4867
954,2094-07-16,294.38815,296.88452,294.24393
955,2094-08-16,296.51352,297.0326,295.42545
956,2094-09-16,292.4061,292.31573,293.4549
957,2094-10-16,289.1265,287.09534,288.65335
958,2094-11-16,284.65738,284.27118,284.59024
959,2094-12-16,281.0261,282.7748,283.049
960,2095-01-16,281.70474,281.15448,282.35992
961,2095-02-15,281.3395,282.49783,282.05695
962,2095-03-16,283.28326,282.38864,283.94293
963,2095-04-16,284.19168,284.0197,284.5417
964,2095-05-16,287.65048,286.7463,288.81213
965,2095-06-16,292.99,291.53757,291.40802
966,2095-07-16,294.27997,296.47433,295.1805
967,2095-08-16,296.4061,297.62076,296.77484
968,2095-09-16,290.88147,294.13617,292.96454
969,2095-10-16,287.5612,289.2654,288.84265
970,2095-11-16,284.59958,284.81058,284.24774
971,2095-12-16,281.5154,282.30542,282.88724
972,2096-01-16,282.54453,281.6154,281.46698
973,2096-02-15,280.5847,281.6153,281.81738
974,2096-03-16,281.68262,282.2767,282.04752
975,2096-04-16,284.19504,284.80112,285.51334
976,2096-05-16,286.80966,288.00018,288.99164
977,2096-06-16,292.02917,291.2767,291.1578
978,2096-07-16,295.99323,295.2624,294.66217
979,2096-08-16,295.6756,295.6031,296.29614
980,2096-09-16,294.22824,291.88574,293.20193
981,2096-10-16,290.12512,287.8394,288.20972
982,2096-11-16,285.94635,283.38928,285.42105
983,2096-12-16,279.91602,282.97012,283.304
984,2097-01-16,282.80057,280.17923,282.6849
985,2097-02-15,281.37845,280.4182,282.24655
986,2097-03-16,283.6209,283.0692,283.94452
987,2097-04-16,285.72604,284.65677,285.51776
988,2097-05-16,288.74277,286.5309,290.32104
989,2097-06-16,293.06647,290.49115,292.73087
990,2097-07-16,294.36682,295.01007,296.442
991,2097-08-16,294.8806,297.2812,295.5395
992,2097-09-16,292.48657,292.64523,291.97195
993,2097-10-16,289.1423,288.42047,289.5011
994,2097-11-16,286.08276,285.57785,284.27255
995,2097-12-16,283.25974,284.419,282.10535
996,2098-01-16,282.52863,280.22583,281.8682
997,2098-02-15,282.1547,280.16315,281.4524
998,2098-03-16,283.50436,281.33893,282.7703
999,2098-04-16,285.2413,282.81497,284.39508
1000,2098-05-16,288.8599,286.5432,288.57602
1001,2098-06-16,291.82742,290.62173,292.5716
1002,2098-07-16,295.1265,294.04343,294.60837
1003,2098-08-16,297.5553,293.53992,296.54504
1004,2098-09-16,295.00443,292.12988,291.9816
1005,2098-10-16,289.35947,288.50415,289.42142
1006,2098-11-16,285.01254,285.45676,284.68802
1007,2098-12-16,282.04572,281.25504,282.82874
1008,2099-01-16,282.2887,281.49875,280.60645
1009,2099-02-15,281.72232,283.3803,281.5782
1010,2099-03-16,282.59778,283.56485,282.48132
1011,2099-04-16,284.1783,282.80692,284.81265
1012,2099-05-16,286.65237,288.61444,288.15775
1013,2099-06-16,290.1491,292.77512,292.61197
1014,2099-07-16,293.66052,295.1707,295.97308
1015,2099-08-16,296.11893,296.19305,295.40244
1016,2099-09-16,293.94092,292.7499,292.74216
1017,2099-10-16,290.07886,289.00635,288.98175
1018,2099-11-16,284.85312,283.93896,285.79745
1019,2099-12-16,281.70932,282.3797,282.62097
1020,2100-01-16,280.28937,283.091,281.9518
1021,2100-02-15,282.59576,283.85037,282.895
1022,2100-03-16,283.39572,282.2651,282.62015
1023,2100-04-16,285.5725,283.57352,283.5925
1024,2100-05-16,288.8219,285.76926,286.1256
1025,2100-06-16,291.4136,291.2835,291.09232
1026,2100-07-16,294.68018,294.4472,293.59213
1027,2100-08-16,296.8581,295.2291,295.67984
1028,2100-09-16,293.07904,292.65228,294.53995
1029,2100-10-16,290.66406,288.38965,290.04004
1030,2100-11-16,286.84796,284.35342,285.59473
1031,2100-12-16,283.51672,281.59988,282.9386
