,time,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2
47,2018-12-16,286.31127710061475,285.7808297131782,285.9697119502619,285.9293654979189,286.28861283507104
48,2019-01-16,286.0427239597714,285.6933891860122,285.6952831869549,285.75681566783913,286.0082180089401
49,2019-02-15,286.1957749522295,286.0195863980512,286.0596528257967,286.06627284333916,286.3089686710463
50,2019-03-16,287.0532188427553,286.58034948806227,286.3871366029332,286.670914012992,286.86363457396095
51,2019-04-16,287.80835955472776,287.4163016906199,287.36137301610364,287.59821854500717,287.63924289263986
52,2019-05-16,288.6531501838462,288.47704762529827,288.37316411552297,288.50887110784254,288.624988614348
53,2019-06-16,289.5916313765301,289.35193812096867,289.3150429046543,289.3400050239428,289.61127643088264
54,2019-07-16,289.9048772464986,289.6809882523665,289.8598437798809,289.8713170737577,289.99127871935355
55,2019-08-16,289.88555360750075,289.51378875680865,289.58899449526467,289.56553563022953,289.84007004594065
56,2019-09-16,289.0806616548657,288.87518275167815,288.83464641064813,288.8302175131159,289.15400831583236
57,2019-10-16,288.0567673488419,287.74998628453517,287.67200317501204,287.7542346977792,288.0730980567536
58,2019-11-16,286.9786839410924,286.6742948281724,286.5017973604766,286.63893795965924,286.85594816108687
59,2019-12-16,286.1748168742228,285.9218986761187,285.5676041005141,285.64893199726293,286.1122363229663
60,2020-01-16,285.70062913606574,285.69466664327615,285.55123122550293,285.7152652442146,285.8433736539842
61,2020-02-15,286.06188529662757,286.0572819397121,285.9729153012043,286.05645760117824,286.1213170328455
62,2020-03-16,286.7090629118961,286.73771042851934,286.5100406143396,286.58711786574105,286.69946162855996
63,2020-04-16,287.5116846739021,287.718972525934,287.40856784158785,287.5075729876935,287.5868904097676
64,2020-05-16,288.42812130247546,288.5272584600205,288.3158587236169,288.40426550289,288.4431132583073
65,2020-06-16,289.37801437384087,289.44426359399677,289.22735922752383,289.16465259187976,289.4961262856004
66,2020-07-16,289.78346652137003,289.83225903410244,289.6965805119368,289.63875548899284,289.78360703014135
67,2020-08-16,289.77213889169025,289.5551135005194,289.4671346707216,289.5480074124199,289.7705485648206
68,2020-09-16,288.94267402594267,288.8042846623649,288.87114848360847,288.70581141147755,289.0541074003575
69,2020-10-16,287.8531768406304,287.59256053667843,287.8041645830932,287.6336574411982,287.91285789572277
70,2020-11-16,286.7507909033721,286.5549708620859,286.60067655483914,286.350552410652,286.81086619419233
71,2020-12-16,285.9818071234736,285.76278370172236,285.95881230981195,285.5674646101917,286.19385518642156
72,2021-01-16,285.6721474219515,285.6129489891859,285.71930685018503,285.87268166921814,286.04064882334814
73,2021-02-15,286.00497337830126,285.6617308743593,285.8761891264612,286.1592718746163,286.585613595703
74,2021-03-16,286.7939085489795,286.5158425026935,286.7908122359517,286.68817531292444,286.865250400568
