,time,r1i1p1f1
611,2065-12-15,281.95712
612,2066-01-15,282.18304
613,2066-02-14,280.83652
614,2066-03-15,282.99457
615,2066-04-15,283.5456
616,2066-05-15,285.46188
617,2066-06-15,289.41013
618,2066-07-15,291.87158
619,2066-08-15,293.70734
620,2066-09-15,294.11963
621,2066-10-15,288.44894
622,2066-11-15,283.92453
623,2066-12-15,283.0953
624,2067-01-15,282.3242
625,2067-02-14,282.67862
626,2067-03-15,282.37497
627,2067-04-15,282.72223
628,2067-05-15,286.8753
629,2067-06-15,290.26575
630,2067-07-15,291.94925
631,2067-08-15,293.0779
632,2067-09-15,290.4704
633,2067-10-15,286.31738
634,2067-11-15,283.5381
635,2067-12-15,282.3413
636,2068-01-15,282.0687
637,2068-02-14,280.4917
638,2068-03-15,280.72833
639,2068-04-15,282.8634
640,2068-05-15,286.63736
641,2068-06-15,289.40683
642,2068-07-15,291.3956
643,2068-08-15,291.95285
644,2068-09-15,291.59543
645,2068-10-15,288.30606
646,2068-11-15,284.5094
647,2068-12-15,282.49634
648,2069-01-15,282.097
649,2069-02-14,282.49432
650,2069-03-15,282.40488
651,2069-04-15,285.5704
652,2069-05-15,286.80884
653,2069-06-15,290.2231
654,2069-07-15,292.63922
655,2069-08-15,293.12
656,2069-09-15,291.69943
657,2069-10-15,287.43274
658,2069-11-15,284.66992
659,2069-12-15,280.92676
660,2070-01-15,280.42566
661,2070-02-14,280.68518
662,2070-03-15,281.93
663,2070-04-15,285.12183
664,2070-05-15,285.3881
665,2070-06-15,289.70282
666,2070-07-15,292.70825
667,2070-08-15,293.4849
668,2070-09-15,291.84348
669,2070-10-15,287.7105
670,2070-11-15,284.96814
671,2070-12-15,280.23215
672,2071-01-15,281.2407
673,2071-02-14,280.90704
674,2071-03-15,279.69077
675,2071-04-15,283.57004
676,2071-05-15,286.49185
677,2071-06-15,290.53696
678,2071-07-15,290.9624
679,2071-08-15,291.9529
680,2071-09-15,291.18533
681,2071-10-15,290.12146
682,2071-11-15,285.2607
683,2071-12-15,283.52893
684,2072-01-15,281.81638
685,2072-02-14,281.70978
686,2072-03-15,280.9862
687,2072-04-15,284.52927
688,2072-05-15,285.89615
689,2072-06-15,288.0251
690,2072-07-15,292.55368
691,2072-08-15,294.24335
692,2072-09-15,292.46378
693,2072-10-15,288.38272
694,2072-11-15,282.9809
695,2072-12-15,282.60846
696,2073-01-15,281.82825
697,2073-02-14,279.2777
698,2073-03-15,281.85236
699,2073-04-15,283.4254
700,2073-05-15,285.05588
701,2073-06-15,289.6332
702,2073-07-15,293.49658
703,2073-08-15,293.1037
704,2073-09-15,292.18918
705,2073-10-15,290.60278
706,2073-11-15,285.2035
707,2073-12-15,281.98972
708,2074-01-15,282.5894
709,2074-02-14,283.96933
710,2074-03-15,283.2876
711,2074-04-15,284.4367
712,2074-05-15,287.905
713,2074-06-15,290.96686
714,2074-07-15,292.114
715,2074-08-15,292.88
716,2074-09-15,292.4243
717,2074-10-15,289.31625
718,2074-11-15,285.14355
719,2074-12-15,284.5826
720,2075-01-15,281.57324
721,2075-02-14,281.95584
722,2075-03-15,282.53485
723,2075-04-15,284.9272
724,2075-05-15,287.05325
725,2075-06-15,292.0315
726,2075-07-15,292.95523
727,2075-08-15,294.09454
728,2075-09-15,292.95486
729,2075-10-15,287.45975
730,2075-11-15,284.5148
731,2075-12-15,283.51352
732,2076-01-15,282.95563
733,2076-02-14,281.94696
734,2076-03-15,283.42218
735,2076-04-15,283.67426
736,2076-05-15,285.94534
737,2076-06-15,289.55807
738,2076-07-15,293.8517
739,2076-08-15,295.13162
740,2076-09-15,293.15582
741,2076-10-15,288.44492
742,2076-11-15,284.48508
743,2076-12-15,282.63818
744,2077-01-15,279.845
745,2077-02-14,281.47162
746,2077-03-15,282.3128
747,2077-04-15,285.13364
748,2077-05-15,287.523
749,2077-06-15,289.02988
750,2077-07-15,293.3645
751,2077-08-15,294.51086
752,2077-09-15,293.2095
753,2077-10-15,289.95267
754,2077-11-15,285.20917
755,2077-12-15,281.29492
756,2078-01-15,281.24402
757,2078-02-14,281.9664
758,2078-03-15,280.0684
759,2078-04-15,283.23795
760,2078-05-15,285.91345
761,2078-06-15,288.60892
762,2078-07-15,292.81195
763,2078-08-15,293.57404
764,2078-09-15,291.57913
765,2078-10-15,287.5211
766,2078-11-15,285.34308
767,2078-12-15,280.2342
768,2079-01-15,281.84897
769,2079-02-14,281.42624
770,2079-03-15,282.83978
771,2079-04-15,283.94623
772,2079-05-15,288.31958
773,2079-06-15,290.53732
774,2079-07-15,293.43546
775,2079-08-15,294.1012
776,2079-09-15,291.81445
777,2079-10-15,289.06
778,2079-11-15,285.7165
779,2079-12-15,282.1706
780,2080-01-15,280.48123
781,2080-02-14,280.7123
782,2080-03-15,281.86874
783,2080-04-15,285.82047
784,2080-05-15,285.90018
785,2080-06-15,288.96756
786,2080-07-15,292.39377
787,2080-08-15,295.05133
788,2080-09-15,293.6687
789,2080-10-15,289.86438
790,2080-11-15,284.29214
791,2080-12-15,282.04517
792,2081-01-15,279.07596
793,2081-02-14,280.78696
794,2081-03-15,281.09863
795,2081-04-15,283.66107
796,2081-05-15,285.0516
797,2081-06-15,290.73624
798,2081-07-15,292.7611
799,2081-08-15,294.15192
800,2081-09-15,291.5158
801,2081-10-15,288.56955
802,2081-11-15,285.4005
803,2081-12-15,281.90176
804,2082-01-15,281.27667
805,2082-02-14,281.45062
806,2082-03-15,282.1066
807,2082-04-15,282.51978
808,2082-05-15,288.28802
809,2082-06-15,291.61792
810,2082-07-15,294.69302
811,2082-08-15,295.33362
812,2082-09-15,291.8432
813,2082-10-15,289.63782
814,2082-11-15,286.00125
815,2082-12-15,281.55435
816,2083-01-15,281.3195
817,2083-02-14,281.82217
818,2083-03-15,283.74838
819,2083-04-15,282.84073
820,2083-05-15,287.76605
821,2083-06-15,289.87784
822,2083-07-15,294.64157
823,2083-08-15,294.65063
824,2083-09-15,292.6335
825,2083-10-15,290.19333
826,2083-11-15,286.244
827,2083-12-15,282.80612
828,2084-01-15,281.71698
829,2084-02-14,280.7322
830,2084-03-15,281.29596
831,2084-04-15,283.09067
832,2084-05-15,286.32092
833,2084-06-15,290.68063
834,2084-07-15,291.72437
835,2084-08-15,292.96802
836,2084-09-15,292.59442
837,2084-10-15,289.6206
838,2084-11-15,285.1851
839,2084-12-15,282.55505
840,2085-01-15,281.72043
841,2085-02-14,279.70563
842,2085-03-15,282.54794
843,2085-04-15,284.7212
844,2085-05-15,288.35275
845,2085-06-15,290.38437
846,2085-07-15,292.33005
847,2085-08-15,293.84647
848,2085-09-15,291.63107
849,2085-10-15,288.71863
850,2085-11-15,284.94766
851,2085-12-15,283.29697
852,2086-01-15,279.96448
853,2086-02-14,282.4077
854,2086-03-15,283.22263
855,2086-04-15,284.05133
856,2086-05-15,288.05118
857,2086-06-15,290.7645
858,2086-07-15,293.07712
859,2086-08-15,294.53207
860,2086-09-15,293.68036
861,2086-10-15,291.26102
862,2086-11-15,286.01486
863,2086-12-15,283.80127
864,2087-01-15,279.93137
865,2087-02-14,280.2261
866,2087-03-15,280.6068
867,2087-04-15,282.74417
868,2087-05-15,286.93124
869,2087-06-15,289.16498
870,2087-07-15,291.25183
871,2087-08-15,294.14365
872,2087-09-15,292.62042
873,2087-10-15,290.252
874,2087-11-15,285.1884
875,2087-12-15,283.381
876,2088-01-15,283.02448
877,2088-02-14,282.3502
878,2088-03-15,282.63406
879,2088-04-15,286.30835
880,2088-05-15,286.88422
881,2088-06-15,290.10327
