,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
145,2027-02-15,280.67737,279.59717,278.8619,280.15213,279.30438
146,2027-03-16,281.82437,282.88266,282.94714,279.86575,281.51517
147,2027-04-16,281.67697,282.30038,282.91928,282.69455,284.0447
148,2027-05-16,285.58667,285.4282,285.1905,285.95712,286.3089
149,2027-06-16,287.9537,288.22705,290.36273,289.66147,288.00964
150,2027-07-16,292.99548,290.2705,293.5083,291.59854,290.64487
151,2027-08-16,292.3828,290.072,290.69666,291.51443,292.6013
152,2027-09-16,290.29745,290.0079,289.2346,291.08307,291.64377
153,2027-10-16,286.8155,285.56735,286.50546,287.18533,286.26102
154,2027-11-16,283.36633,282.4569,283.8146,283.96194,284.33896
155,2027-12-16,280.59085,280.4653,281.2567,281.40106,281.08673
156,2028-01-16,279.43314,281.47873,280.61258,279.84396,280.9193
157,2028-02-15,280.19385,281.1556,280.51453,278.98883,281.2873
158,2028-03-16,281.9208,282.6742,280.68646,280.78293,282.2694
159,2028-04-16,283.34354,282.6956,281.71533,283.0859,282.56537
160,2028-05-16,286.71512,286.39917,284.99677,286.09497,287.00262
161,2028-06-16,291.11514,290.0204,289.04413,290.61758,289.96423
162,2028-07-16,290.9721,291.13187,291.4247,293.5248,293.12582
163,2028-08-16,290.10696,291.10336,292.10034,291.15936,291.97006
164,2028-09-16,290.63513,290.74716,289.64542,290.11646,290.11652
165,2028-10-16,286.45114,285.30234,285.0845,287.1524,284.73743
166,2028-11-16,282.1058,281.9157,283.73306,283.6724,283.79434
167,2028-12-16,280.60547,282.35107,282.98056,282.23788,281.80322
168,2029-01-16,280.17325,282.65884,278.77,281.22272,280.19165
169,2029-02-15,281.52533,282.33005,279.39734,280.56177,281.42453
170,2029-03-16,281.50415,281.90897,280.23148,280.47678,281.20908
171,2029-04-16,284.57025,283.72714,282.4202,282.56216,283.39554
172,2029-05-16,287.23087,285.9028,284.8401,285.99203,287.5291
173,2029-06-16,292.25735,289.91586,290.0763,289.08148,289.29752
174,2029-07-16,292.1326,291.25067,291.40842,289.94598,292.64468
175,2029-08-16,293.15613,291.02478,291.70505,290.91595,290.5017
176,2029-09-16,288.57602,289.32727,290.29446,288.6772,289.773
177,2029-10-16,285.86597,287.1469,286.89725,286.44427,286.71173
178,2029-11-16,284.59998,283.14908,284.8783,283.21637,283.2872
179,2029-12-16,282.54153,280.3618,280.78995,279.26028,279.78564
180,2030-01-16,280.40552,281.0145,281.4564,279.91412,281.13266
181,2030-02-15,280.33145,277.76218,280.51364,279.75235,279.76035
182,2030-03-16,281.38037,280.20578,283.34808,280.26465,279.50345
183,2030-04-16,282.32974,282.18204,284.43958,284.55533,281.98306
184,2030-05-16,286.04065,285.85474,285.8916,285.8481,286.1339
185,2030-06-16,290.4922,288.91525,290.26404,291.62152,288.94638
186,2030-07-16,290.92184,293.17432,294.62582,290.24063,290.63675
187,2030-08-16,290.1975,291.93124,292.83005,291.07526,293.52512
188,2030-09-16,288.4323,289.8675,289.28958,289.4751,290.53247
189,2030-10-16,287.54977,286.54462,285.98447,286.1748,286.3221
190,2030-11-16,283.95535,283.00174,283.50037,282.75302,284.10846
191,2030-12-16,281.99796,282.14813,282.17084,279.8768,281.28098
192,2031-01-16,279.7845,280.43704,280.23697,279.92557,278.55936
193,2031-02-15,281.95374,281.57727,281.09424,278.591,278.523
194,2031-03-16,281.43842,280.42813,282.04016,280.84372,278.90277
195,2031-04-16,283.35333,282.6923,283.9681,284.1464,282.33414
196,2031-05-16,287.04898,287.55328,289.5694,285.924,284.08267
197,2031-06-16,290.70038,288.54352,291.60046,290.82797,287.64886
198,2031-07-16,289.80426,291.98398,291.5257,294.28094,292.58264
199,2031-08-16,288.9107,292.74307,293.17844,292.77957,292.97937
200,2031-09-16,288.58282,290.57523,290.47632,289.105,289.04257
201,2031-10-16,285.8638,287.7328,286.56656,288.23785,285.13736
202,2031-11-16,282.36588,283.83823,283.60864,285.07837,283.32874
203,2031-12-16,280.458,280.48505,282.27716,282.73624,280.2498
204,2032-01-16,279.50085,280.477,280.95065,281.7334,279.54706
205,2032-02-15,277.67987,278.01138,279.98187,278.58636,280.71323
206,2032-03-16,281.298,277.5881,281.0079,282.16647,281.80383
207,2032-04-16,283.2045,280.95648,284.30414,284.70593,283.5155
208,2032-05-16,287.16492,284.91418,287.21176,286.79947,285.7935
209,2032-06-16,290.11285,289.2892,289.09546,291.4288,290.34564
210,2032-07-16,291.2229,291.4497,291.2351,291.67157,291.34683
211,2032-08-16,290.11304,292.53595,292.19437,291.635,291.1591
212,2032-09-16,288.98206,289.17505,290.11743,290.58582,290.73746
213,2032-10-16,288.13336,286.21545,287.92944,286.37576,288.76288
214,2032-11-16,284.88754,283.64542,284.5667,283.79095,284.54626
215,2032-12-16,281.52435,281.67435,281.4522,282.0576,281.654
216,2033-01-16,281.73157,280.68872,280.07602,280.97876,281.5253
217,2033-02-15,282.1071,280.3857,280.3473,280.4543,281.36032
218,2033-03-16,282.3472,281.43475,281.85965,281.42944,283.00995
219,2033-04-16,283.00803,280.5645,283.94043,283.83624,284.20047
220,2033-05-16,285.57242,285.32632,286.16168,285.18402,286.30737
221,2033-06-16,291.589,288.84503,292.77954,288.76254,290.0044
222,2033-07-16,292.6022,290.51663,291.95755,290.82907,292.43634
223,2033-08-16,292.0335,291.44403,291.50098,291.92136,291.36148
224,2033-09-16,290.5477,289.49615,291.36533,290.18372,289.3495
225,2033-10-16,287.2566,286.15143,286.11578,289.6343,285.99545
226,2033-11-16,284.41702,283.6528,283.55194,282.90836,282.6639
227,2033-12-16,280.5355,279.47897,280.5487,282.7593,281.7849
228,2034-01-16,279.21805,277.65237,279.39664,278.6735,280.9546
229,2034-02-15,279.03052,279.73517,282.45316,278.79147,278.97388
230,2034-03-16,281.0494,276.6022,283.09082,281.40594,280.30316
231,2034-04-16,283.18848,280.09488,283.675,282.7348,282.4615
232,2034-05-16,285.16794,283.58185,286.32355,286.52637,285.95526
233,2034-06-16,287.89313,286.90378,289.9853,288.4148,289.47034
234,2034-07-16,291.0087,290.19833,292.90814,291.30566,292.2582
235,2034-08-16,290.6234,292.61145,293.87177,291.24268,291.4758
236,2034-09-16,289.36237,289.9037,291.68344,289.56668,290.55862
237,2034-10-16,287.352,285.7384,286.28036,288.3165,287.01877
238,2034-11-16,284.7968,284.09167,285.8608,284.47922,282.82156
239,2034-12-16,280.0821,280.6654,283.44125,280.33975,282.7862
240,2035-01-16,279.03885,280.54434,281.20837,280.74796,278.86703
241,2035-02-15,280.53195,280.2413,278.95795,281.1717,280.2964
242,2035-03-16,280.31558,281.32666,279.90735,281.14417,280.547
243,2035-04-16,284.51984,282.01822,283.727,283.92212,282.60474
244,2035-05-16,285.26035,285.65778,285.49057,285.8483,285.87607
245,2035-06-16,291.76102,289.48798,290.06332,288.32812,288.41638
246,2035-07-16,293.09534,290.66724,291.9912,293.68417,292.631
247,2035-08-16,293.6477,290.64865,292.15518,292.64047,293.18024
248,2035-09-16,290.4368,290.3624,291.7211,290.29196,290.71457
249,2035-10-16,286.64084,285.978,286.99673,287.47058,287.04218
250,2035-11-16,282.27838,282.94516,284.19122,283.99576,284.33902
251,2035-12-16,281.55084,281.25693,280.43015,283.31006,282.38077
252,2036-01-16,279.7656,280.04645,279.60867,280.71057,280.849
253,2036-02-15,278.91568,279.00748,279.52512,280.41626,280.1008
254,2036-03-16,281.2603,279.5159,279.65433,280.38867,281.291
255,2036-04-16,282.38345,282.1204,282.75876,283.27823,282.6735
256,2036-05-16,284.54254,284.13556,284.80087,287.05597,285.36703
257,2036-06-16,289.05237,288.90118,290.35623,289.4489,289.06308
258,2036-07-16,292.32745,291.7852,293.45078,292.33807,292.78162
259,2036-08-16,291.05603,294.11346,293.10675,291.81683,291.99997
260,2036-09-16,290.35526,291.3246,290.12408,290.23956,291.6169
261,2036-10-16,286.48468,287.1704,287.10056,286.1465,287.07425
262,2036-11-16,282.4428,282.79004,284.39612,285.37473,282.66064
263,2036-12-16,281.6188,281.12744,281.4517,281.9036,281.00586
264,2037-01-16,280.2475,280.04727,278.7175,279.5025,279.58542
265,2037-02-15,282.50888,278.23157,281.66968,279.15268,279.2606
266,2037-03-16,283.24808,281.1432,280.80902,280.20648,279.4881
267,2037-04-16,282.8371,283.05734,283.36548,281.92532,282.36575
268,2037-05-16,287.25192,285.5784,287.64145,284.9911,285.48535
269,2037-06-16,288.60858,288.11792,289.68253,287.8495,290.0425
270,2037-07-16,289.8387,290.56854,290.9666,290.20462,290.75406
271,2037-08-16,291.55844,291.2629,292.50742,291.90878,291.39188
272,2037-09-16,288.8201,289.8988,290.12302,289.84674,290.93564
273,2037-10-16,286.90765,285.94357,287.23416,286.2652,287.17877
274,2037-11-16,284.74237,281.84985,284.18655,282.59958,284.13556
275,2037-12-16,282.04877,281.1488,281.10342,281.9093,281.7246
276,2038-01-16,280.16772,281.0576,279.58124,280.75174,281.072
277,2038-02-15,278.49173,282.1774,280.8738,278.8929,279.74622
278,2038-03-16,280.748,282.55344,281.7235,281.82764,280.9348
279,2038-04-16,282.5562,285.74103,282.10297,283.97205,283.99585
280,2038-05-16,284.3581,287.3231,285.46085,287.0777,286.16638
281,2038-06-16,288.24237,290.3292,289.4718,289.066,289.5268
282,2038-07-16,292.64288,293.43582,293.54437,290.71597,292.03973
