,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
52,2019-05-16,284.73703,283.7358,284.78067,284.3534,283.40192,285.34528,284.85443,283.89706,283.08493,284.521
53,2019-06-16,287.8322,287.60526,288.36023,286.93234,287.22937,288.44748,286.97046,287.6167,287.2683,288.1083
54,2019-07-16,289.8654,290.74942,290.03195,289.79837,289.5341,290.17004,289.76477,289.42685,290.66214,290.08676
55,2019-08-16,288.99133,290.98434,289.84378,291.13184,290.16702,289.82123,289.50134,290.35956,289.95148,289.21378
56,2019-09-16,288.62848,289.70312,288.30197,288.65134,288.30725,289.8731,288.51968,289.6825,289.3461,287.6711
57,2019-10-16,286.57034,286.87332,285.4217,286.8736,286.4417,287.0009,285.03738,284.91428,286.2484,285.49533
58,2019-11-16,282.43668,283.29834,279.97577,283.1349,282.23813,282.71118,281.1399,281.35995,282.3588,283.0579
59,2019-12-16,281.8363,280.9236,280.07977,278.31284,279.21426,279.41263,281.9449,281.4954,279.92502,278.76224
60,2020-01-16,278.77313,275.02075,280.80707,279.20844,279.5041,278.1191,279.00635,280.6294,276.61398,280.9492
61,2020-02-15,278.4976,278.94925,279.84796,279.82834,279.85333,278.14725,275.07495,277.71457,277.2289,277.81873
62,2020-03-16,280.04248,278.28992,277.8659,279.81808,278.20282,280.3213,278.1945,280.02567,278.05643,276.87466
63,2020-04-16,281.81357,280.7935,281.85266,280.44226,281.0028,280.49765,279.56155,282.9124,281.16028,279.20694
64,2020-05-16,284.59372,284.08688,286.12253,283.26187,285.0654,283.8609,283.41525,284.25183,284.14383,284.58145
65,2020-06-16,289.25275,287.293,287.62518,287.70297,288.7619,287.6556,287.0674,287.6621,288.28806,286.40225
66,2020-07-16,290.65674,289.26782,289.8954,289.37958,291.52472,291.71408,288.8484,288.9888,290.41968,289.19406
67,2020-08-16,291.02002,291.4671,289.99472,290.6416,291.62662,292.13144,289.67902,289.80783,288.77725,289.17947
68,2020-09-16,289.98715,289.19955,289.49783,287.84265,288.57886,291.41208,288.12933,288.70502,287.83203,287.6189
69,2020-10-16,286.3385,284.3927,284.80252,285.17758,287.04648,287.9026,284.5768,286.07178,285.33548,286.7831
70,2020-11-16,283.77185,280.02594,281.98868,281.45267,282.80963,284.506,281.77902,281.8977,280.96274,281.68625
71,2020-12-16,279.0954,280.35074,280.44907,280.13437,278.39264,280.915,280.13116,281.3028,276.88098,280.30206
72,2021-01-16,279.6383,279.7054,279.41342,278.16504,278.32156,278.65125,280.21545,279.6513,274.77975,278.88815
