,time,r10i1p1f1,r14i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
212,2032-09-16,290.57904,292.51343,292.97867,290.76035,291.01474,289.8538,289.99014,292.01544,289.90765,289.21527,289.79117
213,2032-10-16,287.8347,287.96335,288.62747,287.76312,286.18466,287.25848,286.45203,288.07907,287.48523,285.21503,287.05313
214,2032-11-16,285.09103,284.38028,283.39255,283.37146,280.74353,282.6803,282.93796,285.6079,282.63293,282.55978,283.6219
215,2032-12-16,282.18066,281.52112,281.5049,281.06494,281.25638,281.568,280.9443,280.75983,278.37186,280.24393,279.8933
216,2033-01-16,279.54074,278.37064,279.5392,277.8111,277.75186,279.42654,279.31616,280.93256,276.82828,276.84045,277.16006
217,2033-02-15,280.3078,279.73608,279.00754,276.9384,278.94467,276.41394,280.73947,279.55014,274.81964,275.88684,278.1327
218,2033-03-16,281.31036,279.46677,281.62885,278.69235,280.7328,280.51755,280.5948,280.83588,278.1131,278.9916,279.14468
219,2033-04-16,283.76993,282.03265,282.75983,281.68277,281.6515,280.37524,282.07068,281.07416,281.9998,280.9902,279.69226
220,2033-05-16,284.26782,284.5154,286.06467,285.2651,284.37668,284.35684,284.1506,286.77557,285.7788,285.29044,283.1496
221,2033-06-16,289.12277,288.77563,290.88162,287.5058,289.5873,287.7719,286.89008,288.09772,290.31094,288.18005,287.4499
222,2033-07-16,289.77994,293.59158,292.7129,294.39984,293.31677,290.67285,289.9229,291.79764,295.20053,291.93164,290.88696
223,2033-08-16,293.04114,294.29727,293.59772,293.42978,294.79224,292.61652,293.51614,293.9611,295.3553,291.8189,292.17288
224,2033-09-16,292.49066,290.21637,290.3218,289.66843,292.25937,290.353,290.21088,291.37552,291.37473,290.45728,288.4088
225,2033-10-16,286.6401,288.0716,286.5366,286.1246,286.60376,285.74194,287.4559,286.6032,287.7642,287.62173,285.17728
226,2033-11-16,281.88284,283.31442,282.85733,283.2907,283.76144,282.24896,284.0394,284.2735,285.3309,284.31555,282.99722
227,2033-12-16,281.94867,281.4216,281.116,278.9071,281.602,281.0566,281.65683,280.33002,282.68024,280.02115,278.9507
228,2034-01-16,280.02402,279.9842,278.9404,279.03702,278.1067,279.69226,277.10562,280.12363,278.46884,277.51932,277.6568
229,2034-02-15,278.51874,277.4899,278.65915,276.5802,276.42902,278.32837,278.7559,277.58932,277.4873,275.71558,276.32687
230,2034-03-16,278.5463,279.28384,280.762,279.38986,278.1683,279.23608,278.63937,279.481,280.05634,277.9565,278.88782
231,2034-04-16,280.38004,282.43652,281.82828,281.0781,281.38303,281.09216,279.68097,281.74896,282.5943,280.46725,281.89337
232,2034-05-16,284.0028,284.6801,285.79935,284.06442,284.94214,284.2847,284.2818,285.32687,285.97403,282.17606,286.57663
233,2034-06-16,287.3159,288.74118,287.12366,290.3334,290.08807,291.00018,289.09558,289.35443,288.3658,286.52298,287.65
234,2034-07-16,291.83572,291.27722,292.64478,295.21072,294.7351,292.33707,292.54587,291.37723,293.15378,293.43155,293.91174
235,2034-08-16,293.41943,292.09433,294.5203,294.00262,293.4014,296.13223,292.8928,295.05112,294.9187,292.1492,293.74338
236,2034-09-16,290.80963,289.73557,291.236,291.7224,292.1971,290.49747,289.82147,291.5171,291.2896,291.0893,290.36844
237,2034-10-16,286.6701,286.4245,287.93106,287.32135,287.61572,285.32,288.03897,287.18277,286.66864,285.93973,284.92444
238,2034-11-16,282.15448,282.6668,282.94568,284.46606,283.56815,280.34726,281.94516,282.86206,283.85202,282.64996,282.90695
239,2034-12-16,281.24005,280.9921,280.65866,281.19315,281.14386,277.3795,280.4788,282.90915,282.14825,278.00067,279.1958
240,2035-01-16,278.6247,279.2356,279.46857,277.88834,279.42725,277.97897,278.29904,280.57623,279.43262,276.76288,277.97794
241,2035-02-15,278.134,280.13754,279.56656,275.45236,279.21313,277.36795,278.45572,280.80005,278.21164,278.61334,278.36044
242,2035-03-16,278.49225,278.32367,279.16284,277.47388,278.27188,279.1547,278.07745,279.83737,280.4513,278.6762,279.3128
243,2035-04-16,279.96924,279.94843,281.46252,281.72116,281.43317,283.57907,280.32297,283.68222,281.33194,280.96167,282.7018
244,2035-05-16,284.1367,284.1688,284.50095,282.68353,284.9521,286.41885,283.59467,284.69846,283.99606,282.947,284.53342
245,2035-06-16,289.34592,290.16034,290.3682,289.5577,288.77567,290.61893,287.80276,289.1146,291.39725,287.35178,287.96426
246,2035-07-16,292.6921,293.06903,294.8142,291.9781,294.10983,292.84305,291.6409,293.7206,292.41028,291.57034,291.2433
247,2035-08-16,293.81244,291.76978,293.82413,294.73563,295.0192,293.6484,293.20273,293.37585,291.79407,293.80435,294.746
248,2035-09-16,289.6427,289.2517,290.72855,292.19083,290.89545,292.97968,291.76886,290.8032,291.8509,291.30713,291.77554
249,2035-10-16,287.9043,287.25357,287.65085,288.35403,287.26514,288.2698,288.0654,288.02167,287.94885,287.96194,286.55408
250,2035-11-16,282.15884,284.42435,283.24222,285.16956,283.62564,284.38174,284.13806,282.32437,285.09863,284.16376,281.76196
251,2035-12-16,281.13373,279.71555,281.42697,283.02643,279.44153,280.14822,281.3632,279.81235,281.44443,282.4994,280.22345
252,2036-01-16,280.02142,279.349,276.66522,279.7617,276.77502,280.54465,277.1058,278.693,279.88715,280.4808,276.79468
253,2036-02-15,279.13702,279.21912,276.4209,275.9219,278.47247,277.01718,279.91632,276.25305,279.9285,279.58453,278.85825
254,2036-03-16,276.01477,279.9156,279.03262,279.38382,280.51645,278.83847,279.4793,277.65793,279.7699,280.63635,282.0693
255,2036-04-16,280.2363,281.12878,279.89908,281.8519,280.67722,280.98138,280.2221,280.63654,281.76312,280.30347,280.9403
256,2036-05-16,283.73462,284.29398,283.17175,285.34427,284.55975,284.1022,284.7337,285.0594,285.28207,284.44913,287.71643
257,2036-06-16,288.4309,288.92072,289.36902,290.93027,288.89508,288.42828,288.05646,289.7202,287.88306,287.84134,288.53735
258,2036-07-16,289.99237,293.4511,290.88623,293.97592,293.4131,292.9714,292.81677,292.25488,293.31216,294.44656,294.56335
259,2036-08-16,293.2012,294.50613,292.62833,294.30966,292.9411,293.47107,293.89105,292.84546,291.91306,293.66272,294.4562
260,2036-09-16,290.58475,292.59277,290.25803,291.56537,290.8617,289.0853,291.38583,290.45874,290.21744,292.02148,290.93207
261,2036-10-16,287.23175,288.23734,287.3728,288.74893,286.16913,286.10745,286.50623,287.44577,285.7402,288.20465,286.6314
262,2036-11-16,283.98965,282.70953,282.46756,285.34543,282.94272,282.70422,285.8855,282.99695,282.62735,282.76047,282.26974
263,2036-12-16,279.79935,281.28802,281.5209,282.65463,279.11353,280.95526,280.18524,278.87695,281.24323,280.6985,280.3396
264,2037-01-16,278.9123,275.93124,277.45087,278.27325,277.9239,278.92227,280.61115,278.73163,279.49362,278.0067,278.75845
265,2037-02-15,279.7506,276.04034,278.08823,275.7662,278.2537,278.67477,280.75577,280.2835,278.9957,276.17844,278.44565
266,2037-03-16,280.06097,279.41205,277.35886,277.61282,279.961,279.4288,280.86963,281.0377,278.73746,279.533,277.9318
267,2037-04-16,280.30365,279.21536,280.6734,277.98682,281.37323,282.43716,282.0529,284.1634,283.86716,281.35175,280.32538
268,2037-05-16,283.35867,282.63843,283.6351,282.4716,283.972,285.87558,284.25403,286.59586,284.32767,282.995,284.50726
269,2037-06-16,289.74908,288.5821,288.44458,289.09918,290.643,287.997,290.8786,288.61823,288.18518,292.36807,286.39047
270,2037-07-16,292.38504,292.31216,293.22275,291.25067,293.96924,291.7112,293.68054,293.83292,293.4622,296.2958,291.33917
271,2037-08-16,293.78455,295.6597,292.83194,292.51828,293.44183,292.3472,294.8522,292.02213,294.3256,292.0581,292.57822
272,2037-09-16,291.3267,290.41342,291.0043,291.6638,290.07617,291.3417,291.73755,290.6662,291.7355,288.92,291.62228
273,2037-10-16,287.88913,287.39597,287.3193,285.69946,287.3894,286.65186,287.83774,288.8038,287.58972,286.78107,284.6001
274,2037-11-16,283.52222,284.1109,282.99387,283.66803,284.5329,283.2288,283.83716,284.49457,283.9373,283.22205,284.45898
275,2037-12-16,281.36118,279.28732,281.57596,280.10947,281.6292,280.39166,279.21448,282.85443,280.54803,278.0363,282.17987
276,2038-01-16,280.09985,277.88852,279.14822,280.07028,277.98416,279.00305,276.329,279.65866,277.3615,277.48044,275.8814
277,2038-02-15,279.72482,278.12604,276.57224,279.09686,277.6812,279.29382,275.62183,278.4668,275.91577,278.77982,277.47714
278,2038-03-16,280.25232,280.61197,279.91083,279.45474,279.9001,280.96518,277.92853,280.41797,279.36462,277.51624,279.41754
279,2038-04-16,283.2663,280.7492,281.89584,282.41788,281.10205,281.92938,280.83618,281.47565,281.174,280.1715,280.61227
280,2038-05-16,285.73083,284.2124,283.4811,285.22415,283.91364,285.31247,284.2621,283.9912,285.83893,283.94696,286.6693
281,2038-06-16,291.5273,289.63013,288.33102,287.36536,287.3021,290.0438,287.75888,289.25858,290.32318,289.35953,287.66953
282,2038-07-16,292.99606,293.3029,292.49097,292.0818,290.38535,293.8325,291.8785,294.27924,292.72787,294.33713,289.68713
283,2038-08-16,294.61584,292.95496,293.2265,294.1995,293.27112,293.95557,293.78522,293.00385,293.34158,294.3421,293.69727
284,2038-09-16,289.49673,291.1299,290.27933,291.87265,290.87885,291.1083,291.42474,290.64493,290.307,291.8364,290.90686
285,2038-10-16,286.63028,287.37045,287.13797,288.7678,286.10178,289.51758,287.03586,286.28543,286.45596,285.8301,285.97427
286,2038-11-16,283.3639,284.49127,283.71686,283.5559,283.56378,284.4346,283.13916,282.32504,281.92755,282.60938,284.62524
287,2038-12-16,280.8797,281.12457,281.82135,280.73563,281.26633,281.4476,280.43375,282.51627,280.18002,279.63998,280.55017
288,2039-01-16,278.53644,279.09915,278.89615,278.29034,279.15085,279.27408,278.11288,279.7712,278.5823,278.25497,278.5843
289,2039-02-15,277.41806,280.78964,279.40887,276.50375,277.69632,279.54846,276.6978,276.54706,278.667,279.5286,277.2255
290,2039-03-16,278.8318,278.7748,279.88358,279.66217,280.57047,279.2571,278.81485,278.6513,278.3375,279.86206,279.23206
291,2039-04-16,282.12854,282.3538,281.8164,281.6629,282.02618,281.10495,280.40335,280.33356,281.66293,281.51807,282.39212
292,2039-05-16,283.94543,284.46243,285.87378,286.05203,284.41208,286.53592,283.84128,282.56378,285.62466,283.58414,285.5111
293,2039-06-16,289.04218,287.7061,292.56372,288.3908,287.6735,289.9163,290.47052,287.06418,290.57654,289.0271,289.54742
294,2039-07-16,292.96597,292.9899,294.12476,293.08966,290.95502,294.4798,294.05508,289.6013,290.5049,292.36636,292.29047
295,2039-08-16,294.26978,294.30414,293.58835,293.49792,294.914,294.3445,294.69217,291.8485,291.68683,294.1813,291.77698
296,2039-09-16,291.52866,289.32007,292.4321,290.6756,290.14432,292.10733,290.238,289.288,290.46625,289.5936,290.39148
297,2039-10-16,286.54843,285.99115,288.31363,286.3432,288.92795,287.94666,285.1842,286.84137,287.20837,286.38406,288.63602
298,2039-11-16,282.65677,282.7141,283.26596,283.56024,284.15372,283.0362,282.8756,283.12753,283.59576,283.07797,284.401
299,2039-12-16,279.8452,279.89337,281.0172,281.8786,282.09735,278.71155,281.3692,281.4639,281.1436,281.17966,280.6798
300,2040-01-16,280.66492,278.9196,280.42065,280.20465,276.7074,276.96536,277.9683,277.17636,277.74188,280.0944,275.42422
301,2040-02-15,281.71024,279.5402,280.6921,279.10608,277.35474,277.34006,277.87582,279.1898,276.69623,278.65802,276.59576
302,2040-03-16,281.16037,280.34607,279.6059,279.66464,279.19534,279.93643,279.9093,279.05408,278.66824,278.70688,279.38388
303,2040-04-16,281.79968,282.52173,282.97116,282.6689,282.38406,282.08893,280.88742,280.93106,280.89493,281.1515,281.80475
304,2040-05-16,283.79266,286.56357,284.70734,284.22226,284.7944,284.54028,286.68533,285.32538,284.63434,284.36914,283.85144
305,2040-06-16,287.27747,288.90604,289.50192,286.75244,290.4796,289.09427,289.46494,290.40054,291.92377,290.07578,289.36255
306,2040-07-16,293.52502,292.06076,291.30032,291.68484,292.45898,293.36502,293.2896,294.47617,294.59442,292.13226,292.74512
307,2040-08-16,293.20734,294.846,294.91855,293.74808,293.579,293.35083,294.0695,294.0804,294.44022,293.09854,294.79395
308,2040-09-16,292.0833,293.27393,292.39795,291.2078,289.5018,289.42526,291.2786,290.21957,290.48013,290.88745,291.9596
309,2040-10-16,288.0816,286.8936,289.73953,288.92505,287.17792,286.46744,286.71902,287.5591,284.9348,286.7522,287.6709
310,2040-11-16,283.2016,284.69977,284.85583,284.91092,284.03336,282.97394,284.39972,283.953,284.37833,282.3686,284.09677
311,2040-12-16,282.54224,282.08737,280.67374,282.40002,282.26718,279.78296,282.05765,281.04022,280.19928,278.86606,279.55557
312,2041-01-16,279.34192,279.2517,280.7475,280.57047,279.04782,279.28098,279.5476,279.83023,279.557,278.1143,277.6061
313,2041-02-15,279.23663,280.15256,278.75043,280.32925,278.56918,279.11813,278.6674,277.93906,279.97507,275.86746,277.95267
314,2041-03-16,280.28226,279.40875,280.13437,280.16656,280.79785,281.53845,280.1917,277.93665,279.62256,274.9314,278.1415
315,2041-04-16,281.43155,280.42865,282.84872,282.9614,282.51703,283.00528,279.89493,280.3317,280.84238,280.30905,281.88028
316,2041-05-16,285.25513,284.61978,283.86313,285.4383,284.5224,284.27554,283.80768,284.47754,286.28036,283.7018,284.0236
317,2041-06-16,289.45642,287.91635,288.6261,290.70728,289.86346,289.47043,288.05203,290.47903,289.48315,290.3281,287.09854
318,2041-07-16,292.38773,292.74173,291.79172,291.68112,292.3687,294.95932,292.64227,293.91232,292.65854,294.09332,293.6539
319,2041-08-16,293.44745,291.46225,292.33957,293.19553,294.80432,294.0003,296.11612,293.8052,295.14066,292.3561,295.93646
320,2041-09-16,289.94003,290.68484,292.80148,291.19876,292.8598,293.05136,292.73245,291.37003,291.27783,290.15723,289.93622
321,2041-10-16,287.28845,285.91132,287.8404,286.12958,288.52682,286.8821,287.2466,287.71814,288.091,286.19424,286.82086
322,2041-11-16,284.41296,284.33002,284.12262,283.7339,285.38727,283.61694,282.7133,285.1985,283.78864,282.98767,281.674
323,2041-12-16,281.22388,278.3794,279.2581,281.35135,280.6995,281.24698,279.45062,279.4525,281.2469,280.77164,278.29797
324,2042-01-16,279.21466,278.70868,279.91617,279.76227,280.9939,279.4588,280.5558,277.4279,279.22906,278.78638,280.58258
325,2042-02-15,278.75436,278.1532,279.57507,280.03775,279.20895,279.00806,277.87332,279.71375,278.47485,278.49405,279.60156
326,2042-03-16,278.79367,278.1676,278.16785,279.67465,281.4162,281.04388,279.54303,281.2065,280.49722,279.35434,278.65613
327,2042-04-16,282.92963,281.27072,282.58795,281.46454,281.73837,281.9243,281.81064,282.22342,281.54886,281.96323,281.41895
328,2042-05-16,287.9901,284.83786,285.60315,284.98657,284.6838,284.82178,285.9741,284.15192,284.57065,286.35202,285.56567
329,2042-06-16,290.2146,288.82245,291.58652,289.67218,288.64008,289.07028,289.14957,289.34424,288.69357,291.21872,288.93347
330,2042-07-16,292.79507,292.99597,291.90076,296.40112,294.15472,292.7919,294.7974,291.4634,294.2617,292.95868,292.9923
331,2042-08-16,293.70648,293.41876,292.78128,296.39923,296.31378,293.5688,294.80554,293.8838,293.48083,294.33307,293.1356
332,2042-09-16,291.65912,291.4694,291.7749,292.53906,291.81345,292.39908,290.85046,290.80157,290.44226,289.80185,291.19876
333,2042-10-16,287.9071,286.2316,286.20062,286.47382,288.6647,287.9757,288.61722,287.37106,287.23975,287.60632,286.90274
334,2042-11-16,284.82596,282.97375,282.43765,283.25266,282.80283,284.42914,284.17804,283.79855,283.34677,284.17874,283.2212
335,2042-12-16,283.26486,282.26678,280.8068,281.9595,281.5895,278.70923,281.54456,281.5119,279.83414,280.9107,279.36627
336,2043-01-16,279.69598,281.2283,280.3736,278.27774,277.45554,275.54538,279.5063,279.2692,276.8643,277.5806,273.83246
337,2043-02-15,279.6434,280.93048,279.3489,279.25012,277.28662,275.6481,279.521,277.8509,279.80643,277.53497,277.8388
338,2043-03-16,279.56912,280.90198,279.57214,279.3906,279.46957,277.9048,278.96356,278.6059,279.08267,277.2611,278.83493
339,2043-04-16,283.31915,281.45746,283.29224,284.00287,282.9089,280.60342,281.05676,282.43655,281.72974,279.32147,281.1774
340,2043-05-16,286.3027,285.16315,284.9839,285.70972,285.4035,286.0233,283.80276,284.16574,286.8811,283.18506,282.43716
341,2043-06-16,290.20978,289.5785,288.88028,287.5389,292.53946,291.29303,288.10898,289.07257,288.30685,285.9477,288.50186
342,2043-07-16,292.94855,293.99957,295.09735,293.41428,295.07593,292.71057,292.4975,293.21835,292.54813,290.61325,292.44446
343,2043-08-16,294.67978,296.00217,295.33356,295.13156,295.4146,295.5028,295.2354,293.5516,293.30447,291.6222,293.16797
344,2043-09-16,292.08054,291.66672,293.68167,290.45682,290.36417,292.53665,292.0954,291.32294,290.71542,290.63348,291.0506
345,2043-10-16,288.76172,287.3017,287.29727,285.70917,286.8651,289.4539,287.93747,288.26358,286.41788,286.64322,286.23358
346,2043-11-16,284.2908,283.9496,284.7943,283.3963,283.6139,284.97723,284.1246,282.87427,282.8209,282.89102,282.5895
347,2043-12-16,282.83414,280.54413,281.57474,281.4689,279.95645,281.153,281.80887,281.33725,280.1359,280.97623,281.10287
348,2044-01-16,280.9308,278.97092,282.48813,279.692,278.4636,278.04938,279.30743,279.0609,275.7267,277.8741,278.5109
349,2044-02-15,280.71704,279.03586,276.8354,279.03088,277.44745,280.2441,277.92365,278.3223,278.89868,277.47366,278.51196
350,2044-03-16,280.96564,281.0415,280.82434,279.47168,279.45786,280.00296,280.4337,279.59674,279.8996,278.90582,279.0072
351,2044-04-16,280.27426,282.0471,281.01053,282.78375,280.75534,281.8415,281.33743,281.68732,282.24225,282.24448,281.94562
352,2044-05-16,284.8563,284.41873,284.34912,286.1033,285.1398,284.93488,284.58063,285.67972,284.58035,285.38657,284.26764
353,2044-06-16,291.1516,288.31412,288.99792,289.15186,288.99222,291.4932,288.9745,288.98483,289.56256,287.3571,288.62274
354,2044-07-16,293.3447,290.1266,291.12042,294.47675,293.46405,293.10538,292.005,292.71994,292.50278,292.13678,293.52878
355,2044-08-16,293.82968,293.74902,293.28238,295.04413,294.6126,294.41812,292.04803,294.95337,292.50717,291.98755,293.96838
356,2044-09-16,292.6917,291.45795,291.9463,291.7365,291.20844,291.22443,291.60254,290.5797,292.37747,290.42838,290.66925
357,2044-10-16,291.10037,288.99158,289.05255,287.34442,287.00723,288.75916,286.6916,287.4,287.85547,286.15723,287.16833
358,2044-11-16,285.85098,286.2725,284.41937,283.6522,284.39944,284.4695,283.17468,283.82022,282.3835,283.04834,282.46695
359,2044-12-16,281.78537,283.00763,282.51486,280.53546,282.5038,278.72745,279.4183,279.95267,281.58762,279.70035,280.88754
360,2045-01-16,280.22464,279.94797,278.62466,279.98758,280.85474,276.79614,281.33212,280.81857,279.53555,277.98984,278.30185
361,2045-02-15,276.74057,276.1169,276.92795,277.5898,279.71967,279.3834,280.0695,279.7658,278.932,274.2477,278.4729
362,2045-03-16,279.58362,275.90698,281.46725,277.1374,280.634,279.9284,278.2446,280.80493,278.7419,276.78268,278.21866
363,2045-04-16,282.23682,279.44363,283.83182,280.94156,280.71707,281.55438,281.47604,281.36197,282.16574,279.55435,280.8209
364,2045-05-16,284.76227,284.301,286.5901,287.4781,284.51694,288.74945,283.31128,285.55734,285.95633,285.57324,284.15195
365,2045-06-16,290.7502,288.78253,290.00537,293.7685,288.05823,289.42398,289.62314,289.23526,290.95517,290.44086,289.40652
366,2045-07-16,291.93414,295.27002,292.81113,295.65424,292.6717,296.22733,291.62097,295.63223,292.77142,292.92322,290.08218
367,2045-08-16,294.19562,294.945,294.94888,294.18137,292.96964,295.9974,295.43756,295.48724,293.8689,294.22226,293.1139
368,2045-09-16,290.5486,290.9066,292.68756,289.62326,290.80408,292.81464,290.3304,291.0259,291.16608,289.2709,288.72403
369,2045-10-16,286.55228,288.6089,288.8906,287.95358,287.9077,288.8065,286.62964,288.0654,287.92932,286.45605,285.88904
370,2045-11-16,284.53265,283.6173,283.9342,283.6174,282.74173,283.72235,282.70966,285.36163,285.123,284.99023,284.3325
371,2045-12-16,279.05606,279.56888,282.19308,279.90344,280.05948,281.1085,280.3356,280.65018,280.25186,282.27252,279.24988
372,2046-01-16,280.04303,278.99158,280.58762,277.6139,278.07788,277.3439,280.54526,280.8388,277.92624,278.73407,279.73346
373,2046-02-15,281.00082,280.50928,279.23404,277.96585,277.9039,273.2761,280.08344,278.05945,278.94217,279.10956,279.12894
374,2046-03-16,281.16147,280.73907,280.89682,279.56924,278.6023,274.9374,278.90466,279.83636,280.3808,278.29916,281.49423
375,2046-04-16,283.59247,281.4307,283.31802,281.7657,279.79114,279.8027,282.14664,280.24344,283.24768,281.58835,282.13553
376,2046-05-16,285.44992,286.05722,284.7091,285.3917,284.8198,283.83707,285.13284,285.14975,287.5404,284.18423,284.7652
377,2046-06-16,288.57507,288.47604,290.09277,287.7407,289.05075,287.96533,288.95963,288.53174,291.047,288.42563,289.29172
378,2046-07-16,295.58337,292.29074,292.6858,291.8582,291.31158,292.53174,292.74017,292.36908,293.7086,292.96832,292.77112
379,2046-08-16,294.1893,294.66473,293.0749,293.96674,292.4397,294.7351,293.21365,295.09167,294.29102,293.70816,295.7947
380,2046-09-16,291.18314,289.86343,291.76514,291.45142,290.33646,289.58142,291.48608,292.35477,290.2924,290.91708,292.95374
381,2046-10-16,288.33102,285.9998,289.28098,286.9872,287.30493,286.58035,286.4756,288.10126,288.057,288.2612,287.83112
382,2046-11-16,284.4965,282.9155,283.65735,284.40646,283.64572,282.9712,285.2235,285.38443,283.91385,282.82498,285.2341
383,2046-12-16,279.44794,280.77206,279.71936,281.70474,279.7899,281.68726,281.4008,281.51883,278.37225,280.80823,281.43958
384,2047-01-16,278.43832,279.1217,280.71545,278.96362,277.11545,279.38058,279.2499,279.37903,277.77628,278.9422,279.65237
385,2047-02-15,278.7163,280.20676,277.85605,278.2293,278.07248,278.94778,278.59946,279.39645,278.79404,278.89682,278.84348
386,2047-03-16,279.33704,279.44113,280.26056,278.44504,278.40402,277.8096,279.84058,279.98068,280.54553,280.06848,278.4812
387,2047-04-16,283.16397,282.06473,283.03568,280.97238,281.5077,279.66782,281.83755,282.27148,280.61295,281.71674,282.75867
388,2047-05-16,285.33148,284.32904,285.86954,283.99573,283.43494,284.4187,287.31003,284.45206,285.52914,283.90027,285.2178
389,2047-06-16,288.85263,289.04102,290.59076,288.08685,288.2127,290.7147,291.04346,287.85452,289.71442,289.73215,288.09323
390,2047-07-16,292.32272,294.2966,291.6118,293.0053,293.1687,292.01624,296.04465,291.58145,292.14816,294.09985,292.45468
391,2047-08-16,293.47293,294.82947,294.78238,295.44254,296.09436,292.46265,295.96973,295.46857,292.15173,294.29282,294.36438
392,2047-09-16,291.7888,290.74203,291.17374,291.91318,290.5665,290.31836,290.8418,293.3966,290.51205,293.37344,291.3148
393,2047-10-16,287.1125,287.4841,289.50613,287.71262,288.8879,287.2834,288.90082,287.61707,287.85397,287.48825,288.84354
394,2047-11-16,281.99612,284.29074,282.0644,282.60394,284.80383,283.8855,284.8586,284.41647,282.8976,283.85803,284.23077
395,2047-12-16,280.59,280.45612,281.7227,280.55423,282.23102,280.34366,282.80154,281.43936,279.88052,280.91153,280.8056
396,2048-01-16,280.64563,279.4353,281.4154,278.73273,280.4189,277.99588,278.71994,281.05725,279.8343,281.03058,278.51932
397,2048-02-15,279.95273,276.16672,280.16077,278.76205,280.446,275.75186,276.91675,279.08493,279.72754,277.14276,278.75674
398,2048-03-16,280.33136,280.10925,279.2535,277.96484,280.08932,276.83112,278.3017,280.38022,279.2691,280.48727,279.0329
399,2048-04-16,280.85452,281.8449,281.38434,280.9667,283.24765,280.89856,280.5412,280.70804,281.7209,282.5139,283.03687
400,2048-05-16,284.39417,284.52405,286.74945,283.11728,284.2497,283.93292,285.03906,284.43307,284.43555,285.33142,285.42786
401,2048-06-16,288.7474,287.71075,290.43488,287.93735,290.04163,288.2411,292.11688,289.61682,287.4475,289.48804,289.16998
402,2048-07-16,292.4367,292.2039,292.50546,290.63202,293.34497,293.25818,295.39084,292.458,292.58353,293.5297,290.2923
403,2048-08-16,293.07297,293.7173,292.22806,295.24893,294.76984,294.30377,293.64026,294.44565,293.71213,294.5665,291.6664
404,2048-09-16,292.65982,290.3545,291.55582,291.98434,291.33557,292.4461,291.87964,291.9424,290.60168,291.43466,289.14774
405,2048-10-16,288.25107,286.91138,288.41718,288.41998,287.8473,288.05347,287.43427,287.62677,286.7936,286.50076,286.80713
406,2048-11-16,284.08777,284.36133,283.91135,284.36215,286.41467,283.1393,283.25244,283.17093,284.39676,283.93063,282.6062
407,2048-12-16,281.94385,281.00244,280.71075,278.59546,279.4574,280.0659,280.94095,281.60776,282.21808,280.91162,279.80905
408,2049-01-16,280.45074,280.44757,280.88272,280.86832,278.99057,278.92645,280.50293,280.51666,281.53464,279.597,279.64105
409,2049-02-15,278.27164,279.37216,280.35968,278.12283,277.46735,279.08188,278.17712,278.2247,279.48926,279.1704,278.1247
410,2049-03-16,280.8838,279.2658,280.63376,279.2016,279.94757,279.28537,280.9922,279.3074,279.77902,278.74713,279.9197
411,2049-04-16,280.8829,279.30896,282.5203,281.72534,282.96533,280.9342,283.8044,281.54044,281.31253,280.93307,282.01404
412,2049-05-16,284.3837,283.0938,284.8596,283.31894,285.52798,283.27002,286.31842,285.10605,285.183,283.38397,284.61234
413,2049-06-16,286.9345,288.39795,289.46014,289.2415,289.9179,289.2818,290.19595,290.644,289.22162,288.1929,290.82727
414,2049-07-16,294.5131,291.29337,293.26282,291.7895,293.41132,292.96927,291.7344,294.93948,293.1459,293.35388,293.63248
415,2049-08-16,295.56064,294.24692,294.35928,294.88437,294.5414,294.7872,293.81522,294.3279,294.94986,294.8481,294.203
416,2049-09-16,292.21844,293.3774,290.55826,291.6524,290.10394,290.46143,291.05856,291.7967,292.7869,290.69794,290.56552
417,2049-10-16,286.21896,288.50763,287.07498,288.64758,287.76196,289.01443,289.96317,287.5973,288.83374,287.71658,285.93115
418,2049-11-16,283.26135,283.06824,285.424,284.53003,283.7408,285.96747,285.41165,284.0573,282.7075,283.21115,283.06247
419,2049-12-16,280.1993,282.00058,280.88132,281.7092,281.46448,281.61966,280.30548,282.44434,282.17926,281.56644,281.09644
420,2050-01-16,281.60306,279.3273,279.44125,280.34277,278.91028,281.17114,280.4494,280.6484,278.2013,278.8304,278.42645
421,2050-02-15,280.7257,280.78635,277.4181,280.53918,279.81686,280.28055,277.69473,280.12753,276.32303,279.97305,279.75745
422,2050-03-16,280.7764,279.72678,276.02216,279.19766,278.8101,280.6793,279.84808,281.49182,280.76678,280.89423,281.26642
423,2050-04-16,282.14963,281.09274,279.69763,282.9153,280.48923,281.9443,282.67007,282.0671,283.61298,281.48886,282.66434
424,2050-05-16,285.9965,285.1172,284.07516,286.35968,287.53036,284.3427,285.27798,286.52628,285.26596,284.44437,285.72012
425,2050-06-16,288.53152,288.74966,290.58365,289.69354,288.86465,288.5693,288.43396,290.64374,288.90878,289.9393,290.61032
426,2050-07-16,292.77148,293.77365,294.07675,293.30356,293.2163,291.55048,292.69458,293.4676,294.331,292.76053,295.35046
427,2050-08-16,295.7204,296.81488,295.1724,293.35733,295.94968,294.03662,293.393,293.9982,295.71323,293.00397,295.3469
428,2050-09-16,291.93097,291.78262,293.10062,291.2988,291.48315,291.09207,290.77054,291.33224,291.9705,291.31607,291.12106
429,2050-10-16,289.58463,287.50507,288.03906,287.54443,287.1402,288.0588,287.23465,287.43808,289.9233,287.58734,287.47473
