,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
91,2022-08-16,290.5206363722595,290.2688276952004,290.09945153129695
92,2022-09-16,289.81255467826486,289.57569196368354,289.4170141121778
93,2022-10-16,288.7421025396343,288.78025605602807,288.48022672040224
94,2022-11-16,287.8583558286562,287.77497591742735,287.64540278542677
95,2022-12-16,287.22095330772635,287.37572940135857,286.85484791552085
96,2023-01-16,286.77577484876446,287.2157422453673,286.4625772904429
97,2023-02-15,286.9342479384405,286.8172661979241,286.4790956668149
98,2023-03-16,287.49424842634716,287.8318440215923,287.2348400057746
99,2023-04-16,288.4630622108382,288.6694341539317,288.1635181315818
100,2023-05-16,289.3627822358096,289.51203042296333,289.1771045220709
101,2023-06-16,289.98122933743036,290.3122146761722,289.81129411143667
102,2023-07-16,290.31857449494447,290.56031665840203,290.1953364565329
103,2023-08-16,290.3052599422632,290.4597973882719,290.1319729857734
104,2023-09-16,289.5135227679569,289.7466432311371,289.3981495610582
105,2023-10-16,288.6758285270152,288.81061165474136,288.5000295689254
106,2023-11-16,287.5128494485664,287.9853806175329,287.6337235986972
107,2023-12-16,287.0127373084926,287.1879812076476,286.8689021984468
108,2024-01-16,286.7065286553746,286.7835902612359,286.49166598901536
109,2024-02-15,286.8432064098892,286.8455596033677,286.9654982724967
110,2024-03-16,287.3221328798718,287.39904728770506,287.27971700975866
111,2024-04-16,288.55086901452495,288.37639759460603,288.3543865877236
112,2024-05-16,289.50132815237276,289.42245845908144,289.23573067654104
113,2024-06-16,290.301087165292,290.1631178299871,290.07275086356185
114,2024-07-16,290.4431527786276,290.5728427206677,290.31223683133834
115,2024-08-16,290.32840985027315,290.3384627356005,290.2133440078357
116,2024-09-16,289.5743031227837,289.63080708847275,289.60359426140406
117,2024-10-16,288.8226639462365,288.8628763058852,288.6939539732567
118,2024-11-16,287.7711279556223,288.0389324961608,287.9893636951574
119,2024-12-16,286.8591289287673,287.35904659765185,287.29839090921917
120,2025-01-16,286.58392861931424,287.0469560303475,286.81557976628505
121,2025-02-15,286.8232206118463,286.9926564409895,286.9718964011812
122,2025-03-16,287.4171923465626,287.8157163797885,287.63965452610853
123,2025-04-16,288.58854250799203,288.7244228807165,288.4426448407847
124,2025-05-16,289.32856835296985,289.70465887979185,289.3892187433593
125,2025-06-16,290.2630493766389,290.38124806240177,290.0363119245487
126,2025-07-16,290.58896376530737,290.74353996135454,290.5423521403352
127,2025-08-16,290.4196207831722,290.5996961511162,290.3172925692235
128,2025-09-16,289.67671565756353,289.97221302576116,289.607640179494
129,2025-10-16,288.9356099886218,288.86375505551274,288.8117501025433
130,2025-11-16,288.34627562500555,288.1416952782349,287.966193380425
131,2025-12-16,287.5280184542157,287.30409672187454,287.2114022722777
132,2026-01-16,287.0665288375539,286.7434919767326,286.7764000711137
133,2026-02-15,287.0792803743288,287.1825758172817,286.799118436439
134,2026-03-16,287.99277099300923,287.6994637655034,287.50694371914864
135,2026-04-16,288.763364120617,288.66013234772277,288.4854963994453
136,2026-05-16,289.7052589101777,289.5993320791406,289.3635426347527
137,2026-06-16,290.5347503056121,290.4201974583822,290.1174393047539
138,2026-07-16,290.97224565121854,290.80161266308005,290.4839349352761
139,2026-08-16,290.7139328549606,290.4602706819881,290.41631264847484
140,2026-09-16,290.0105829647774,289.9100136299,289.74339730934577
141,2026-10-16,289.12113439509,288.8377132767033,289.0348489640784
142,2026-11-16,288.3170389584055,287.82110546119753,288.026771335166
143,2026-12-16,287.8067000193519,287.3547400726727,287.54669551295996
144,2027-01-16,287.3671636682327,286.9851287233895,287.2227657887
145,2027-02-15,287.36301054422756,287.00134087481433,287.38272424693525
146,2027-03-16,287.9012138980529,287.4308811229519,287.86886139855665
147,2027-04-16,288.9584945451177,288.4835656668183,288.66434222642687
148,2027-05-16,289.9799368988493,289.42622370475624,289.5644393263309
149,2027-06-16,290.67010650272323,290.2696377547586,290.27757885181626
150,2027-07-16,291.0737145756979,290.55221032419405,290.7142730790914
151,2027-08-16,290.84735066810185,290.4430865281287,290.6709109297716
