,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
244,2035-05-16,285.5793,285.6751,285.45673,285.09424,283.28946
245,2035-06-16,288.33224,289.44452,287.88855,287.1145,287.17657
246,2035-07-16,292.35605,292.06644,289.97495,290.96094,289.46616
247,2035-08-16,292.0823,290.89734,290.23434,290.60483,291.81357
248,2035-09-16,288.40164,287.58655,288.3091,287.5632,288.05627
249,2035-10-16,286.23712,286.11865,285.56226,283.92206,285.19815
250,2035-11-16,283.77164,280.9747,280.78275,281.63654,280.92267
251,2035-12-16,278.8224,280.51932,280.2086,278.8595,280.04837
252,2036-01-16,276.65762,279.6901,279.58212,278.22125,279.08063
253,2036-02-15,278.06583,280.75024,279.00357,279.9434,280.01575
254,2036-03-16,279.70892,280.8765,280.3706,279.82025,282.08405
255,2036-04-16,281.0059,282.67307,282.74414,282.43008,283.139
256,2036-05-16,285.74838,284.8599,286.14343,282.99728,287.72888
257,2036-06-16,289.20633,287.38416,291.70758,287.82034,291.157
258,2036-07-16,291.11182,292.50772,290.22037,289.28024,292.36795
259,2036-08-16,292.48807,291.54935,289.94037,291.52545,293.56952
260,2036-09-16,288.76633,287.7122,287.281,287.17523,290.07358
261,2036-10-16,286.28394,286.06677,284.35806,285.1702,284.7466
262,2036-11-16,281.9004,281.37442,281.95044,280.9025,282.9654
263,2036-12-16,280.64496,277.7455,277.61768,278.43393,278.9127
264,2037-01-16,280.74353,275.638,279.0542,276.2902,279.44366
265,2037-02-15,280.2889,277.24628,279.52368,276.3397,280.225
266,2037-03-16,282.27048,278.16705,279.8446,277.1325,280.9859
267,2037-04-16,283.57184,280.4742,282.8073,281.40802,283.13596
268,2037-05-16,286.7308,284.28903,284.1355,283.09418,285.1279
269,2037-06-16,288.78568,287.8271,289.17984,287.47922,288.6283
270,2037-07-16,292.04492,289.6129,290.91626,290.8172,290.46545
271,2037-08-16,292.8918,289.37555,291.29868,290.26047,292.09534
272,2037-09-16,289.09503,288.84656,287.32016,286.6845,287.63403
273,2037-10-16,286.63745,283.46704,285.86337,284.87927,284.55673
274,2037-11-16,281.07248,279.61578,282.1672,281.37378,281.92664
275,2037-12-16,280.31668,279.55576,280.9732,278.33078,279.69547
276,2038-01-16,279.19995,280.41684,277.11154,276.45273,278.7159
277,2038-02-15,279.44696,277.98956,278.77646,277.69498,279.9288
278,2038-03-16,280.4128,278.3516,280.81516,278.2173,279.4253
279,2038-04-16,283.73575,281.1994,282.54825,279.27878,281.81528
280,2038-05-16,285.10147,283.21695,288.26703,284.61606,285.31866
281,2038-06-16,288.56357,287.5655,290.31903,288.7004,287.11575
282,2038-07-16,290.80557,289.97668,291.76892,291.20422,291.8069
283,2038-08-16,289.80865,291.31433,292.59012,290.91638,290.795
284,2038-09-16,290.05396,287.29785,289.06537,289.34445,288.50143
285,2038-10-16,284.4566,286.28867,285.0802,286.86133,284.94473
286,2038-11-16,281.0717,280.03357,280.8415,280.57043,284.02927
287,2038-12-16,279.85452,279.7589,279.15317,276.32227,278.39813
288,2039-01-16,279.83826,278.0,278.17267,276.78012,276.84073
289,2039-02-15,279.5739,279.58612,276.44913,277.4729,278.46805
290,2039-03-16,281.65958,280.6419,280.31757,278.43045,280.77682
291,2039-04-16,281.24536,283.26007,281.94028,281.30206,282.73773
292,2039-05-16,285.5232,285.3397,285.57047,284.34128,285.70227
293,2039-06-16,288.6282,288.90775,289.2523,287.78378,286.23773
294,2039-07-16,291.86673,290.1596,290.9449,289.89822,289.89426
295,2039-08-16,291.00214,290.80093,290.9115,291.53433,291.84744
296,2039-09-16,289.35986,287.80475,287.7095,287.27863,287.49805
297,2039-10-16,286.87405,284.55945,283.1474,285.22308,284.7091
298,2039-11-16,281.6954,282.21805,281.8692,282.6863,281.4365
299,2039-12-16,278.28568,279.22028,280.53476,278.689,276.1266
300,2040-01-16,279.80014,278.05588,278.2131,276.9915,278.27463
301,2040-02-15,281.2551,277.76025,277.33243,277.8579,277.5093
302,2040-03-16,282.35733,280.76736,280.4519,279.13718,279.46347
303,2040-04-16,282.9719,283.9608,283.17505,281.60367,281.12262
304,2040-05-16,285.54288,285.5902,286.56763,283.6951,284.8721
305,2040-06-16,289.10446,290.1643,289.43842,287.65436,286.44412
306,2040-07-16,291.76932,289.58954,292.0766,290.1544,290.19678
307,2040-08-16,292.75745,289.91446,292.15317,291.48294,290.48825
308,2040-09-16,289.36337,288.05405,288.23883,288.17413,287.848
309,2040-10-16,285.92197,285.3772,283.79773,287.05243,284.79398
310,2040-11-16,283.16986,281.93484,282.34103,282.0265,282.18192
311,2040-12-16,281.30118,279.1181,280.55807,280.09363,281.17755
312,2041-01-16,278.09058,277.08713,278.23184,279.33063,279.4186
313,2041-02-15,278.19022,277.33093,277.1909,277.69327,277.43518
314,2041-03-16,279.0499,278.3104,279.53882,279.39627,278.18112
315,2041-04-16,281.63168,282.6622,283.1282,283.20847,282.79166
316,2041-05-16,284.0151,283.74338,283.4699,285.20288,285.27448
317,2041-06-16,288.2404,290.1731,287.1595,287.9186,288.21375
318,2041-07-16,289.7162,291.08014,293.21893,290.3266,291.39075
319,2041-08-16,292.05515,292.6745,292.14365,291.88434,290.897
320,2041-09-16,288.93704,288.6325,289.46487,288.1067,288.88342
321,2041-10-16,284.50983,285.80203,286.37183,284.40686,284.71478
322,2041-11-16,282.1978,282.8825,282.16476,281.8525,281.61697
323,2041-12-16,278.6781,278.62494,280.1329,277.97446,279.65997
324,2042-01-16,278.4107,279.3609,276.76938,278.00638,279.3441
325,2042-02-15,278.45316,279.09656,280.0935,278.77756,278.3371
326,2042-03-16,278.7872,280.8851,280.05472,279.69696,278.83246
327,2042-04-16,282.09058,282.4233,281.39526,281.347,282.55807
328,2042-05-16,285.87494,286.77945,285.12943,284.47394,284.64948
329,2042-06-16,288.9516,292.20508,287.0415,287.94714,287.01196
330,2042-07-16,290.91595,291.08444,289.9068,290.3438,290.84177
331,2042-08-16,292.26215,291.41483,290.23117,291.14606,289.60922
332,2042-09-16,289.36682,287.45435,288.766,286.95016,289.08926
333,2042-10-16,284.91678,284.77542,284.68344,285.6187,285.88843
334,2042-11-16,281.45773,280.7732,282.70602,280.98438,283.43106
335,2042-12-16,279.97827,280.08325,281.44403,280.5514,281.44217
336,2043-01-16,279.20804,278.8363,277.95755,280.05286,277.2308
337,2043-02-15,281.09213,279.79053,277.2478,278.97327,275.672
338,2043-03-16,282.11218,278.99304,277.80603,279.88712,277.44244
339,2043-04-16,284.01294,281.015,282.3561,281.73056,281.57166
340,2043-05-16,288.20694,284.81418,283.6989,285.41168,284.90628
341,2043-06-16,290.52316,286.12128,286.19565,288.22952,288.55273
342,2043-07-16,292.82574,288.14606,290.73767,289.98175,291.24576
343,2043-08-16,293.26642,289.50998,290.42242,291.68704,292.85464
344,2043-09-16,289.57275,287.3188,288.38574,286.89484,289.10272
345,2043-10-16,284.96997,283.8846,285.92514,284.5605,285.00757
346,2043-11-16,282.44232,283.395,280.42047,281.67166,283.67444
347,2043-12-16,279.8318,279.9418,275.4599,278.9886,279.88425
348,2044-01-16,280.20413,278.72165,278.48984,278.45084,279.01495
349,2044-02-15,279.5474,276.69324,278.20386,278.11688,278.27023
350,2044-03-16,280.87772,277.65524,278.36096,279.54495,278.98236
351,2044-04-16,280.7818,280.89325,281.3953,282.08356,282.95117
352,2044-05-16,284.0034,283.04453,285.0602,285.18976,285.05603
353,2044-06-16,287.6493,286.0361,287.9783,288.14536,287.9477
354,2044-07-16,289.75748,289.89316,290.91943,291.1294,291.36438
355,2044-08-16,291.0513,289.94937,290.59045,290.36044,291.25882
356,2044-09-16,288.23618,287.68573,289.13797,288.79605,289.40915
357,2044-10-16,285.7852,284.35074,285.46002,283.78537,286.8812
358,2044-11-16,283.30002,281.3098,282.34546,281.0718,282.71786
359,2044-12-16,280.53983,280.9938,277.96292,280.55386,279.7137
360,2045-01-16,279.02734,279.28162,279.7091,279.22977,279.3295
361,2045-02-15,279.65347,278.1873,278.96216,280.83847,279.5905
362,2045-03-16,280.83704,282.20157,280.8561,280.20483,278.9762
363,2045-04-16,282.5155,283.9946,282.31708,281.46548,281.798
364,2045-05-16,286.7837,285.72998,284.88785,285.82968,285.49463
365,2045-06-16,289.2999,288.21436,285.37277,286.75256,288.67096
366,2045-07-16,292.03778,293.84332,290.767,289.85257,290.6315
367,2045-08-16,292.98114,290.74377,292.19925,291.49747,291.61752
368,2045-09-16,289.26544,288.3845,288.7694,288.61258,288.55405
369,2045-10-16,284.77673,287.4941,284.53702,284.7884,286.62378
370,2045-11-16,282.38068,281.93417,281.86813,281.8665,282.90805
371,2045-12-16,281.63315,279.83643,280.17508,279.83057,281.02008
372,2046-01-16,280.1766,280.35223,279.31424,278.84766,279.9738
373,2046-02-15,280.57324,278.92917,280.34186,279.00818,280.25952
374,2046-03-16,282.34592,279.1758,279.52515,280.44116,280.49152
375,2046-04-16,282.59348,281.2946,281.48642,281.12164,285.6812
376,2046-05-16,284.9573,283.91257,286.14923,285.0493,286.01215
377,2046-06-16,287.4911,287.1229,286.5928,288.43378,289.21393
378,2046-07-16,290.05206,291.38376,290.24554,292.50394,291.0863
379,2046-08-16,292.25888,291.56815,292.31784,290.70343,291.9907
380,2046-09-16,288.08466,288.86078,289.20172,288.15286,289.9983
381,2046-10-16,286.8998,285.82922,284.53232,285.4289,285.16373
382,2046-11-16,282.53925,281.0641,283.10458,282.01022,283.26794
383,2046-12-16,280.1008,277.44327,279.2856,278.6681,277.2658
384,2047-01-16,278.19974,278.1892,279.57965,278.77917,278.23297
385,2047-02-15,279.1788,277.13788,277.56055,276.82486,279.92017
386,2047-03-16,279.62692,280.40607,279.26263,278.78018,280.10034
387,2047-04-16,282.1717,282.65363,283.40106,282.01266,284.2777
388,2047-05-16,286.18335,285.42807,284.594,286.19183,287.5477
389,2047-06-16,288.43616,290.19162,287.64484,287.22238,289.41592
390,2047-07-16,292.1087,291.06354,292.2468,291.51685,291.2321
391,2047-08-16,290.83722,291.428,291.57904,291.41336,291.18896
392,2047-09-16,288.52982,288.5257,287.36084,289.81152,288.1059
393,2047-10-16,284.73706,286.04858,284.02124,286.59796,284.34335
394,2047-11-16,282.74265,282.66708,281.10568,281.1223,282.51697
395,2047-12-16,277.07407,278.72772,279.79883,279.60678,279.70148
396,2048-01-16,277.15952,277.1522,279.56708,275.74875,276.23502
397,2048-02-15,278.54233,280.13483,279.733,278.86856,278.19345
398,2048-03-16,279.00674,280.9432,281.0397,280.68408,281.04468
399,2048-04-16,281.5079,284.36096,281.84274,281.85843,281.32193
400,2048-05-16,284.21347,286.38318,285.64362,284.22165,285.56998
401,2048-06-16,288.7989,288.7069,289.1523,288.53058,289.60135
402,2048-07-16,291.8595,291.87866,290.60074,290.38907,292.25897
403,2048-08-16,293.38467,293.64972,294.07144,291.56543,291.71564
404,2048-09-16,288.56122,289.3151,287.9221,288.33606,290.72885
405,2048-10-16,284.92932,285.41742,287.3401,284.12747,285.09647
406,2048-11-16,282.27518,282.73956,282.75174,281.45215,283.15964
