,time,r1i1p1f1
343,2043-08-16,290.6552360009075
344,2043-09-16,290.08620424982144
345,2043-10-16,289.19719131648503
346,2043-11-16,288.4267586005909
347,2043-12-16,287.60901939365993
348,2044-01-16,287.42506468832875
349,2044-02-15,287.41843511791535
350,2044-03-16,287.91393335150616
351,2044-04-16,288.8779571213048
352,2044-05-16,289.6525659208651
353,2044-06-16,290.31813631114824
354,2044-07-16,290.6525416797426
355,2044-08-16,290.65416412002844
356,2044-09-16,289.8765618207614
357,2044-10-16,289.00117143480884
358,2044-11-16,288.02030998746875
359,2044-12-16,287.45218574309627
360,2045-01-16,287.05692276887595
361,2045-02-15,287.23126236729826
362,2045-03-16,287.89748868072695
363,2045-04-16,288.69706947657465
364,2045-05-16,289.6388791875267
365,2045-06-16,290.3007283647268
366,2045-07-16,290.68111836804934
367,2045-08-16,290.59737075277565
368,2045-09-16,289.9294395788523
369,2045-10-16,288.8983407898496
370,2045-11-16,288.0171479953456
371,2045-12-16,287.3482241288274
372,2046-01-16,287.23385176532435
373,2046-02-15,287.330007149667
374,2046-03-16,287.75294508227995
375,2046-04-16,288.43075922934634
376,2046-05-16,289.4032311855418
377,2046-06-16,290.1074164858003
378,2046-07-16,290.5301070419004
379,2046-08-16,290.3899802418553
380,2046-09-16,289.8692433229794
381,2046-10-16,288.9917390381694
382,2046-11-16,288.0251486524348
383,2046-12-16,287.2788878378952
384,2047-01-16,287.0692849713593
385,2047-02-15,287.07944119393454
386,2047-03-16,287.7296055036054
387,2047-04-16,288.6740384254171
388,2047-05-16,289.6753385060566
389,2047-06-16,290.19128177371164
390,2047-07-16,290.6029644628781
391,2047-08-16,290.5363176821617
392,2047-09-16,290.0101290317866
393,2047-10-16,289.1239075270768
394,2047-11-16,288.17849750507816
395,2047-12-16,287.5603013368847
396,2048-01-16,287.4035522479191
397,2048-02-15,287.5773358944014
398,2048-03-16,287.98205833189604
399,2048-04-16,288.7429126821902
400,2048-05-16,289.83726128435217
401,2048-06-16,290.41962798494643
402,2048-07-16,290.76049242525715
403,2048-08-16,290.85288850024415
404,2048-09-16,290.1608175203973
405,2048-10-16,289.3425361197188
406,2048-11-16,288.4058753297277
407,2048-12-16,287.68245250000655
408,2049-01-16,287.34116351378276
409,2049-02-15,287.54647331932995
410,2049-03-16,288.2070341689492
411,2049-04-16,289.04211720768956
412,2049-05-16,289.94625740615686
413,2049-06-16,290.7249847936266
414,2049-07-16,290.9657067435443
415,2049-08-16,291.0773434702128
416,2049-09-16,290.48914882004425
417,2049-10-16,289.535079691913
418,2049-11-16,288.6548831469464
419,2049-12-16,287.8066584342787
420,2050-01-16,287.7403064268868
421,2050-02-15,287.9889759975714
422,2050-03-16,288.52764835067325
423,2050-04-16,289.39686729014653
424,2050-05-16,290.0012146079175
425,2050-06-16,290.54618235695125
426,2050-07-16,290.8124585692633
427,2050-08-16,290.733025318766
428,2050-09-16,290.0292197836244
429,2050-10-16,289.18025410617525
430,2050-11-16,288.21299826406874
431,2050-12-16,287.61493537317045
432,2051-01-16,287.40451963084087
433,2051-02-15,287.3526309800821
434,2051-03-16,287.8555348194092
435,2051-04-16,288.9771932466147
436,2051-05-16,289.7569450383333
437,2051-06-16,290.29033019164575
438,2051-07-16,290.73745400379227
439,2051-08-16,290.7488786284608
440,2051-09-16,290.09119266879657
441,2051-10-16,289.10337383172526
442,2051-11-16,288.3160710665975
443,2051-12-16,287.70328110053504
444,2052-01-16,287.38117815577476
445,2052-02-15,287.7401811733424
446,2052-03-16,287.9780398609235
447,2052-04-16,288.85391827896433
448,2052-05-16,289.75863453553075
449,2052-06-16,290.3710437192624
450,2052-07-16,290.73811939904573
451,2052-08-16,290.856065690559
452,2052-09-16,290.1456105126452
453,2052-10-16,289.19385065542593
454,2052-11-16,288.4095538206683
455,2052-12-16,287.7669071376409
456,2053-01-16,287.417067610538
457,2053-02-15,287.66939610139013
458,2053-03-16,288.16110052868805
