,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
25,2017-02-15,286.35874515407994,286.49025860178455,286.41296254867996,286.2077482158988,286.69287238593324,286.40759260358436,286.9235366655993,286.6951528104875,286.610846743521,286.6682252277509
26,2017-03-16,287.12489347490236,287.3107626196984,287.1721169261174,287.0963133472966,287.3894382857079,287.1858635241888,287.4158208603236,287.20715566493357,287.1373482110901,287.5170446558582
27,2017-04-16,288.1288937491329,288.1700774824641,288.31366992690215,288.15985396310435,288.0615195507627,288.0837821404395,288.3993033577291,288.2482948909275,288.2648292579689,288.48105566723683
28,2017-05-16,289.00532776789674,289.27351596626386,289.31062589461214,289.1358481286092,289.1780635838921,289.1530978850417,289.3594862104615,289.31188396790026,289.26771491675635,289.56651991159674
29,2017-06-16,289.7898737762391,289.932862490548,290.00626350553796,289.7693369024503,289.7861855810017,289.93498220995457,290.096755726212,289.8562239458908,289.92956011694565,290.1732238173092
30,2017-07-16,289.97554586852345,290.04225846571126,290.1450599236574,289.9731586683496,289.97287613844065,290.024205586297,290.24920341795183,289.85387614233423,290.16752215203445,290.29971399575663
31,2017-08-16,289.7605889773432,289.83826220084023,289.967831441643,289.6110847040757,289.71261873426926,289.628402703079,289.89003207006806,289.72569902854997,289.9145144753247,290.04335240845677
32,2017-09-16,289.0259776283664,289.1342991205525,289.1037461697621,289.03499911008174,289.1572553604713,289.07225503210674,289.2405880119702,289.05354058279727,289.19818541440634,289.3211935420399
33,2017-10-16,288.0373622688239,288.3084557630065,288.22020226153364,287.9798446830285,288.1387732538284,288.1544547711174,288.1075039134233,288.133445224857,288.2426872002529,288.33519987039386
34,2017-11-16,287.03907103326,287.265316487843,287.1208721600112,287.0805436125524,287.01486774526524,286.9617534004607,287.09585719005776,287.24419061495354,287.1947951194326,287.5209805463303
