,time,r10i1p1f1,r10i1p2f1,r11i1p1f1,r11i1p2f1,r12i1p1f1,r12i1p2f1,r13i1p1f1,r13i1p2f1,r14i1p1f1,r14i1p2f1,r15i1p1f1,r15i1p2f1,r16i1p1f1,r16i1p2f1,r17i1p1f1,r17i1p2f1,r18i1p1f1,r18i1p2f1,r19i1p1f1,r19i1p2f1,r1i1p1f1,r1i1p2f1,r20i1p1f1,r20i1p2f1,r21i1p1f1,r21i1p2f1,r22i1p1f1,r22i1p2f1,r23i1p1f1,r23i1p2f1,r24i1p1f1,r24i1p2f1,r25i1p1f1,r25i1p2f1,r2i1p1f1,r2i1p2f1,r3i1p1f1,r3i1p2f1,r4i1p1f1,r4i1p2f1,r5i1p1f1,r5i1p2f1,r6i1p1f1,r6i1p2f1,r7i1p1f1,r7i1p2f1,r8i1p1f1,r8i1p2f1,r9i1p1f1,r9i1p2f1
10,2015-11-16,287.7361421465109,287.6269632856885,287.52777915222214,287.42853636523716,287.47400835029595,287.8261081352551,287.66428913660206,287.64146879757084,287.8014511173983,287.6486389819143,287.3775737282308,287.21959794710153,287.30462969173306,287.77320715277494,287.64489879256513,287.24279390123985,287.55966053838546,287.2498533901189,287.80550076494086,287.7202001767948,287.4611563847486,287.5312375182146,287.53613759040314,287.42322746069635,287.65461431415423,287.5197167497797,287.75141293150494,287.40955218700293,287.8255502461253,287.41956327773465,287.34732789909214,287.6694659060867,287.6618374393877,287.4919393596111,287.7043933087052,287.12872475647526,287.750016169169,287.7235340718845,288.0728265069256,287.3765244805625,287.5425483277675,287.8533548282153,287.9229743577075,287.3334264740703,287.5383169435151,287.6309263776708,287.7974950526335,287.46218564702366,287.10053163484343,287.5396232368457
11,2015-12-16,287.2754760628464,286.95378619924605,287.00268148210154,286.7726299160873,287.01191356620524,287.20649171045216,286.7899193130791,286.8583909750815,287.005517719787,286.74910464365286,286.8715853506084,286.4654665343226,286.5286268967254,286.96098189840353,286.9339622885327,286.6355026444334,286.76762959901157,286.50528049832155,287.19178298042794,287.01638714409717,286.6626560755161,286.9569150873687,286.5880739136214,286.6781778832026,286.9655174941252,287.0475931186495,286.8140944598932,286.57658591512,286.92774339326206,286.77546599072235,286.69223927965106,286.8469787388113,286.8633883875818,287.07457300855964,286.7872426541059,286.7244551739985,286.81515852060676,287.1487405620835,287.2780364728624,286.8085203372987,286.8696671710232,287.268673518223,287.1902050287848,286.7820998767801,286.9465877074301,286.6982598929634,287.05793176073337,286.65917933355644,286.81811094446914,286.73271765015164
12,2016-01-16,286.867044520409,286.4368098871038,286.4789412871881,286.4281160850144,286.6882478983502,286.61645636726587,286.17705689633067,286.31020214153676,286.7368222908899,286.4155060331042,286.53355420601014,286.10006473251764,286.11002342927395,286.37125319294194,286.5174028323857,286.3725875508785,286.38316954472106,286.3324097259483,286.73104973766146,287.0248138041537,286.447101775331,286.5854118698123,286.64069725987025,286.1147899576056,286.4546090905769,286.70088750450435,286.60556213315834,286.46312988804175,286.9491424886067,286.3570719787119,286.370570890641,286.62691657885284,286.44899832308704,286.3602540338042,286.3239661136746,286.1647826316382,286.3355550209366,286.80847526060484,287.0632984530436,286.4289157229506,286.47904950651065,286.68557727674806,286.7205077801453,286.3939007575228,286.39296695857155,286.59777728250157,286.5966872738845,286.40448810311,286.2829557447768,286.3362111130944
13,2016-02-15,286.86736213698885,286.55664098429946,286.58574922841984,286.4412384900465,286.7506018805983,286.85626412270886,286.57620592930004,286.2856130007836,286.63504960276714,286.4863433680536,286.56940830765285,286.1095240799999,286.2475760470879,286.69733631472155,286.58825027754455,286.45533841027157,286.54602305467057,286.39253315336003,286.92757326958287,286.9942594835609,286.3615173520106,286.6136199086892,286.7946160610422,286.45827673316506,286.59010972874097,286.6216037934424,286.7508794602316,286.19716185772023,286.92114152412677,286.3040555999846,286.5454555850416,286.8382041499974,286.56625486971717,286.64143383648957,286.66167997839835,286.32812646071227,286.32505789643466,286.8290610634221,287.0440227022151,286.2495855279189,286.8280014286705,286.65677481041365,286.9186073529979,286.39343594029566,286.49079330152045,286.73594147339907,286.68378380802176,286.7072361728856,286.3201205034702,286.7334836972535
14,2016-03-16,287.46369300304025,287.16250458102286,287.1933195902297,287.3536012754057,287.38038889543066,287.46216678771515,287.252001406196,287.1112379719343,287.0954546069986,287.26131013447343,287.114475425083,286.8791120349507,286.94075393030613,287.48402537668073,287.1663029245419,286.8992684223803,287.33089851705785,287.04469976654616,287.579130168164,287.4647560553045,287.1380566279576,287.0971616468367,287.23195591093946,286.9704687256782,287.2836113080744,287.15334926151235,287.40398270110245,287.1350236380017,287.3256987248885,286.9784579756094,287.0631857545628,287.37727679979565,287.3264129343371,287.0669771466374,287.2013508700937,286.93319942877724,287.0769541467327,287.3654832752915,287.5585273674818,287.01499748005807,287.2682142655439,287.3641697799059,287.4854457778809,286.96523662777213,287.25287717133364,287.3869730683748,287.20036292793907,287.418381760448,287.0478996119097,287.1148154698091
15,2016-04-16,288.21046149271064,288.1773349073075,288.27481639440236,288.2733698364117,288.1378104114332,288.5092390542855,288.13202183899256,288.1980965995536,288.2481872535517,288.372246870172,288.0545778408334,288.06629574200866,288.22349019469357,288.2071600805656,288.33520343813683,287.95392889029034,288.0843863231566,288.05750167564963,288.59531540695144,288.2607137799018,288.1056678424919,288.3242652538639,288.1492319616174,288.03663590499116,288.4212945223189,288.14231691680794,288.3654795263122,288.14209406863944,288.2080717986658,288.14162252195445,288.0327916480371,288.315863264928,288.1348561792007,288.1787202706342,288.3264261179619,287.9034636714634,288.2001487984514,288.39322200997725,288.54240952424465,288.11734742166584,288.19014410610225,288.37141101317087,288.45493167001473,288.00179945848015,288.18952858303476,288.3233958360169,288.13355901908534,288.26081026789586,288.2144755319741,288.12895584457874
16,2016-05-16,289.2386484274202,289.0570687182492,289.1725703680598,289.21075132720915,289.28845629144286,289.26082956574487,289.17121558255997,289.22172210150205,289.2282145268016,289.28148629147717,289.11889019421073,289.0759478619083,289.15687214553685,289.1795805528005,289.25837948578834,288.9980664199682,289.29933218461167,289.1468981716558,289.46652334919526,289.3010555223694,288.9903823782173,289.27960538400976,289.03271722600715,288.9021909310348,289.45413292944374,289.0814192921759,289.3679493218834,289.2348103588636,289.1622779511897,289.07451077336776,288.9491062760222,289.32598098697457,289.17290069187754,289.09849057157044,289.09780726614326,288.9075505269613,289.2004524678572,289.4198686191035,289.4600378245106,289.098363576254,289.1230812645924,289.2382941505283,289.3747264645664,289.1148189896636,289.1032319249304,289.2263178969831,289.1353562792324,289.08833022576385,289.11166476242056,289.1621575357549
17,2016-06-16,289.8128744920713,289.91135930376305,289.97195625370614,289.91470993829296,290.0626599557887,289.8858930496729,290.0770857143163,289.87622451110195,290.1529561352076,289.9939633545567,289.831376944648,289.8091105066032,289.8348762439973,289.95813912163544,289.9289212432964,289.6456188348092,290.1028117445107,289.6210984149072,290.1768797641201,290.08268683964127,289.90789556158506,290.0543503517671,290.0034080579423,289.66853995966903,290.05383112964824,289.8798828786027,290.0928326144225,290.0194655889798,290.0191415350085,289.88354931683233,289.7225873248153,290.16470665162785,290.0053511780061,289.79080405420564,289.83723748741824,289.72185256681155,289.7957861847987,290.0868777345741,290.28886685830946,289.7316484481637,289.9132611217258,289.9937242155051,290.09128828517566,289.6867065620868,289.84498671644604,289.8805319385118,289.9277184019528,289.83736200343657,289.96508990561307,289.84644401785556
18,2016-07-16,290.23126302660376,290.28739746434337,290.4411317700807,290.3265341939829,290.35143616404395,290.239640744639,290.32246800904863,290.09952342719095,290.4485625827836,290.2198974997503,290.3928185562768,290.27422682328097,290.1874960279185,290.4943406294133,290.32359650502565,290.08736457251933,290.30031781479187,290.1620061866023,290.44594332210437,290.2338556611474,290.15139581253345,290.41921265885566,290.25581456957724,290.03096285782044,290.42497699802004,290.1830259054172,290.37883245392703,290.26187759293833,290.3352738213198,290.096567031822,290.05221040317645,290.6203527438543,290.3533822701221,289.9339915391838,290.2580477901089,290.1150647774936,290.17407999076005,290.42550787066176,290.6458417311189,290.1779897503993,290.1959955195908,290.3633313657827,290.3653393196781,290.08084703246396,290.25012713503924,290.2140080209161,290.22594428486667,290.22477099052765,290.30102457238957,290.27153438037885
19,2016-08-16,290.14446784313145,289.9809190524264,290.1612849860086,290.03938036100743,290.16704766395503,290.096211436128,290.09935988069066,290.0100210676317,290.27822853663406,290.11870791918705,290.2997201190642,290.0495062110382,289.9614092214651,290.2345133509103,290.18949643773806,289.9126536380008,290.10396218393737,290.07811143312654,290.34029862107195,290.18520250263873,290.00492869474346,290.17343021157063,290.0540799681046,289.7997047556264,290.19839669110786,289.8706327406411,290.0769592104239,289.885338789985,290.2100424082441,289.9577963430139,290.05686740908135,290.3321865912583,290.26360717374416,289.89066306947507,290.079499446364,289.82990418522945,290.03366207397744,290.3284593557525,290.3030562392415,289.98445445168625,290.07804688710235,290.0602988391155,290.33997308919925,289.9892081426653,290.0043887303393,290.0513649989338,290.124650206965,289.99810172790677,289.99984449716555,290.0857926463098
