,time,r1i1p1f1
172,2029-05-15,289.41852717324116
173,2029-06-15,289.9875166803103
174,2029-07-15,290.26821829971595
175,2029-08-15,290.089711943277
176,2029-09-15,289.4343259635145
177,2029-10-15,288.4431196897545
178,2029-11-15,287.6524882877939
179,2029-12-15,287.0808661337146
180,2030-01-15,286.7627545962013
181,2030-02-14,286.94636733401046
182,2030-03-15,287.44124332137756
183,2030-04-15,288.3507879969988
184,2030-05-15,289.1991846455231
185,2030-06-15,289.8477636218632
186,2030-07-15,290.1621679808705
187,2030-08-15,289.8766822791888
188,2030-09-15,289.2771178104841
189,2030-10-15,288.6697827123241
190,2030-11-15,287.8584377801019
191,2030-12-15,287.2201217755115
192,2031-01-15,286.8298467940733
193,2031-02-14,287.12608069025174
194,2031-03-15,287.6436784409825
195,2031-04-15,288.38301208028105
196,2031-05-15,289.49044873786585
197,2031-06-15,290.0258300979131
198,2031-07-15,290.3551032373876
199,2031-08-15,290.1249732775966
200,2031-09-15,289.4931230128567
201,2031-10-15,288.76546036417767
202,2031-11-15,287.9268238851098
203,2031-12-15,287.44315051091723
204,2032-01-15,287.01047561900145
205,2032-02-14,286.89177095844394
206,2032-03-15,287.44656085779064
207,2032-04-15,288.44716619347236
208,2032-05-15,289.5032543724582
209,2032-06-15,290.03836002921696
210,2032-07-15,290.38804098484127
211,2032-08-15,290.306576451702
212,2032-09-15,289.54176996662653
213,2032-10-15,288.73561965417787
214,2032-11-15,287.99489155990307
215,2032-12-15,287.07660062720015
216,2033-01-15,286.5392496963181
217,2033-02-14,286.89687167337235
218,2033-03-15,287.3212382232649
219,2033-04-15,288.2870127830581
220,2033-05-15,289.160860219206
221,2033-06-15,289.796016605399
222,2033-07-15,290.17978806536917
223,2033-08-15,290.027440265144
224,2033-09-15,289.415202758348
225,2033-10-15,288.51859363449324
226,2033-11-15,287.565713360349
227,2033-12-15,286.8566766363473
228,2034-01-15,286.3699985695063
229,2034-02-14,286.5692076052248
230,2034-03-15,287.27132690235743
231,2034-04-15,288.1459643326697
232,2034-05-15,289.1218426832788
233,2034-06-15,289.68388791278124
234,2034-07-15,290.0396112424951
235,2034-08-15,289.9847452816555
236,2034-09-15,289.41273843163384
237,2034-10-15,288.4924436675966
238,2034-11-15,287.6486923885982
239,2034-12-15,286.82330120231506
240,2035-01-15,286.4708708331851
241,2035-02-14,286.56284150353315
242,2035-03-15,287.2678322960572
243,2035-04-15,288.2051163503393
244,2035-05-15,289.170217751267
245,2035-06-15,289.8984337637138
246,2035-07-15,290.19769298164977
247,2035-08-15,290.07957576112113
248,2035-09-15,289.44575319407187
249,2035-10-15,288.6463006443389
250,2035-11-15,287.8663012345165
251,2035-12-15,287.12340099110367
252,2036-01-15,286.89084758699715
253,2036-02-14,286.98415864308197
254,2036-03-15,287.5664788293659
255,2036-04-15,288.6789115081188
256,2036-05-15,289.4589233747137
257,2036-06-15,290.1389311426232
258,2036-07-15,290.32808474313765
259,2036-08-15,290.24650264544977
260,2036-09-15,289.61335589443945
261,2036-10-15,288.95862179507145
262,2036-11-15,288.1974207398805
263,2036-12-15,287.5854509058985
264,2037-01-15,287.0828886790798
265,2037-02-14,287.01509234585234
266,2037-03-15,287.787847816503
267,2037-04-15,288.65241642269183
268,2037-05-15,289.53028934538725
269,2037-06-15,290.2018358199994
270,2037-07-15,290.5462969673623
271,2037-08-15,290.3459848664811
272,2037-09-15,289.7605597661753
273,2037-10-15,288.9115986627976
274,2037-11-15,288.09400833556185
275,2037-12-15,287.5285839642767
276,2038-01-15,287.4097664069141
277,2038-02-14,287.28996775893677
278,2038-03-15,287.8620697164239
279,2038-04-15,288.68185955460564
280,2038-05-15,289.54574612370016
281,2038-06-15,290.19195542894846
282,2038-07-15,290.6348688848598
283,2038-08-15,290.49901373475024
284,2038-09-15,289.8811612760771
285,2038-10-15,289.0983247823256
286,2038-11-15,288.34158108832213
287,2038-12-15,287.918380999822
288,2039-01-15,287.3177072298715
289,2039-02-14,287.4642259624173
290,2039-03-15,287.8473199240239
291,2039-04-15,288.8048498631023
292,2039-05-15,289.55852094206296
293,2039-06-15,290.3317235886363
294,2039-07-15,290.71207754205113
295,2039-08-15,290.5487781383992
296,2039-09-15,290.0576624929565
297,2039-10-15,289.26753015034745
298,2039-11-15,288.42709726086565
299,2039-12-15,287.66113404385135
300,2040-01-15,287.4278741010079
301,2040-02-14,287.48690508969173
302,2040-03-15,288.1765070405735
303,2040-04-15,289.0506191445047
304,2040-05-15,289.9224006719434
305,2040-06-15,290.567659600571
306,2040-07-15,290.9139863356249
307,2040-08-15,290.72066668427186
308,2040-09-15,290.19672246402604
309,2040-10-15,289.4151930226133
310,2040-11-15,288.6429318845869
311,2040-12-15,287.98053963617696
312,2041-01-15,287.68835715517895
313,2041-02-14,287.7139445591189
314,2041-03-15,288.3272903944993
315,2041-04-15,289.0773119098237
316,2041-05-15,290.0217852084076
317,2041-06-15,290.60624860160027
318,2041-07-15,290.870472294189
319,2041-08-15,290.69350601136773
320,2041-09-15,290.01609855344054
321,2041-10-15,289.3133111223227
322,2041-11-15,288.3380660006614
323,2041-12-15,287.824042707091
324,2042-01-15,287.260280206939
325,2042-02-14,287.45844599124916
326,2042-03-15,288.00614707939997
327,2042-04-15,289.0537439041847
328,2042-05-15,289.888924295213
329,2042-06-15,290.36342404982867
330,2042-07-15,290.68345775400525
331,2042-08-15,290.62130629143246
332,2042-09-15,290.05540700882267
333,2042-10-15,289.2448448378868
334,2042-11-15,288.4997026027145
335,2042-12-15,287.6255573538855
336,2043-01-15,287.365862491757
337,2043-02-14,287.64966413049143
338,2043-03-15,288.01968118003725
339,2043-04-15,288.98094679127405
340,2043-05-15,289.9113207992357
341,2043-06-15,290.43638978549336
342,2043-07-15,290.62613549020654
