,time,r10i1p1f1,r14i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
64,2020-05-16,288.18311067326886,288.21979073226544,288.14713246777643,288.39225170117976,288.03260788383915,287.96976041746393,288.0672686921034,288.2762678854926,288.3394530349711,288.08880366432936,288.18915699245406
65,2020-06-16,288.81684310569415,288.9158281150007,288.9635179509644,288.99501739982867,288.7343577053996,288.7422787492277,288.96584194761743,289.1594453079173,289.1399785183722,288.85454353922603,289.1216392980431
66,2020-07-16,289.3078586234497,289.42340062357675,289.55072969219526,289.52320159521935,289.2771724315728,289.5076005999227,289.51679973104734,289.68189661552594,289.5441779183449,289.4319783729796,289.40214576396477
67,2020-08-16,289.3393735982292,289.4280835551552,289.5568435660216,289.67028070419883,289.2730642558589,289.5972668770379,289.61047317212916,289.7026132381677,289.6309671536133,289.30878664682893,289.48202992745206
68,2020-09-16,288.889570477512,288.78778487399455,288.7973464337158,288.8165436077987,288.6880592437225,288.90589192401256,288.88486226073064,289.02297146393244,289.0404968173254,288.59548668927926,288.80538309413373
69,2020-10-16,287.676408949644,287.65622621765897,287.84157479277104,287.7500641768876,287.7647850728273,287.7218050913624,287.8197240566441,287.93284423107934,287.8849335305894,287.4994475372475,287.79669820455473
70,2020-11-16,286.79237400062624,286.5646720334353,286.6267070727043,286.604612658277,286.5465949777235,286.5504619693992,286.6832543110932,286.78021745225647,286.7467041982078,286.3636851686294,286.58917435752653
71,2020-12-16,285.8507029356393,285.6061609425602,285.7819695527425,285.52510855228377,285.70981189208646,285.57149952079084,285.77455669999256,285.8966265985962,285.6040401996284,285.3337813346293,285.677305149403
72,2021-01-16,285.3746587980372,285.1608773127154,285.78073943492757,285.41968832611474,285.53224789835383,285.2032104859938,285.4114222689982,285.77193768306086,285.59677654164585,285.147689022714,285.4452846326281
73,2021-02-15,285.7587280259439,285.5241358388522,285.96341913810056,285.6752529652108,285.5949095421001,285.62557004577457,285.80291493841327,286.2234297214813,285.8072827849704,285.49392362198256,285.8306283957042
74,2021-03-16,286.3467660198436,286.2017204121409,286.7329883978978,286.4568461053913,286.48027647134097,286.276955132096,286.3507305948995,286.85926821380014,286.50300481524295,286.30532044208286,286.40611017608614
75,2021-04-16,287.05306526920987,287.22161470513265,287.5195848958323,287.2560354785828,287.58280209933866,287.20735114922644,287.0487321782799,287.6235477199667,287.5092694209744,287.2503421343465,287.3366465465039
76,2021-05-16,288.07519075976484,288.1626681852913,288.37128719809516,288.1533620901577,288.31526984273034,288.08884521421214,288.0271536542306,288.56028497592644,288.42746270847204,288.0531693618775,288.26608228947646
77,2021-06-16,288.94258107849504,288.8478072455288,289.01561743060466,288.8436733131898,289.0544847971665,289.002704936132,288.77223905543843,289.48697633535267,289.29474485756225,289.0701320023667,288.9858767708083
78,2021-07-16,289.35392075904,289.56728952292116,289.5163186479292,289.4483559232606,289.5444264137568,289.54233532863265,289.36512457546917,289.95014833200116,289.6938583870829,289.4985251430225,289.4136649056409
79,2021-08-16,289.4358373289732,289.43871448733,289.5833400952693,289.59063034340227,289.53921152433855,289.4363659985473,289.1893147537167,290.02921584265835,289.69545492616635,289.4746020579154,289.4115965587571
80,2021-09-16,288.7531771539957,288.83093172299107,288.9194514805489,288.8463558596666,288.9736389439294,288.8934107249488,288.5630690711541,289.20751060048656,289.1242000842279,288.72523079723595,288.8685821927126
81,2021-10-16,287.71046318722523,288.0646003318655,287.7831945380113,287.7054235125579,287.85938222342054,287.8639159487592,287.517632139525,288.27064896955824,288.159998007775,287.8404206442623,287.8365189810131
82,2021-11-16,286.60197843589015,286.778195120144,286.7240985857088,286.88153158666574,286.7037849222619,286.7001125877274,286.26820188071713,287.1567519909864,287.0129920953155,286.6247545593535,286.62545484186677
83,2021-12-16,285.46789749503205,285.96764917649307,285.67185160584523,285.7625115686959,285.89780884042455,285.782871874136,285.45406261246336,286.11948821091255,286.21894066603153,285.68271186893116,285.7615736702647
84,2022-01-16,285.2896769565193,285.5954844069556,285.1889218237021,285.61549290240356,285.53838457579985,285.3386001818619,285.21328360791125,285.8626369029423,285.86045356367964,285.3850612180309,285.30972878921955
85,2022-02-15,285.4915342662396,286.2315940812661,285.49379492060484,285.95560844511476,285.5286517968198,285.7306192889283,285.4776323622103,286.1659070655011,286.1545547841413,285.6160475264401,285.95348228785076
86,2022-03-16,286.314800569545,286.728177698465,286.2140437351067,286.77834989542316,286.395958883724,286.4623571521139,286.31306271164533,286.74840543798723,286.8771918136243,286.2619215360266,286.5329219241829
87,2022-04-16,287.3410803133612,287.5681426819554,287.143677644848,287.5039381246534,287.56839760898174,287.374475377795,287.1736430512037,287.5969155034051,287.6860128258974,287.33714500512633,287.32297598409895
88,2022-05-16,288.039277395158,288.40994206894226,287.91235965373903,288.36058704325785,288.4714663911606,288.29357529015476,288.003704145497,288.40923779181395,288.5712573163976,288.1524992822271,288.3125637543389
89,2022-06-16,288.9558479709561,289.1799846595717,288.73703588780364,289.3104240241072,289.2384804876519,289.1912746916987,288.86795713642505,289.2111164501736,289.2749902129113,288.91386122511585,289.13123923264925
90,2022-07-16,289.4129021459533,289.72126023076345,289.3873442841519,289.69083078632633,289.7521336213597,289.75346765716523,289.41576702317116,289.6717008822604,289.7732149848708,289.36614578393,289.651067216729
91,2022-08-16,289.4504607528436,289.7054009209516,289.3204880055906,289.8997220936027,289.8241095305339,289.69870927024715,289.42880439053545,289.7821515692311,289.7877451970719,289.2567618694969,289.7361298218899
92,2022-09-16,288.926491230919,288.9695528493445,288.7130923892154,289.01220054646836,289.123530570582,289.09506049935305,288.76976756843004,289.1271565038069,289.13122631022287,288.79640029427964,289.06001917757624
93,2022-10-16,287.6568855076186,287.95135900024894,287.83942885265725,287.92238231255703,287.9856887197815,287.9558819723763,287.71986169526264,287.7084676825495,288.04936073581143,287.71025782968354,287.9555240151205
94,2022-11-16,286.6894390132307,287.16643746599783,286.57478935093076,286.7581580719514,287.03247464694255,286.72673966219094,286.7149365690909,286.5071772245912,286.9800509767019,286.7082436795186,286.90068837229654
95,2022-12-16,285.91874153656283,286.11215258959686,285.49716274388436,285.8062194055823,285.9354215560063,285.9803035795817,285.7737498704402,285.65638074249637,286.1765167236389,285.7747856331701,286.10752945358536
96,2023-01-16,285.5732870451833,285.50828541893367,285.13400051412003,285.4086800581498,285.46629988027934,285.7582164848554,285.44676844693936,285.5479070688273,285.62996008546884,285.5492519739057,285.65626736197197
97,2023-02-15,285.82537696274386,285.96292554782315,285.6024359101867,285.88219387022787,286.1003630433988,285.8438021331431,285.7764384188803,285.7265278889513,286.1686330593218,285.57724298182205,285.75748542983257
98,2023-03-16,286.5824084148622,286.482716503608,286.3284642467928,286.6118775325402,286.72140261945856,286.65020749271264,286.519691410196,286.1433700333024,286.70413053721535,286.4597657345309,286.53434122637196
99,2023-04-16,287.5077649871182,287.2916090809301,287.2326513729436,287.5444356076434,287.3507186240207,287.45468028205715,287.24492988763944,287.17154297249516,287.4192281412213,287.37209365490685,287.4755516836615
100,2023-05-16,288.36707916596174,288.2017191643604,288.11353982862437,288.32975013464466,288.1531576848298,288.35232851177534,288.2134741530481,287.96576394566995,288.3505353657019,288.21334185235673,288.3997786486398
101,2023-06-16,289.0070781673864,288.9820635550361,288.9841311452695,289.1692394688799,288.9497680206409,289.19833693301194,288.95586986168155,288.8259282384087,289.2119971292663,288.98960731782154,289.28622004942235
102,2023-07-16,289.476250456241,289.4455614425922,289.4557053711092,289.81548405115586,289.58180446863383,289.61268476656414,289.43340685716925,289.49655073827535,289.6973574105985,289.41886713996496,289.8596457517589
103,2023-08-16,289.5040809932385,289.36122826238545,289.3739191845463,289.78627274942204,289.5254220158214,289.8677194220199,289.59305709015837,289.4779158512845,289.62767536838646,289.5680481090607,289.82753262167404
104,2023-09-16,288.904272337626,288.7923278858036,288.76610405599644,289.03745265364455,288.92491156064216,289.082174337605,288.8295236316219,288.7161610020352,289.2534583401127,289.02102063210657,289.2805069175082
105,2023-10-16,287.8531133677764,287.6570568645932,287.7472800374043,288.05751699713437,287.9160153107079,288.10421232849234,287.6865177568883,287.7859736023407,288.2029875080927,287.98908885916194,288.18323907545306
106,2023-11-16,286.8593164141041,286.67102561209634,286.65394721166336,286.82706895439526,286.7041766490147,286.9993799557093,286.5763073043198,286.51901268826276,287.1305064210248,286.7084541604567,287.02289912377205
107,2023-12-16,285.77360701203855,285.90994101404686,285.5800816831728,285.84714927550755,285.88054331403873,286.0901633204288,285.8663467514149,285.68253892770696,286.22166819567013,285.75297821534906,285.9893763837094
108,2024-01-16,285.4629316340865,285.25255118449473,285.2771291704295,285.59848838641864,285.4165773807119,285.7512296659026,285.4516850957191,285.2592804943693,285.76837924816743,285.5486451326438,285.52399173113287
109,2024-02-15,285.7746658621272,285.4777048841344,285.4999054549737,285.6928980163623,285.7680292162896,286.05257421081154,285.64878317100505,285.5944747466875,286.1187136739132,285.64603948503134,285.7603984794556
110,2024-03-16,286.246311451351,286.28539176340615,286.3043273752861,286.4670458729095,286.47577933480005,286.8325259548135,286.4770823412296,286.4145865162587,286.8060199146731,286.54389295543393,286.5854120214654
111,2024-04-16,287.18860943391286,287.20191710631326,287.31776010018046,287.50028885769643,287.33920696519294,287.46772913900895,287.4056303140699,287.5952070478554,287.64431976138985,287.3261246250959,287.49427026754694
112,2024-05-16,287.98213827291863,288.2534078406905,288.12634861354894,288.36926923947954,288.36365207442316,288.420713076263,288.17549229598376,288.4340877070615,288.6230558225176,288.080701816699,288.32017313019253
113,2024-06-16,288.9045199398148,289.0657733025844,288.9778843251019,289.2592924896445,289.09188826336447,289.2353088671086,288.9926858484928,289.20997385170386,289.31010015875796,289.06368516041636,289.244050793686
114,2024-07-16,289.23840161171006,289.5589156846821,289.48779643854266,289.7971091590946,289.53126962572463,289.5577211524863,289.56654637675166,289.543931237348,289.7834844707513,289.5277018968571,289.7584054404612
115,2024-08-16,289.5224458516216,289.6944398771389,289.55281841498726,289.73798581435017,289.77591578877764,289.6251910539577,289.6100484462058,289.6884306752765,289.88141905585445,289.64547339835065,289.7656397674039
116,2024-09-16,288.8360379257601,289.15379417497405,288.8569863569879,289.1583567353224,289.1284770149815,289.03906481475263,288.8800262541857,288.9902501889844,289.1607812139399,288.9953751827772,289.16692220817737
117,2024-10-16,287.7277311573063,288.21377895734616,287.74964313299336,288.17101856239714,288.10424279027825,287.938473545179,287.7794396615432,287.8122608779518,288.188160663216,287.8415679125907,287.89727567442947
118,2024-11-16,286.6645994196515,286.92092471238783,286.7033987505857,286.99185312556637,287.0073076890559,286.82149854443185,286.80245431278513,286.79459205772366,287.10260832367544,286.83553070964996,286.89117832803055
119,2024-12-16,285.6991041478125,285.92107963300884,286.08326630903457,285.95789807319875,285.98670348472075,285.8858549837561,286.14559651180093,285.76708014618447,286.3097600135025,285.9995395058667,286.07924037755674
120,2025-01-16,285.500043642931,285.63575837470876,285.66353733468605,285.58762554678015,285.7012701971782,285.4268915304736,285.60445119524525,285.47386125875346,286.0869315072665,285.59329456452735,285.8327927930547
121,2025-02-15,285.65418460263044,286.0307183372672,285.81956017254464,286.1062623241831,285.91067406138905,285.71340167558867,285.9402403131398,285.7173364843394,286.20135301191306,285.8082879646033,286.1214597002819
122,2025-03-16,286.5110928878415,286.8810584526492,286.7358231757218,286.50065420629755,286.5624951310133,286.4892880476983,286.54342020239403,286.3923174846562,286.78209758330655,286.5062906792208,286.75875009741725
123,2025-04-16,287.3377399439433,287.53789571129414,287.4677643971555,287.61816946965365,287.5837870984409,287.308912614047,287.2684035483259,287.1418421010176,287.6250163416192,287.44164090043824,287.5936717596308
124,2025-05-16,288.18036079292614,288.490793388212,288.45129383925854,288.5175566006783,288.3654968767333,288.15736356211676,288.39759111090245,288.1672272523101,288.506056671161,288.1429352077472,288.388171354649
125,2025-06-16,289.0947247044051,289.2946839668532,289.4236772678012,289.1756303474463,289.1219382908653,288.9256156155982,289.03808423561486,289.0177739453942,289.34026798537076,288.90514788917835,289.27303367909417
126,2025-07-16,289.66205209001384,289.7583738180398,289.7602846311234,289.68349630903856,289.6252880699439,289.5351754065023,289.5516161550949,289.53353309168074,289.7148690679187,289.56771611387427,289.72920328078544
127,2025-08-16,289.65621478879405,289.6115343288992,289.80725320412256,289.5406212333517,289.73130428861396,289.42770891209136,289.56199733486795,289.6640901063354,289.729551244818,289.56939043183144,289.7776806696896
128,2025-09-16,289.0680406639679,288.9672289694817,289.2323692156424,288.8101409408771,289.16307178467235,288.86578553424386,288.8661695305232,289.0758612361841,289.1452243246949,289.0735808232581,289.3288941974969
129,2025-10-16,287.9629355901842,287.9263841962984,288.06879319838714,287.9749530668869,287.9550428884806,287.9146297103847,287.9102339203424,287.81012695545,288.15854481108715,287.9839389735842,288.25500284593227
130,2025-11-16,286.9544669716891,286.77330561960474,286.7975100101597,286.8216884365458,286.9204168126524,286.5997649059707,286.7830179410464,286.60790101645733,287.06835304502397,286.96903677355493,286.9537340619799
131,2025-12-16,286.1649883841712,285.85605484749107,285.96938076089623,285.5515682738185,286.11768970169913,285.61474355667593,285.5354638932872,285.7618308728658,286.19016581891026,286.0246003265426,286.33493567887643
132,2026-01-16,285.6874362024194,285.5364991723034,285.75766180701305,285.42815301917915,285.60134384595966,285.3636058130209,285.69814021305126,285.5483528227016,285.54323062365785,285.7870338135997,285.76184901619104
133,2026-02-15,285.96197320750076,285.9325219154415,286.08176008852956,285.742122601528,285.98268759215193,285.6522263471289,285.8934869204131,285.83954018430586,286.06692695196836,286.15181748902364,286.1859291103578
134,2026-03-16,286.7742491312916,286.60201783521495,286.77567873474294,286.44800953442314,286.65475631162013,286.37857977226685,286.40557715855704,286.58747110756957,286.66912849208944,286.77281481629177,286.755665497779
135,2026-04-16,287.66701125262506,287.3662132345005,287.63539340552853,287.4297884305977,287.4806291284696,287.32150486977633,287.2877170438801,287.4877213099259,287.53455503568273,287.64925643832595,287.5564357432654
136,2026-05-16,288.3972243168003,288.32056815177265,288.41717672043814,288.24778078086894,288.524493980796,288.23182962529876,288.15612298809526,288.19133589240624,288.5233088049253,288.39176426059254,288.2722966710934
137,2026-06-16,289.32990680331744,289.0977647798965,289.2137473487213,289.0413111234663,289.1829010229001,289.01298824769975,289.0192241409487,289.08301069711473,289.2121622514679,289.2013387757113,289.1405661383801
138,2026-07-16,289.7620838775532,289.579774362031,289.5250825315163,289.74617473212925,289.6656108348456,289.6875492316268,289.5100666380439,289.630955151172,289.7639109597633,289.7550993642565,289.8068792413776
139,2026-08-16,289.5940092606806,289.73064967963074,289.62968072852806,289.8652164485491,289.81046807865096,289.65326908649536,289.47733284253223,289.7648666293307,289.78129711379654,289.68496530397056,289.82548767450294
140,2026-09-16,289.13801715091176,288.95305843059543,289.0092015414837,289.1007301927049,289.155657305978,288.9242347377192,288.89619271479063,289.1359182479056,289.09082363969816,289.0204406851156,289.08497712784396
141,2026-10-16,287.97164355439116,287.93330459325944,287.8135611031735,288.03071559316083,288.0436767665251,287.7829770816479,287.78304569418486,288.0124069828076,287.98027808076796,287.97824122447435,288.22993607243956
142,2026-11-16,286.84402764126935,286.84445940087556,286.687067893814,286.9279797503324,287.08552339095615,286.5125954922315,286.5886522445285,286.90196250566856,286.9106601760337,286.9126364518077,286.9982658526231
