,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r6i1p1f2,r7i1p1f2,r8i1p1f2,r9i1p1f2
27,2017-04-16,287.6157376056894,287.231939224835,287.40924049011653,287.65512476969354,287.4294318389794,287.67949194311046,287.27533913954534,287.42129766097133,287.42021627257674,287.39013205497815,287.5439408331868,287.6048573146402,287.4738935422954,287.5247579569465,287.7400148817208,287.59516742663783
28,2017-05-16,288.53754423327996,288.3783409503118,288.5599737416077,288.584052035876,288.43109637193953,288.5358100180446,288.3885410347633,288.4509354162863,288.5888491406471,288.4848036599506,288.467879658287,288.4522373765169,288.41466761502545,288.3301379300143,288.656700771144,288.6871809615281
29,2017-06-16,289.348676150189,289.2544487071651,289.1851318262566,289.2337770786893,289.2563919641278,289.1007910967717,289.17542712738936,289.2960617978177,289.3742607884893,289.2465186306766,289.38673897534204,289.2953610166665,289.28523468177394,289.08639821397213,289.4270583102577,289.353422920458
30,2017-07-16,289.89875831820603,289.6555079647498,289.73114473912017,289.7199550687791,289.8065815457392,289.67178067311016,289.5479541517526,289.8260145610844,289.89731461167685,289.7170057743292,289.8148957708899,289.8190014068405,289.6834468750335,289.5167211540015,289.90363104081877,289.8706153423844
31,2017-08-16,289.8457137240829,289.52766206183946,289.742717867855,289.65011730891354,289.6919243275557,289.68415834069657,289.64764901036716,289.7790371828093,289.68925379477906,289.76209685394093,289.7730644815118,289.8241564693336,289.6746812634965,289.6636263912033,289.7933544031778,289.9035266094561
32,2017-09-16,289.15294734373094,288.9154785096217,288.97206473763515,288.98904193118017,289.206455525883,289.04587483210935,289.1423410312487,289.20421200261586,288.9766671014574,289.08497733867654,289.01595466495337,289.3298071055062,289.13025381954424,288.9256588058225,289.1803491743802,289.25095733090274
33,2017-10-16,288.1751336780892,288.16121545820573,287.8666995596438,288.1199598656705,288.05828034489565,288.2384349621024,288.16285791825106,288.224104298297,288.0325359690632,288.16068900577545,287.8450394894824,288.2482840603716,288.2770578420667,288.10020925047155,288.2162881255843,288.184878778898
34,2017-11-16,287.0450470660984,286.9672464134999,286.83532750605167,286.87736401125574,286.96282531485525,286.876187033903,286.855497237544,287.0191547944991,286.881314700097,286.83340547350804,286.7079717118938,287.2963105158073,286.87190049903484,287.01363391161385,286.89402923282097,287.0502091258545
35,2017-12-16,285.9414313988038,285.8266617888106,285.9434329860676,285.7449008547202,285.85660544056697,285.90597786739283,286.1143873908143,286.002346071138,285.97186061473116,285.9077555371158,286.0763907100582,286.17979142773834,285.9011348127802,286.00429641973864,285.8678283962393,286.17078616936845
36,2018-01-16,285.7953660119151,285.3737897552524,285.2818188000433,285.4117347653356,285.5258383082421,285.33117238049067,285.4566060753785,285.6776774090553,285.3532251958997,285.55070668849635,285.26804418769245,285.7963165294084,285.74688893497097,285.71512503410383,285.29013879376885,285.7243388673787
37,2018-02-16,285.7862143918826,285.71502434310975,285.9040513351483,285.52204952249167,285.78909701410873,285.69950528952296,285.58804315728503,285.8616652003423,285.6206057223776,285.87124564111804,285.57988554851744,286.0368452268087,285.7510865226362,285.75787210071206,285.7096255257642,285.86068287719814
38,2018-03-16,286.5130233712783,286.4923605207937,286.6034408717187,286.28438668401225,286.52121250900217,286.4179862043747,286.503493337102,286.744969943351,286.31631168854005,286.632852981435,286.46621037669763,286.5007507280638,286.6685232466276,286.568373903586,286.5427424193331,286.631728749376
39,2018-04-16,287.73493073514726,287.5830583697014,287.53859770647523,287.47866505006573,287.6933862488096,287.47705794728694,287.6089532160342,287.7147821598644,287.4130374081777,287.59144236784,287.57554563614787,287.56536595473295,287.5695213816395,287.5420382438162,287.59182049409037,287.6548889019296
40,2018-05-16,288.74550107397226,288.47009441304925,288.60863748739223,288.5365045036018,288.72671338626327,288.38369748658124,288.6185620295402,288.613485633598,288.3955038463726,288.6269373841861,288.53723048535744,288.67025967550484,288.3965425805995,288.4689990762685,288.3945995465027,288.5975155347138
41,2018-06-16,289.47509402134267,289.1633551569521,289.417603561246,289.30426007653045,289.53263503009083,289.34824594390807,289.3677725248193,289.410446875562,289.1902699603551,289.41148821850885,289.30270912096427,289.467130256712,289.2549876014778,289.2094832613758,289.2055989313942,289.30992251398317
42,2018-07-16,290.08585236220705,289.6709152249181,289.8374273169357,289.8126806837502,289.99334932855857,289.7218300312727,289.8447794972903,289.85715046137267,289.65274032125285,289.9128999022889,289.7746192476689,289.8742553326386,289.86103342902993,289.7328903774443,289.6182517814624,289.74197753038874
43,2018-08-16,289.8907547604234,289.7122649610374,289.8060591338433,289.753880717179,290.0093392807719,289.67915646576233,289.89189134270396,289.8254161740152,289.5930104616726,289.8392231621746,289.726586826714,289.8558763717511,289.66176952647083,289.66018249948627,289.74563132326324,289.63492122083034
44,2018-09-16,289.4106424606198,289.03168107814633,289.17338783023234,289.1184531961299,289.1795640897145,289.0469480761009,289.1921726175259,289.13423463135734,288.9196711736974,289.1326216770063,289.0206591395068,289.29890228429537,289.0523612952384,289.09093718093226,289.0973530627966,288.965009705333
45,2018-10-16,288.43436512927354,287.93310248076074,288.1242233948927,288.1753388699832,288.3337360638416,288.13008762701963,288.2542376788356,288.1228296853732,287.88109364303824,288.0115761116252,288.0610662266769,288.35196819040124,288.0234765234748,288.1781512586422,287.9627964664089,288.0680685019735
46,2018-11-16,287.28405975345163,286.9544541968687,286.8875614626097,286.9914639318479,287.3640136386609,286.8904541212581,287.21118878438756,287.03762851822853,286.75044217256357,286.89384732200193,286.90116412508877,286.94017763945413,286.80839567053476,287.09606046760985,286.8779408385112,286.9788694598507
