,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
70,2020-11-16,287.01467120557726,287.0458363448871,287.2515835986041,286.88224101528016,287.3174785195997
71,2020-12-16,286.40425558207767,286.52383706979793,286.77555935765815,286.41985512292405,286.6870887524604
72,2021-01-16,286.2341315760542,286.2208100535875,286.49714300365184,286.2873541887555,286.6944051726503
73,2021-02-15,286.4669660511884,286.7598602283095,286.7696020165885,286.45952005611827,286.8425532142291
74,2021-03-16,287.04581818672966,287.1440780791782,287.1140622285712,286.74136870146725,287.20451746713513
75,2021-04-16,287.7628761165054,287.9753034877222,287.75203248054703,287.7473001157299,287.96953835969043
76,2021-05-16,288.7207041771494,288.8982127439794,288.43295375759715,288.5892056027098,288.7880231974436
77,2021-06-16,289.4025017206155,289.4162033763227,289.2955682017973,289.36945740624907,289.5292557756343
78,2021-07-16,289.6004190641649,290.0366798046187,289.68119881789636,289.6133968813143,289.8624700532296
79,2021-08-16,289.56607844480476,289.6949097774008,289.5816964482223,289.57056424592565,289.6246619195182
80,2021-09-16,288.79445736129446,288.9884239350982,289.1355767650056,288.8834653924438,289.0267706935149
81,2021-10-16,288.0967437859192,288.06284238909063,288.1839836438238,288.005513239406,288.1904104601624
82,2021-11-16,287.2290565340573,287.26562728433913,287.2055220666325,287.25676681555933,287.1836035154745
83,2021-12-16,286.68274660965244,286.637925201579,286.888998688323,286.47522054721117,286.62894159853454
84,2022-01-16,286.5803894699133,286.5137968266433,286.39346584117874,286.40363173093,286.3972925891089
85,2022-02-15,286.49094931578725,286.44351695011943,286.655102843526,286.6710718848793,286.39034414670346
86,2022-03-16,287.0719164342664,287.165953310817,287.21544280853396,287.3218105727298,287.17788246133574
87,2022-04-16,288.2327572176492,288.0188033874637,287.8266092966512,288.09045147378816,287.91590768295043
88,2022-05-16,288.821048204497,288.96629618720544,288.6988750391798,288.9913144660415,288.908966923892
89,2022-06-16,289.56928845596497,289.49487765353683,289.5176882490738,289.52550076502496,289.46056996550107
90,2022-07-16,290.0073696844254,289.9276593544006,289.96191790368925,289.79638960977485,290.0269836261175
91,2022-08-16,289.7291723659942,289.9412731447261,289.6581347054351,289.6597624812012,289.6982699286332
92,2022-09-16,289.28012460465976,289.2859346392731,289.1145385475873,289.11483458234835,289.05055941669576
93,2022-10-16,288.0966571804973,288.312972231487,288.2335566121375,288.0664887623776,288.0472585059044
94,2022-11-16,287.2572623245732,287.55556410753206,287.36534248571877,287.19977893020166,287.5275118610459
95,2022-12-16,286.9181166921037,286.84511182457493,286.59878645785335,286.79781158832213,286.8776030139456
96,2023-01-16,286.3363903009723,286.4209696530813,286.42866011167393,286.57249382293645,286.49493039068625
97,2023-02-15,286.71759785307205,286.74043409816204,286.6614393197989,286.5215612112759,286.70079456010143
98,2023-03-16,287.31965642666324,287.36487260668446,287.16356600791914,287.1974159714905,287.24785580443324
99,2023-04-16,288.0881488378146,288.2029799888631,287.89607174769696,287.99989487958436,287.8871857298562
100,2023-05-16,288.9931327952935,288.93432159619795,288.71606534183655,288.7468462397611,288.73563184516547
101,2023-06-16,289.4594745183775,289.7205426713593,289.53372495634824,289.4954340362472,289.4943720804377
102,2023-07-16,289.9718130535857,290.0737751235345,290.0505653862962,289.85995475246324,289.8420538082863
103,2023-08-16,289.79398334995483,289.78968532052886,289.8901878574713,289.66998789882865,289.90468251152794
104,2023-09-16,288.99215123812627,289.0322605299095,289.1593232040967,289.0782342589481,289.11434984648645
105,2023-10-16,288.2121963560246,288.43066000766515,288.3618968113151,288.3250575127463,288.11231198626194
106,2023-11-16,287.30758980164757,287.5393378869837,287.499178366653,287.31038851308995,287.3522951364878
107,2023-12-16,286.74565034002,286.7772865951651,286.7511344913526,286.78925839727606,286.6618706636964
108,2024-01-16,286.447214486651,286.6862388621152,286.7218421262704,286.4382062010114,286.1391946763605
109,2024-02-15,286.77376219524683,286.7331094630706,286.9566221688639,286.62242792111954,286.5563632668834
110,2024-03-16,287.33301847420483,287.29290199357325,287.30433877592395,287.2965125114535,287.19887307736644
111,2024-04-16,288.1532094068571,288.09943985950673,288.2422535644135,288.1409621684957,287.9652390575246
112,2024-05-16,288.8094143457882,288.95689350017636,289.0260062453635,288.9199275725545,288.78506894582404
113,2024-06-16,289.48688665580727,289.67039075791627,289.6815117848889,289.56987163549917,289.661487543445
114,2024-07-16,290.13042332627117,290.03751173872325,290.08458612093824,290.00586386346225,289.9902200101903
115,2024-08-16,289.8496116574897,289.91908302471546,289.84960960750686,289.83784269707206,289.6659115291334
116,2024-09-16,289.0841710248549,289.1985172040114,289.0631812209182,289.21351021638634,289.0057863410936
117,2024-10-16,288.3636726196392,288.0694217920921,288.32211897481716,288.1936899245069,288.121775316112
118,2024-11-16,287.46110981661695,287.1182097822125,287.26521456091047,287.39049523384347,287.3537352613247
119,2024-12-16,286.78363939931603,286.5017327446413,286.78674093117485,286.62248810693507,286.6619529931003
120,2025-01-16,286.5932862313572,286.39176167525073,286.40648561982243,286.31170630459764,286.7369336171156
121,2025-02-15,287.00648308180723,286.85795057136556,286.67865010494825,287.003658064732,286.9148849464551
122,2025-03-16,287.36998113464045,287.4189932520547,287.4118022468334,287.3782692346839,287.36031198141575
123,2025-04-16,288.07578293453497,288.2074946394438,288.1144577259457,288.19981604713814,288.13746243900744
124,2025-05-16,288.97677838583627,288.9242579766811,288.9463479475041,288.97434016899797,288.95576795035566
125,2025-06-16,289.549052775207,289.5332849468028,289.60497627823185,289.6587290967927,289.7159323537402
126,2025-07-16,289.9086826632355,290.0528772325922,289.9440004361871,290.0031676783305,289.871413056673
127,2025-08-16,289.8036541791244,289.8588128649258,289.85451290393223,289.8446276313364,289.5953551982867
128,2025-09-16,289.24779489971826,289.16276701816247,289.26466009671225,289.1653419994189,289.12131405878466
129,2025-10-16,288.22575491133915,288.1437889845562,288.54728633798703,288.1735675507935,288.21340728810924
130,2025-11-16,287.50847084144226,287.2006432463467,287.57902086342665,287.2904386997337,287.44603805414243
131,2025-12-16,287.0276046530583,286.54004648957584,286.750862677867,286.679464114628,286.71741621551064
132,2026-01-16,286.96750534092973,286.33563480746153,286.6597085245663,286.5908597094099,286.51821822098884
133,2026-02-15,286.98785426290004,286.59676986365326,286.86087873092,286.8034700355666,286.6842779086861
134,2026-03-16,287.644959262011,287.2098252714502,287.2930926211307,287.3478606740916,287.1664001196302
135,2026-04-16,288.31532254416766,288.0623108423758,288.22068651696895,288.1983673014474,288.0864178999308
136,2026-05-16,289.1125156800063,288.8385202390895,288.915637642378,289.014758828942,288.9733523520858
137,2026-06-16,289.64900298234915,289.5264618627263,289.6337239926148,289.67564509599407,289.634345873858
