,x,mu,std
0,-1.7318135565839181,-1.1970722524990818,0.4602279140054266
1,-1.7313390221116387,-1.201725112673213,0.45963526950768274
2,-1.7308644876393593,-1.2062110049608128,0.45905667034631337
3,-1.7303899531670797,-1.2105210369268953,0.45849830935198055
4,-1.7299154186948003,-1.2146456806626387,0.4579671788795728
5,-1.7294408842225208,-1.2185747839399104,0.4574709707070176
6,-1.7289663497502414,-1.2222985324522921,0.4570178587177993
7,-1.7284918152779618,-1.225820627192535,0.45661615862083965
8,-1.7280172808056824,-1.229157077465014,0.4562739165476184
9,-1.727542746333403,-1.2323250540410855,0.45599844236546305
10,-1.7270682118611236,-1.2353428756261737,0.45579580026817995
11,-1.726593677388844,-1.238227314939335,0.4556703242254406
12,-1.7261191429165645,-1.2409923555187468,0.4556241814790001
13,-1.7256446084442851,-1.2436549599736082,0.4556562127320869
14,-1.7251700739720057,-1.2462351621951837,0.4557622179960639
15,-1.724695539499726,-1.2487548623199434,0.45593603573219194
16,-1.7242210050274467,-1.25123743933894,0.45616997832200623
17,-1.7237464705551673,-1.2537072977488684,0.45645533477207534
18,-1.7232719360828876,-1.2561881102923937,0.45678288920357085
19,-1.7227974016106082,-1.2586904917509942,0.45714337323068066
20,-1.7223228671383288,-1.2612169994882916,0.4575278744270698
21,-1.7218483326660494,-1.2637694919226778,0.4579281473043403
22,-1.7213737981937698,-1.2663490259627437,0.45833680158594603
23,-1.7208992637214904,-1.268955738008742,0.4587473960920272
24,-1.720424729249211,-1.2715853856949781,0.4591544434346992
25,-1.7199501947769316,-1.2742163794740353,0.4595533189208047
26,-1.719475660304652,-1.276826296533748,0.45994020299564087
27,-1.7190011258323725,-1.279399865156706,0.4603119984268848
28,-1.7185265913600931,-1.2819217696305374,0.4606662917088936
29,-1.7180520568878137,-1.2843760288205783,0.46100126884168446
30,-1.717577522415534,-1.2867460813492224,0.46131562932376663
31,-1.7171029879432547,-1.2890148663597254,0.4616085058077984
32,-1.7166284534709753,-1.2911649314578935,0.46187939029305075
33,-1.7161539189986956,-1.2931831630461201,0.4621280277369477
34,-1.7156793845264162,-1.295055677463644,0.46235426951997827
35,-1.7152048500541368,-1.296757384790022,0.4625580944096162
36,-1.7147303155818574,-1.298262352767463,0.462739635926661
37,-1.7142557811095778,-1.2995445005150623,0.4628991521761561
38,-1.7137812466372984,-1.3005767369976913,0.46303698696246776
39,-1.713306712165019,-1.3013249565371274,0.4631534875548526
40,-1.7128321776927395,-1.3017445383372743,0.4632489346884482
41,-1.71235764322046,-1.3017920512897585,0.4633233719983913
42,-1.7118831087481805,-1.301436490870552,0.46337659140800086
43,-1.711408574275901,-1.3006424332030795,0.46340827898132925
44,-1.7109340398036217,-1.299374174539686,0.46341813705222906
45,-1.710459505331342,-1.2975961661973086,0.463405897481116
46,-1.7099849708590626,-1.2952730440013451,0.46337132613152404
47,-1.7095104363867832,-1.292369656474801,0.4633142256727821
48,-1.7090359019145036,-1.288849326517783,0.4632344192107325
49,-1.7085613674422242,-1.2846769872419281,0.463131648342119
50,-1.7080868329699448,-1.2798390363384982,0.46300555538276983
51,-1.7076122984976654,-1.2743299088196363,0.4628557927514021
52,-1.7071377640253858,-1.2681445704575516,0.4626820908409742
53,-1.7066632295531063,-1.261274423697056,0.4624842455849137
54,-1.706188695080827,-1.2537120638998873,0.462262011750035
55,-1.7057141606085475,-1.2454615892199554,0.4620151847491486
56,-1.705239626136268,-1.2365385608588726,0.46174363752781206
57,-1.7047650916639885,-1.2269645565320182,0.46144739889867464
58,-1.704290557191709,-1.2167614727152396,0.46112673851348845
59,-1.7038160227194297,-1.2059514473446131,0.460782213349519
60,-1.70334148824715,-1.1945568339913821,0.46041471899437286
61,-1.7028669537748706,-1.182600179914175,0.46002554689209146
62,-1.7023924193025912,-1.1701105066544717,0.45961643029762994
63,-1.7019178848303116,-1.1571353370014135,0.4591895771383919
64,-1.7014433503580322,-1.143725591918594,0.4587477874966331
65,-1.7009688158857528,-1.129932213766141,0.45829454883852233
66,-1.7004942814134734,-1.1158013860284877,0.4578341049566112
67,-1.7000197469411937,-1.1013623562936217,0.45737149374427927
68,-1.6995452124689143,-1.0866399439305165,0.4569126324452026
69,-1.699070677996635,-1.0716554626522097,0.45646429860314036
70,-1.6985961435243555,-1.0564190393325912,0.4560340949720202
71,-1.6981216090520759,-1.040931406149059,0.4556303445617006
72,-1.6976470745797965,-1.0252149017376113,0.4552618857331458
73,-1.697172540107517,-1.0093024198757983,0.4549377881816006
74,-1.6966980056352376,-0.9932270170862457,0.454666954230267
75,-1.696223471162958,-0.9770219385965176,0.45445761608286905
76,-1.6957489366906786,-0.960720709501237,0.454316801109841
77,-1.6952744022183992,-0.9443572159585918,0.45424983290746007
78,-1.6947998677461196,-0.9279657802385209,0.45425987837080767
79,-1.6943253332738402,-0.911581467599236,0.45434674388309343
80,-1.6938507988015608,-0.8952400058023131,0.45450708838653625
81,-1.6933762643292813,-0.878977472674409,0.4547355118723359
82,-1.6929017298570017,-0.8628301842432855,0.4550249955416924
83,-1.6924271953847223,-0.8468345677888452,0.45536741418022125
84,-1.691952660912443,-0.8310270271408423,0.45575407173125454
85,-1.6914781264401635,-0.8154387033339727,0.4561761828571607
86,-1.6910035919678839,-0.8000763531749592,0.4566252267241983
87,-1.6905290574956044,-0.7849376318326917,0.4570932832601182
88,-1.690054523023325,-0.7700150765125792,0.4575732282553603
89,-1.6895799885510456,-0.7552864770453681,0.4580587721157458
90,-1.689105454078766,-0.7407249001472141,0.4585445397521649
91,-1.6886309196064866,-0.7262974154082374,0.45902603179837026
92,-1.6881563851342072,-0.7119694996606039,0.4594995916998033
93,-1.6876818506619276,-0.6977048316659265,0.45996231578115787
94,-1.6872073161896481,-0.6834618045339206,0.46041192224831573
95,-1.6867327817173687,-0.6691975642752087,0.4608466979600715
96,-1.6862582472450893,-0.654871127058634,0.46126540597518023
97,-1.6857837127728097,-0.6404614853090919,0.4616670214988184
98,-1.6853091783005303,-0.6259582708804161,0.46205069694778744
99,-1.6848346438282509,-0.6113505136666226,0.4624158394547754
100,-1.6843601093559715,-0.5966195318868628,0.4627620108648052
101,-1.6838855748836918,-0.5817411888615744,0.463088903282421
102,-1.6834110404114124,-0.5666896579259423,0.4633963197762468
103,-1.682936505939133,-0.5514391931835623,0.46368396166805764
104,-1.6824619714668536,-0.5359695941880187,0.4639514979792619
105,-1.681987436994574,-0.5202610093410361,0.46419866099534346
106,-1.6815129025222946,-0.5042937289904789,0.46442524244981626
107,-1.6810383680500152,-0.4880482057607422,0.4646310887762668
108,-1.6805638335777355,-0.4715050889323283,0.46481609660622103
109,-1.6800892991054561,-0.4546506324532292,0.4649801644271607
110,-1.6796147646331767,-0.437484697682873,0.46512312262935995
111,-1.6791402301608973,-0.42000940228227124,0.46524482421917407
112,-1.6786656956886177,-0.40222765371422375,0.4653451526795848
113,-1.6781911612163383,-0.3841488047435437,0.46542392766934104
114,-1.6777166267440589,-0.3657862462598731,0.4654809443472395
115,-1.6772420922717795,-0.34715362479537215,0.46551603949503545
116,-1.6767675577994998,-0.32826477417979044,0.46552909616583
117,-1.6762930233272204,-0.30913370079968244,0.4655200461903547
118,-1.675818488854941,-0.2897745662955327,0.4654888714268702
119,-1.6753439543826616,-0.2702016672121809,0.4654356037514243
120,-1.674869419910382,-0.25042941097582294,0.4653603238151865
121,-1.6743948854381026,-0.23047228746205853,0.465263158623784
122,-1.6739203509658231,-0.21034485595051597,0.4651442760574224
123,-1.6734458164935435,-0.19006260881473575,0.46500379495842425
124,-1.672971282021264,-0.16964174438427124,0.46484174509236187
125,-1.6724967475489847,-0.14908926717982227,0.46465808364568945
126,-1.6720222130767053,-0.1284042374056994,0.46445272763612644
127,-1.6715476786044257,-0.10758523647880307,0.4642256497085462
128,-1.6710731441321462,-0.08663052563299972,0.463976890442821
129,-1.6705986096598668,-0.0655379523595597,0.4637065680775738
130,-1.6701240751875874,-0.044307077672415235,0.463414838840613
131,-1.6696495407153078,-0.022941593413051485,0.4631018569461058
132,-1.6691750062430284,-0.001444907112114092,0.4627678946628838
133,-1.668700471770749,0.02018071097098082,0.4624133822966636
134,-1.6682259372984696,0.04193439940281095,0.46203893773150884
135,-1.66775140282619,0.06381733163358468,0.46164537561415275
136,-1.6672768683539105,0.08583429649513245,0.46123365233254066
137,-1.6668023338816311,0.10799306408330962,0.4608050082275981
138,-1.6663277994093515,0.130304385675583,0.46036106622258266
139,-1.665853264937072,0.15278250396386553,0.459903896848995
140,-1.6653787304647927,0.17544117829558922,0.4594360395818637
141,-1.6649041959925133,0.19828373807614333,0.4589604354173067
142,-1.6644296615202336,0.2213155671893856,0.4584806540425166
143,-1.6639551270479542,0.24454565378461937,0.45800099114122134
144,-1.6634805925756748,0.267980115068614,0.4575264462681844
145,-1.6630060581033954,0.29162818614497865,0.45706277487729313
146,-1.6625315236311158,0.3155041363414483,0.45661644117704714
147,-1.6620569891588364,0.3396261888976502,0.45619446571260597
148,-1.661582454686557,0.36401479211884474,0.45580417529439043
149,-1.6611079202142776,0.38869052328317855,0.45545284632579475
150,-1.660633385741998,0.41367421350990013,0.4551472225803222
151,-1.6601588512697185,0.438982179978979,0.4548930384913879
152,-1.659684316797439,0.46462057682731844,0.45469454592711395
153,-1.6592097823251595,0.49058217443558455,0.4545540773031296
154,-1.65873524785288,0.5168429765108579,0.45447164950785124
155,-1.6582607133806007,0.5433514327781769,0.4544439577359847
156,-1.6577861789083213,0.5700333187784739,0.454464961941207
157,-1.6573116444360416,0.5968107543595229,0.45452684063345383
158,-1.6568371099637622,0.6236040254038666,0.4546205119344694
159,-1.6563625754914828,0.6503284052695903,0.45473623471023333
160,-1.6558880410192034,0.6769117112969613,0.4548641666592971
161,-1.6554135065469238,0.7032830302501883,0.45499491724674523
162,-1.6549389720746444,0.7293701947635722,0.45511998695336825
163,-1.654464437602365,0.755110786535915,0.45523206397194954
164,-1.6539899031300855,0.7804546520607148,0.45532524279657555
165,-1.653515368657806,0.8053514772515976,0.45539516969942845
166,-1.6530408341855265,0.8297489727368769,0.4554391072343356
167,-1.652566299713247,0.8535957779201053,0.45545598197147974
168,-1.6520917652409675,0.8768441676651906,0.45544634919128074
169,-1.651617230768688,0.8994466950189347,0.4554123857128319
170,-1.6511426962964086,0.9213529354300357,0.45535782778060546
171,-1.6506681618241292,0.942502573920865,0.455287827160068
172,-1.6501936273518496,0.9628314499483415,0.45520880465078195
173,-1.6497190928795702,0.9822757244800603,0.4551282099401843
174,-1.6492445584072908,1.0007739463644587,0.4550541745909881
175,-1.6487700239350114,1.0182723644452019,0.4549950453433102
176,-1.6482954894627317,1.0347214995290417,0.454958812447957
177,-1.6478209549904523,1.0500808554724446,0.45495262558156946
178,-1.647346420518173,1.064330811914517,0.4549822629271082
179,-1.6468718860458935,1.0774709508730929,0.45505169065412493
180,-1.6463973515736139,1.0895215873248327,0.4551620221220155
181,-1.6459228171013345,1.1005180281371867,0.455311648526334
182,-1.645448282629055,1.1104997877275091,0.4554970000180162
183,-1.6449737481567754,1.1195145121458818,0.45571292130094426
184,-1.644499213684496,1.1276196547182125,0.45595312773177327
185,-1.6440246792122166,1.1348786998818758,0.4562106747325929
186,-1.6435501447399372,1.1413575774522229,0.4564783996383208
187,-1.6430756102676576,1.1471216069638086,0.4567492941099392
188,-1.6426010757953782,1.152233109162911,0.45701678544833796
189,-1.6421265413230988,1.1567463696652327,0.4572749093960257
190,-1.6416520068508194,1.1607035908275114,0.45751839850060816
191,-1.6411774723785397,1.1641403188015296,0.4577427415286996
192,-1.6407029379062603,1.167086210022275,0.4579441739176122
193,-1.640228403433981,1.1695621948933361,0.45811959529605
194,-1.6397538689617015,1.1715854325745196,0.4582663675644626
195,-1.6392793344894219,1.1731792340704617,0.45838233324299965
196,-1.6388048000171425,1.1743621471566092,0.4584658171221838
197,-1.638330265544863,1.1751481161172697,0.4585155979109174
198,-1.6378557310725834,1.1755488149639848,0.45853091376623406
199,-1.637381196600304,1.1755744194472564,0.4585114420572173
200,-1.6369066621280246,1.175236075477277,0.4584572507744784
201,-1.6364321276557452,1.1745473864865041,0.4583687870976388
202,-1.6359575931834656,1.1735209747979216,0.4582469418954392
203,-1.6354830587111862,1.1721624208417811,0.45809303877286606
204,-1.6350085242389067,1.1704764537028913,0.4579089293892603
205,-1.6345339897666273,1.168470097402382,0.4576970755183524
206,-1.6340594552943477,1.1661528625930917,0.4574605930097271
207,-1.6335849208220683,1.1635357864488387,0.4572032437611502
208,-1.633110386349789,1.1606338686728106,0.45692958302214126
209,-1.6326358518775095,1.1574723218845901,0.45664500678564923
210,-1.6321613174052299,1.1540838484329983,0.45635579740183113
211,-1.6316867829329504,1.1505051381356242,0.4560691187979986
212,-1.631212248460671,1.1467760309068553,0.4557929122510618
213,-1.6307377139883914,1.1429386440714302,0.4555356345796235
214,-1.630263179516112,1.1390482725502262,0.45530590789440517
215,-1.6297886450438326,1.1351683614603267,0.4551121974106288
216,-1.6293141105715532,1.1313561229923486,0.4549623766000833
217,-1.6288395760992735,1.1276615966407852,0.45486324976995557
218,-1.6283650416269941,1.1241253881281799,0.45482007001498514
219,-1.6278905071547147,1.120776501292793,0.4548361165591487
220,-1.6274159726824353,1.1176251228430587,0.45491169019503624
221,-1.6269414382101557,1.114662186742987,0.4550440441525022
222,-1.6264669037378763,1.1118668727401928,0.45522840283721006
223,-1.6259923692655969,1.1092088243739762,0.455458376505608
224,-1.6255178347933175,1.106650604584299,0.45572643508177685
225,-1.6250433003210378,1.1041514519510727,0.4560244044833548
226,-1.6245687658487584,1.1016764181219054,0.456343866609817
227,-1.624094231376479,1.0991911108505237,0.45667652140226994
228,-1.6236196969041994,1.0966622078199448,0.4570145618330199
229,-1.62314516243192,1.0940570197934314,0.45735088430027204
230,-1.6226706279596406,1.0913289530087853,0.4576791357081825
231,-1.6221960934873612,1.0884284399980713,0.4579937850488013
232,-1.6217215590150815,1.0853103052920097,0.4582901352719192
233,-1.6212470245428021,1.081933593528591,0.45856427188238846
234,-1.6207724900705227,1.0782612323493983,0.45881299022444455
235,-1.6202979555982433,1.074260117842851,0.45903370582471553
236,-1.6198234211259637,1.0699081599426552,0.4592242415539304
237,-1.6193488866536843,1.0651971513122434,0.4593827039544826
238,-1.6188743521814049,1.0601238568656743,0.45950756411189414
239,-1.6183998177091254,1.0546866865411377,0.45959765005344344
240,-1.6179252832368458,1.0488852496944856,0.4596521143904791
241,-1.6174507487645664,1.0427199436855141,0.45967041166131384
242,-1.616976214292287,1.0361915538855226,0.4596522854528172
243,-1.6165016798200074,1.029300857507931,0.4595977651605141
244,-1.616027145347728,1.0220482227719754,0.4595071723368192
245,-1.6155526108754485,1.0144331947674485,0.4593811367064737
246,-1.6150780764031691,1.0064540600014735,0.4592206220430566
247,-1.6146035419308895,0.998107442407855,0.4590269612295381
248,-1.61412900745861,0.9893912511169319,0.4588018506798433
249,-1.6136544729863307,0.9803060469340986,0.4585473823048033
250,-1.6131799385140513,0.9708495503151165,0.4582661914104192
251,-1.6127054040417717,0.9610156175451663,0.45796154305767744
252,-1.6122308695694922,0.9507937003271444,0.45763741345851616
253,-1.6117563350972128,0.9401681885069936,0.45729856368609306
254,-1.6112818006249334,0.9291156460944959,0.456950566033877
255,-1.6108072661526538,0.9176020215671704,0.45659982812974426
256,-1.6103327316803744,0.9055773517661534,0.45625355213314267
257,-1.609858197208095,0.8929794613687686,0.4559196655544909
258,-1.6093836627358153,0.8797411372140652,0.4556067338829597
259,-1.608909128263536,0.8657931110557502,0.4553236856622495
260,-1.6084345937912565,0.8510662372113041,0.4550794338828976
261,-1.6079600593189771,0.8354953989508108,0.45488247302091706
262,-1.6074855248466975,0.8190228291346981,0.45474036615188174
263,-1.607010990374418,0.8016012689083294,0.45465922593779595
264,-1.6065364559021387,0.7831966203371745,0.454643265160757
265,-1.6060619214298593,0.763793294799043,0.4546940935930381
266,-1.6055873869575796,0.7434021680839739,0.4548098017561532
267,-1.6051128524853002,0.7220508904790232,0.45498607036831035
268,-1.6046383180130208,0.699779869406274,0.45521673129718876
269,-1.6041637835407414,0.6766395051779706,0.45549423100578906
270,-1.6036892490684618,0.6526869963083595,0.4558101539442286
271,-1.6032147145961824,0.6279831295095994,0.4561557359195783
272,-1.602740180123903,0.6025896878014662,0.4565223082929561
273,-1.6022656456516233,0.5765689957784584,0.456901620223749
274,-1.601791111179344,0.5499809728670255,0.45728609928678987
275,-1.6013165767070645,0.522881565918459,0.45766900633857166
276,-1.600842042234785,0.49532965839698556,0.4580444390808977
277,-1.6003675077625055,0.4673850537382058,0.45840734084935175
278,-1.599892973290226,0.4391025615405738,0.4587534991978399
279,-1.5994184388179467,0.41053199375810867,0.4590794728323943
280,-1.5989439043456672,0.38171094702347313,0.4593824577670625
281,-1.5984693698733876,0.3526622916150233,0.4596601766188179
282,-1.5979948354011082,0.32340504131692716,0.45991084518045294
283,-1.5975203009288288,0.2939577872120802,0.4601330449804625
284,-1.5970457664565494,0.26433814259811333,0.46032568066729734
285,-1.5965712319842698,0.234565843662399,0.4604879098117818
286,-1.5960966975119903,0.2046637991388241,0.46061908700959353
287,-1.595622163039711,0.17465388205246044,0.4607187698436176
288,-1.5951476285674313,0.14455309675905337,0.46078662352896527
289,-1.594673094095152,0.11437363381535329,0.460822394829081
290,-1.5941985596228725,0.08412745813102789,0.46082596791235636
291,-1.593724025150593,0.05383286205582571,0.4607972962451258
292,-1.5932494906783135,0.023516299447299903,0.46073638673404704
293,-1.592774956206034,-0.0067904449761442935,0.46064332055614987
294,-1.5923004217337546,-0.03705198504892399,0.4605183042508699
295,-1.5918258872614752,-0.06723371799441376,0.4603617234480541
296,-1.5913513527891956,-0.09730947758358419,0.46017411227453026
297,-1.5908768183169162,-0.12725406386400706,0.4599562576945232
298,-1.5904022838446368,-0.15703976096337982,0.45970927785307397
299,-1.5899277493723574,-0.1866358255829391,0.45943468238974233
300,-1.5894532149000777,-0.2160079315703557,0.4591344396111522
301,-1.5889786804277983,-0.24511758196487504,0.4588110493363321
302,-1.588504145955519,-0.2739215119977108,0.45846761881797593
303,-1.5880296114832393,-0.3023711222771012,0.45810793710855213
304,-1.5875550770109599,-0.33041200100609464,0.4577365405129724
305,-1.5870805425386805,-0.3579805025597172,0.45735874107946867
306,-1.586606008066401,-0.38499622538947026,0.4569806003303662
307,-1.5861314735941214,-0.411375247297409,0.45660891783266655
308,-1.585656939121842,-0.4370353200164718,0.45625112493971187
309,-1.5851824046495626,-0.4618906850931061,0.455915083394436
310,-1.5847078701772832,-0.485848766962742,0.45560878268612387
311,-1.5842333357050036,-0.5088166233086577,0.4553400176219279
312,-1.5837588012327242,-0.5307069131973716,0.4551159499729265
313,-1.5832842667604448,-0.5514416661520822,0.4549426038776255
314,-1.5828097322881653,-0.5709535410250732,0.4548243649655276
315,-1.5823351978158857,-0.5891869857901177,0.4547635689136177
316,-1.5818606633436063,-0.6061125541127232,0.45475969764680635
317,-1.581386128871327,-0.621734808397323,0.45480893833877173
318,-1.5809115943990473,-0.6360769323045449,0.45490536441782903
319,-1.5804370599267679,-0.6491767197092643,0.4550414342025174
320,-1.5799625254544885,-0.6610871582135416,0.45520846872106224
321,-1.579487990982209,-0.6718750058705101,0.455397170857107
322,-1.5790134565099294,-0.6816116463147032,0.4555981593330042
323,-1.57853892203765,-0.690369453034662,0.45580240036687114
324,-1.5780643875653706,-0.6982203806247083,0.45600152704867924
325,-1.5775898530930912,-0.7052420246410054,0.45618800124102565
326,-1.5771153186208116,-0.7115123917477838,0.4563552737741536
327,-1.5766407841485321,-0.7171038366782027,0.4564978580345089
328,-1.5761662496762527,-0.7220809359167046,0.4566113047517216
329,-1.5756917152039733,-0.7265040535177882,0.45669223369659667
330,-1.5752171807316937,-0.7304307894734869,0.4567383181867496
331,-1.5747426462594143,-0.7339169941673676,0.4567482603236826
332,-1.5742681117871349,-0.7370178833736144,0.45672177499987276
333,-1.5737935773148553,-0.7397891936411293,0.4566595872895426
334,-1.5733190428425758,-0.742287997808802,0.45656344015226874
335,-1.5728445083702964,-0.7445685587782478,0.456436056280794
336,-1.572369973898017,-0.7466841728176712,0.4562811859906918
337,-1.5718954394257374,-0.7486923777725699,0.45610369385252114
338,-1.571420904953458,-0.7506554805831479,0.4559095700465755
339,-1.5709463704811786,-0.7526404869754829,0.45570589855525634
340,-1.5704718360088992,-0.7547189618228747,0.45550075048610045
341,-1.5699973015366195,-0.7569677684326899,0.4553029615336278
342,-1.5695227670643401,-0.7594651404093141,0.45512189996220803
343,-1.5690482325920607,-0.7622869744605413,0.45496710347882224
344,-1.5685736981197813,-0.765503358792937,0.4548478041862443
345,-1.5680991636475017,-0.7691748190260868,0.4547723973106683
346,-1.5676246291752223,-0.7733487207192187,0.4547479118377416
347,-1.5671500947029429,-0.7780562895017744,0.4547795502873643
348,-1.5666755602306632,-0.7833047555535808,0.45486984687161003
349,-1.5662010257583838,-0.7890708707530497,0.45501801512279233
350,-1.5657264912861044,-0.7953104551960373,0.45522098745195255
351,-1.565251956813825,-0.8019652819853782,0.4554738189810425
352,-1.5647774223415454,-0.8089684499877058,0.4557701836579835
353,-1.564302887869266,-0.8162456867764624,0.4561028938494202
354,-1.5638283533969866,-0.8237207505559555,0.4564643870896342
355,-1.5633538189247072,-0.8313346923241008,0.4568471300672772
356,-1.5628792844524275,-0.8390363791676314,0.45724395129670325
357,-1.562404749980148,-0.8467670244385418,0.4576482645850395
358,-1.5619302155078687,-0.8544763033945898,0.45805417111839425
359,-1.5614556810355893,-0.8621202568580181,0.4584565059038894
360,-1.5609811465633097,-0.8696614890968185,0.4588508961799837
361,-1.5605066120910303,-0.8770828421288314,0.45923364730417976
362,-1.5600320776187508,-0.8843844339388578,0.459601660129759
363,-1.5595575431464712,-0.8915608418772468,0.4599523788941182
364,-1.5590830086741918,-0.8986066874909716,0.46028375084500533
365,-1.5586084742019124,-0.9055082977391699,0.4605941118562854
366,-1.558133939729633,-0.9122431993681863,0.46088211263938605
367,-1.5576594052573534,-0.9187928306527412,0.4611466746145136
368,-1.557184870785074,-0.925145091685812,0.461386788408
