,x,mu,std
0,-1.7318135565839181,-1.593493115919273,0.48072899110267436
1,-1.7313390221116387,-1.6085881919750762,0.48000880455999445
2,-1.7308644876393593,-1.6232304858840647,0.4793380472501531
3,-1.7303899531670797,-1.6373341086641475,0.47872873290948253
4,-1.7299154186948003,-1.6508170261400725,0.4781918267333394
5,-1.7294408842225208,-1.663606764290002,0.47773602856217934
6,-1.7289663497502414,-1.6756461285237982,0.4773665811768441
7,-1.7284918152779618,-1.686898163999319,0.4770843236270463
8,-1.7280172808056824,-1.697358855267878,0.47688466531476353
9,-1.727542746333403,-1.7070598981793448,0.4767577729757295
10,-1.7270682118611236,-1.7160533954908348,0.47669008288933024
11,-1.726593677388844,-1.7244058990973623,0.47666559309478573
12,-1.7261191429165645,-1.7321921542164374,0.4766672866137126
13,-1.7256446084442851,-1.7394885610472728,0.47667848111585487
14,-1.7251700739720057,-1.7463541562637876,0.4766839244994967
15,-1.724695539499726,-1.752815285742181,0.47667058145617547
16,-1.7242210050274467,-1.7588838686156811,0.4766281647654405
17,-1.7237464705551673,-1.7645575871138612,0.47654942226252434
18,-1.7232719360828876,-1.7698097408795523,0.47643026043592507
19,-1.7227974016106082,-1.7745728638455869,0.4762697778160731
20,-1.7223228671383288,-1.7787670160318145,0.4760702761040539
21,-1.7218483326660494,-1.782317359873515,0.4758372513071094
22,-1.7213737981937698,-1.7851480362691658,0.47557940364846385
23,-1.7208992637214904,-1.7871689836493223,0.4753085533212448
24,-1.720424729249211,-1.7882769025406116,0.47503934992587105
25,-1.7199501947769316,-1.7883591951775102,0.47478871300178604
26,-1.719475660304652,-1.7872997110109627,0.4745749347360146
27,-1.7190011258323725,-1.7849949096615378,0.4744164231637525
28,-1.7185265913600931,-1.781374088154646,0.4743301748178786
29,-1.7180520568878137,-1.7763902367355515,0.4743301888011323
30,-1.717577522415534,-1.7700243218022274,0.4744260360618822
31,-1.7171029879432547,-1.7622949006925508,0.4746212597572566
32,-1.7166284534709753,-1.7532593653249844,0.4749130295555658
33,-1.7161539189986956,-1.7430043241718423,0.47529342026855614
34,-1.7156793845264162,-1.731638803945214,0.475750566406024
35,-1.7152048500541368,-1.7192861953384537,0.47627007752586276
36,-1.7147303155818574,-1.7060699698495672,0.47683646275059466
37,-1.7142557811095778,-1.6920977592528477,0.477434336041353
38,-1.7137812466372984,-1.677465693992935,0.47804933185103327
39,-1.713306712165019,-1.662260120054012,0.47866869914003146
40,-1.7128321776927395,-1.6465612105336151,0.4792815526820321
41,-1.71235764322046,-1.6304558438492947,0.4798788703372981
42,-1.7118831087481805,-1.614023999905488,0.4804534146578813
43,-1.711408574275901,-1.5973354690660555,0.4809995458528311
44,-1.7109340398036217,-1.5804483594390046,0.48151297101611645
45,-1.710459505331342,-1.5634090776594105,0.4819904982235701
46,-1.7099849708590626,-1.5462650853161506,0.4824298190199203
47,-1.7095104363867832,-1.5290695465151976,0.4828292558006147
48,-1.7090359019145036,-1.5118574645569796,0.48318758207041623
49,-1.7085613674422242,-1.4946374617530305,0.48350390077266986
50,-1.7080868329699448,-1.477401862703491,0.4837775949980353
51,-1.7076122984976654,-1.4601403660590015,0.4840082879250452
52,-1.7071377640253858,-1.4428409443359214,0.4841957818214107
53,-1.7066632295531063,-1.4254913124295192,0.4843399923766917
54,-1.706188695080827,-1.4080810969807467,0.48444080170077575
55,-1.7057141606085475,-1.3905984515617964,0.4844980969309345
56,-1.705239626136268,-1.373030980345601,0.48451181232131757
57,-1.7047650916639885,-1.3553659946523777,0.4844819206737574
58,-1.704290557191709,-1.337590697392581,0.48440842917808125
59,-1.7038160227194297,-1.3196923595400691,0.48429137980082965
60,-1.70334148824715,-1.3016567273101332,0.48413084282366253
61,-1.7028669537748706,-1.2834553408363631,0.48392680686034684
62,-1.7023924193025912,-1.2650596171892972,0.4836792079215948
63,-1.7019178848303116,-1.2464436404036299,0.4833880852765666
64,-1.7014433503580322,-1.2275827096824876,0.4830536469904531
65,-1.7009688158857528,-1.2084536955201337,0.48267633442057495
66,-1.7004942814134734,-1.1890350506179523,0.4822569004973424
67,-1.7000197469411937,-1.1693016629361381,0.4817964730972121
68,-1.6995452124689143,-1.1492315834198479,0.48129668275645604
69,-1.699070677996635,-1.1288242068233754,0.4807598162047231
