,x,mu,std
0,-1.7318135565839181,-1.221914469930026,0.5161551240169017
1,-1.7313390221116387,-1.2305995179563838,0.5154564673204822
2,-1.7308644876393593,-1.2390532742103857,0.5147614654748374
3,-1.7303899531670797,-1.2472378422269375,0.5140770380546409
4,-1.7299154186948003,-1.2550949994624943,0.5134115102600378
5,-1.7294408842225208,-1.2625572539875853,0.5127746494587151
6,-1.7289663497502414,-1.2695507649288538,0.5121775410816412
7,-1.7284918152779618,-1.2759971145452025,0.5116322739526343
8,-1.7280172808056824,-1.2818161605286567,0.511151403590442
9,-1.727542746333403,-1.2869299794636153,0.5107471901301914
10,-1.7270682118611236,-1.291270029936341,0.5104306541183126
11,-1.726593677388844,-1.2947847297271593,0.5102105694478628
12,-1.7261191429165645,-1.297439625692742,0.5100925698829869
13,-1.7256446084442851,-1.2992211220655878,0.5100783395857672
14,-1.7251700739720057,-1.3001415275787518,0.5101647981150736
15,-1.724695539499726,-1.300234353930125,0.510344942212256
16,-1.7242210050274467,-1.2995479025877674,0.5106087336484596
17,-1.7237464705551673,-1.2981390009157625,0.510944033483676
18,-1.7232719360828876,-1.296065442539882,0.5113376287663591
19,-1.7227974016106082,-1.2933721937559304,0.5117761643521844
20,-1.7223228671383288,-1.2901002839129148,0.5122469124123996
21,-1.7218483326660494,-1.2862863745533997,0.5127382959280307
22,-1.7213737981937698,-1.281960957462998,0.5132401809428473
23,-1.7208992637214904,-1.2771533303198706,0.5137439661482289
24,-1.720424729249211,-1.271918071591699,0.5142424975697244
25,-1.7199501947769316,-1.2663103330196503,0.5147299505851058
26,-1.719475660304652,-1.2603732674444967,0.5152017004210099
27,-1.7190011258323725,-1.254144524638478,0.5156541596415807
28,-1.7185265913600931,-1.2476622953965988,0.5160845773341017
29,-1.7180520568878137,-1.2409628470812142,0.5164908386684439
30,-1.717577522415534,-1.2340776151026651,0.5168713786192622
31,-1.7171029879432547,-1.2270345575851402,0.5172250741153446
32,-1.7166284534709753,-1.2198505278392104,0.5175511160403199
33,-1.7161539189986956,-1.21253436182182,0.517848908145222
34,-1.7156793845264162,-1.2050931396769755,0.518118029686825
35,-1.7152048500541368,-1.1975327768931892,0.5183582136455505
36,-1.7147303155818574,-1.1898582727794442,0.5185693096544922
37,-1.7142557811095778,-1.1820739069438073,0.5187512541574728
38,-1.7137812466372984,-1.1741833973146394,0.5189040468629157
